userID,arg1,arg2,entrenched,lmh,lh,norm,org_score
306,141,140,False,-1,-1,-0.532381623076,-2.306976617
147,141,140,False,0,-1,-0.101800330904,-0.454385519
407,141,140,False,0,-1,-0.014520339379,-0.078860297
348,141,140,True,0,1,0.0320289895735,0.121419822
579,141,140,False,0,-1,-0.0494323360353,-0.229070386
74,141,140,False,0,-1,-0.0727070003954,-0.329210445
567,151,150,False,0,1,0.0616677685155,0.248941707
270,151,150,False,0,-1,-0.0276008806066,-0.135139784
96,151,150,False,0,-1,-0.0441321119169,-0.206265986
84,151,150,True,-1,-1,-0.358225506813,-1.557663824
490,151,150,True,0,-1,-0.0044571567257,-0.035563101
93,151,150,True,0,-1,-0.0044571567257,-0.035563101
625,151,150,False,0,1,0.0385240446346,0.149365024
374,151,150,False,0,1,0.0120740745846,0.035563101
691,151,150,False,0,1,0.0418302910361,0.163590265
346,151,150,True,0,-1,-0.0937258058478,-0.419644592
105,151,150,False,0,-1,-0.0507446044875,-0.234716467
305,151,150,False,-1,-1,-0.173075715998,-0.761050361
161,151,150,False,-1,-1,-0.163156977258,-0.71837464
603,151,150,False,-1,-1,-0.126788268468,-0.561896996
306,151,150,False,0,-1,-0.0573570968257,-0.263166947
147,151,150,False,0,1,0.00876782841552,0.021337861
407,151,150,True,1,1,0.197223865167,0.832176563
348,151,150,False,1,1,0.901454319172,3.862152769
579,151,150,False,0,-1,-0.0507446044875,-0.234716467
74,151,150,False,0,-1,-0.0309071267757,-0.149365024
148,1021,1020,True,0,1,0.0786045472491,0.321812791
508,1021,1020,True,0,1,0.0132365374004,0.040564638
258,1021,1020,False,1,1,0.277222731798,1.17637449
424,1021,1020,True,0,1,0.0333497711464,0.127102531
692,1021,1020,False,0,-1,-0.044589009997,-0.208231806
499,1021,1020,True,0,1,0.0333497711464,0.127102531
85,1021,1020,False,0,1,0.0383780795248,0.148737004
59,1021,1020,False,0,1,0.045920542441,0.181188715
321,1021,1020,True,0,1,0.0333497711464,0.127102531
68,1021,1020,False,0,1,0.0559771591978,0.224457661
304,1021,1020,True,-1,-1,-0.972311921963,-4.199792144
393,1021,1020,False,0,1,0.066033776187,0.267726608
261,1021,1020,True,0,1,0.0333497711464,0.127102531
269,1021,1020,True,0,1,0.0584913135032,0.235274898
591,1021,1020,True,0,1,0.0434063881356,0.170371478
428,1021,1020,True,0,1,0.0358639254518,0.137919768
203,1021,1020,False,0,1,0.0559771591978,0.224457661
343,1021,1020,False,0,-1,0.00317992041121,-0.002704309
555,1021,1020,True,0,1,0.0333497711464,0.127102531
392,1021,1020,False,1,1,0.15402917432,0.646329892
148,1031,1030,True,0,-1,-0.0617614223722,-0.282116712
508,1031,1030,True,0,-1,-0.0337600495015,-0.161639824
258,1031,1030,False,0,-1,-0.0687617655898,-0.312235934
424,1031,1030,False,0,-1,-0.0104255722643,-0.061242418
692,1031,1030,False,-1,-1,-0.120097615698,-0.533110228
499,1031,1030,True,0,-1,-0.0710952134065,-0.322275675
85,1031,1030,True,0,-1,-0.0220928108829,-0.111441121
59,1031,1030,False,-1,-1,-0.117764168113,-0.523070488
321,1031,1030,True,-1,-1,-0.122431063514,-0.543149969
68,1031,1030,False,-1,-1,-0.260104479818,-1.135494667
304,1031,1030,True,1,1,0.862283880732,3.693620585
393,1031,1030,False,0,-1,-0.0850958998418,-0.382514119
261,1031,1030,True,0,-1,-0.0710952134065,-0.322275675
269,1031,1030,False,1,1,0.225252649087,0.952771388
591,1031,1030,True,0,-1,-0.0827624520251,-0.372474378
428,1031,1030,True,0,-1,-0.0477607359368,-0.221878268
203,1031,1030,False,0,-1,-0.0314266019173,-0.151600084
343,1031,1030,True,0,-1,-0.0874293474261,-0.392553859
555,1031,1030,True,0,-1,-0.0710952134065,-0.322275675
392,1031,1030,True,1,1,0.353592274357,1.504957123
148,1051,1050,True,0,-1,-0.0730576743551,-0.330719232
508,1051,1050,True,0,-1,-0.0524914848561,-0.242232481
258,1051,1050,False,1,1,0.862703947735,3.695427938
424,1051,1050,True,0,-1,-0.0267837479242,-0.131624042
692,1051,1050,True,-1,-1,-0.170747074417,-0.751031299
499,1051,1050,True,0,-1,-0.0370668427899,-0.175867418
85,1051,1050,False,1,1,0.23543516813,0.996582033
59,1051,1050,False,-1,-1,-0.160463979552,-0.706787923
321,1051,1050,True,0,-1,-0.0370668427899,-0.175867418
68,1051,1050,False,-1,-1,-0.345559685043,-1.503168682
304,1051,1050,True,0,-1,-0.0370668427899,-0.175867418
393,1051,1050,False,-1,-1,-0.124473147987,-0.551936109
261,1051,1050,True,0,-1,-0.0370668427899,-0.175867418
269,1051,1050,False,1,1,0.250859810197,1.062947096
591,1051,1050,True,0,-1,-0.0422083899904,-0.197989105
428,1051,1050,True,0,-1,-0.0319252953571,-0.15374573
203,1051,1050,False,0,1,0.0554810100719,0.222322962
343,1051,1050,True,0,-1,-0.0524914848561,-0.242232481
555,1051,1050,True,0,-1,-0.0370668427899,-0.175867418
392,1051,1050,False,0,-1,-0.0627745794894,-0.286475856
148,1131,1130,True,0,-1,-0.107046100614,-0.476955627
508,1131,1130,True,-1,-1,-0.118103912005,-0.524532248
258,1131,1130,False,0,1,0.0145898251582,0.046387206
424,1131,1130,False,0,1,0.0532921651449,0.21290538
499,1131,1130,True,0,-1,-0.0849304778306,-0.381802385
85,1131,1130,False,1,1,0.152812467901,0.64109497
59,1131,1130,False,0,1,0.0367054479414,0.141540448
321,1131,1130,True,0,1,0.114110127915,0.474576796
68,1131,1130,False,-1,-1,-0.123632817585,-0.548320558
253,1131,1130,True,0,-1,-0.0019968920453,-0.024977726
261,1131,1130,True,-1,-1,-0.118103912005,-0.524532248
139,1131,1130,False,0,-1,-0.101517194802,-0.453167316
591,1131,1130,True,-1,-1,-0.118103912005,-0.524532248
428,1131,1130,True,0,-1,-0.0849304778306,-0.381802385
284,1131,1130,True,1,1,0.8660413044,3.709787032
203,1131,1130,False,-1,-1,-0.189979686167,-0.833780285
694,1131,1130,True,0,-1,-0.040699232032,-0.1914959
555,1131,1130,True,-1,-1,-0.118103912005,-0.524532248
269,1131,1130,False,-1,-1,-0.245268743357,-1.071663391
180,1131,1130,True,1,1,0.291035110644,1.235802734
148,1151,1150,True,0,-1,-0.0690116101558,-0.313310899
508,1151,1150,True,0,-1,-0.0322956089012,-0.155339017
258,1151,1150,False,1,1,0.35934173735,1.529694389
424,1151,1150,True,1,1,0.139045730055,0.581863098
499,1151,1150,True,0,-1,-0.0200569418163,-0.102681723
85,1151,1150,False,1,1,0.469489741113,2.003610035
59,1151,1150,False,0,-1,-0.00781827473144,-0.050024429
321,1151,1150,True,0,-1,-0.0200569418163,-0.102681723
68,1151,1150,False,-1,-1,-0.534080958916,-2.314288069
253,1151,1150,True,1,1,0.212477732564,0.897806862
261,1151,1150,True,0,-1,-0.0200569418163,-0.102681723
139,1151,1150,False,0,1,0.0656137275453,0.265919334
591,1151,1150,True,0,-1,-0.0200569418163,-0.102681723
428,1151,1150,True,0,-1,-0.00781827473144,-0.050024429
284,1151,1150,False,1,1,0.163523064224,0.687177686
203,1151,1150,False,0,1,0.041136393608,0.160604747
694,1151,1150,False,-1,-1,-0.583035627255,-2.524917245
555,1151,1150,True,0,-1,-0.0200569418163,-0.102681723
269,1151,1150,False,0,-1,-0.0200569418163,-0.102681723
180,1151,1150,True,0,-1,-0.0200569418163,-0.102681723
148,1211,1210,True,0,1,0.0834779801893,0.342780907
508,1211,1210,True,0,1,0.117379903957,0.488645122
258,1211,1210,True,0,1,0.0665270181895,0.269848799
692,1211,1210,False,0,1,0.0665270181895,0.269848799
499,1211,1210,True,0,1,0.0834779801893,0.342780907
85,1211,1210,False,0,-1,-0.0623002925911,-0.28443522
59,1211,1210,True,0,1,0.0461858639291,0.18233027
321,1211,1210,True,0,1,0.100428942189,0.415713015
68,1211,1210,False,0,1,0.0224545171758,0.080225319
516,1211,1210,False,0,1,0.117379903957,0.488645122
393,1211,1210,False,1,1,0.127550481203,0.532404387
253,1211,1210,True,1,1,0.222475868216,0.940824191
261,1211,1210,False,-1,-1,-0.357247030645,-1.553453896
276,1211,1210,False,0,-1,-0.0419591383307,-0.196916691
591,1211,1210,True,0,1,0.00550355517593,0.007293211
428,1211,1210,False,0,1,0.0868681724499,0.357367328
18,1211,1210,True,-1,-1,-0.886117043739,-3.82893566
203,1211,1210,True,0,1,0.0970387496963,0.401126593
343,1211,1210,True,0,1,0.0970387496963,0.401126593
555,1211,1210,True,0,1,0.0834779801893,0.342780907
148,1231,1230,True,0,-1,-0.0456617050372,-0.212847114
508,1231,1230,True,0,-1,-0.0456617050372,-0.212847114
258,1231,1230,False,-1,-1,-0.171670613671,-0.755004859
692,1231,1230,False,0,-1,-0.0363277120289,-0.172687282
499,1231,1230,True,0,-1,-0.0783306814959,-0.35340653
85,1231,1230,False,-1,-1,-0.190338600152,-0.835324525
59,1231,1230,False,0,1,0.0570122203783,0.228911048
321,1231,1230,True,-1,-1,-0.129667644204,-0.574285611
68,1231,1230,False,0,1,0.0523452236418,0.208831131
516,1231,1230,True,0,-1,-0.0689966882552,-0.313246697
393,1231,1230,False,1,1,0.878403623703,3.762976344
253,1231,1230,True,0,1,0.0756802066274,0.309230713
261,1231,1230,True,0,-1,-0.0783306814959,-0.35340653
276,1231,1230,True,1,1,0.37903498637,1.614425283
591,1231,1230,True,0,-1,-0.0783306814959,-0.35340653
428,1231,1230,True,0,-1,-0.0503287017738,-0.232927031
18,1231,1230,False,0,-1,-0.0923316712408,-0.413646279
203,1231,1230,False,-1,-1,-0.129667644204,-0.574285611
343,1231,1230,True,0,-1,-0.0783306814959,-0.35340653
555,1231,1230,True,0,-1,-0.0923316712408,-0.413646279
148,1251,1250,True,0,-1,-0.0821952554826,-0.370033995
508,1251,1250,True,-1,-1,-0.159213507226,-0.701407722
258,1251,1250,False,1,1,0.183089833624,0.771364397
692,1251,1250,False,0,-1,-0.00517700373909,-0.038660268
499,1251,1250,True,0,-1,-0.107868006064,-0.480491904
85,1251,1250,False,0,1,0.10607158188,0.43999067
59,1251,1250,False,0,1,0.10607158188,0.43999067
321,1251,1250,True,0,-1,-0.107868006064,-0.480491904
68,1251,1250,False,1,1,0.320011170057,1.360473245
516,1251,1250,True,-1,-1,-0.116425589591,-0.517311207
393,1251,1250,False,0,-1,-0.0736376719555,-0.333214692
253,1251,1250,False,-1,-1,-0.2875772599,-1.253697266
261,1251,1250,True,0,-1,-0.107868006064,-0.480491904
276,1251,1250,False,1,1,0.842023764742,3.606450726
591,1251,1250,True,0,-1,-0.107868006064,-0.480491904
428,1251,1250,True,0,-1,-0.0736376719555,-0.333214692
18,1251,1250,True,0,-1,-0.0907528390096,-0.406853298
203,1251,1250,False,0,1,0.0290533303691,0.108616944
343,1251,1250,True,0,-1,-0.0821952554826,-0.370033995
555,1251,1250,True,0,-1,-0.107868006064,-0.480491904
148,1321,1320,True,0,1,0.00811806241182,0.01854222
508,1321,1320,True,0,-1,-0.00202218085735,-0.025086532
258,1321,1320,False,1,1,0.139941224679,0.585715995
424,1321,1320,True,0,1,0.061354339575,0.247593168
692,1321,1320,False,0,-1,0.000512879959944,-0.014179344
261,1321,1320,True,0,1,0.0233284273156,0.083985348
85,1321,1320,False,0,1,0.00811806241182,0.01854222
59,1321,1320,False,0,1,0.0638894003922,0.258500356
321,1321,1320,True,0,1,0.0233284273156,0.083985348
68,1321,1320,False,1,1,0.180502197755,0.760231003
304,1321,1320,True,0,1,0.0131881840464,0.040356596
139,1321,1320,True,0,1,0.0233284273156,0.083985348
516,1321,1320,False,0,1,0.0233284273156,0.083985348
499,1321,1320,True,0,1,0.0233284273156,0.083985348
252,1321,1320,True,1,1,0.350351272514,1.491012599
591,1321,1320,True,0,1,0.0233284273156,0.083985348
428,1321,1320,True,0,1,0.0233284273156,0.083985348
284,1321,1320,True,-1,-1,-0.945064804658,-4.082560467
203,1321,1320,False,0,1,0.0106531232291,0.029449408
555,1321,1320,True,0,1,0.0233284273156,0.083985348
148,1331,1330,True,0,-1,-0.0243933780842,-0.121339392
508,1331,1330,True,0,-1,-0.0426864616342,-0.200046025
258,1331,1330,False,0,-1,-0.00914914198623,-0.055750532
424,1331,1330,False,0,-1,-0.0853703231733,-0.383694835
692,1331,1330,False,0,1,0.0152416360029,0.049191645
261,1331,1330,True,0,-1,-0.0426864616342,-0.200046025
85,1331,1330,False,-1,-1,-0.131103031932,-0.580461417
59,1331,1330,False,0,-1,-0.0945168648321,-0.423048151
321,1331,1330,True,0,-1,-0.0426864616342,-0.200046025
68,1331,1330,False,-1,-1,-0.310985019747,-1.354409973
304,1331,1330,True,0,-1,-0.0487841560734,-0.226281569
139,1331,1330,True,1,1,0.219514401807,0.928082378
516,1331,1330,True,0,-1,-0.0518330032929,-0.239399341
499,1331,1330,True,0,-1,-0.0426864616342,-0.200046025
252,1331,1330,False,0,-1,-0.00610029453422,-0.042632759
591,1331,1330,True,0,-1,-0.0579306979646,-0.265634886
428,1331,1330,True,0,-1,-0.036588767195,-0.173810481
284,1331,1330,True,1,1,0.939042353069,4.023876602
203,1331,1330,False,0,-1,-0.0274422253038,-0.134457164
555,1331,1330,True,0,-1,-0.0426864616342,-0.200046025
148,1341,1340,True,0,-1,-0.0549536602705,-0.252826077
508,1341,1340,True,0,-1,-0.0253257009963,-0.125350744
258,1341,1340,False,0,-1,-0.0549536602705,-0.252826077
424,1341,1340,True,1,1,0.695621307621,2.976549024
692,1341,1340,True,0,1,0.033930217552,0.129599922
261,1341,1340,False,1,1,0.340085796563,1.446845029
85,1341,1340,True,1,1,0.527729538478,2.254188804
59,1341,1340,False,0,-1,-0.0648296467727,-0.295317855
321,1341,1340,True,0,-1,-0.104333592317,-0.465284965
68,1341,1340,False,0,1,0.0240542310498,0.087108144
304,1341,1340,True,0,-1,-0.0944576060468,-0.422793188
139,1341,1340,True,-1,-1,-0.143837538093,-0.635252076
516,1341,1340,True,0,-1,-0.104333592317,-0.465284965
499,1341,1340,False,-1,-1,-0.114209578819,-0.507776743
252,1341,1340,True,0,-1,-0.0450776737683,-0.210334299
591,1341,1340,True,-1,-1,-0.203093456641,-0.890202742
428,1341,1340,True,0,-1,-0.104333592317,-0.465284965
284,1341,1340,True,0,-1,-0.104333592317,-0.465284965
203,1341,1340,False,-1,-1,-0.222845429413,-0.975186297
555,1341,1340,True,0,-1,-0.104333592317,-0.465284965
148,1421,1420,True,0,-1,-0.0355490250531,-0.169336954
508,1421,1420,True,0,1,0.0116302934227,0.033653717
258,1421,1420,False,0,1,0.00914717128758,0.022969997
455,1421,1420,False,0,1,0.0861239539906,0.354165302
692,1421,1420,False,0,-1,-0.0678296114154,-0.308225308
499,1421,1420,True,0,-1,-0.0256165369774,-0.126602076
85,1421,1420,False,0,-1,-0.0280996591125,-0.137285796
59,1421,1420,False,0,-1,-0.013200926999,-0.073183479
555,1421,1420,True,0,-1,-0.0256165369774,-0.126602076
68,1421,1420,False,-1,-1,-0.157222004329,-0.692839211
304,1421,1420,True,0,-1,-0.013200926999,-0.073183479
414,1421,1420,False,-1,-1,-0.477544745584,-2.07103903
393,1421,1420,False,0,1,0.0414277576499,0.161858351
139,1421,1420,True,0,-1,-0.0355490250531,-0.169336954
516,1421,1420,False,0,-1,-0.0231334150747,-0.115918357
591,1421,1420,True,1,1,0.898104856388,3.847741588
428,1421,1420,True,0,-1,-0.0156840489017,-0.083867198
203,1421,1420,False,0,1,0.00418092724973,0.001602558
18,1421,1420,True,0,-1,-0.0305827810153,-0.147969515
321,1421,1420,True,0,-1,-0.0256165369774,-0.126602076
148,1431,1430,True,0,-1,-0.108694990845,-0.484050035
508,1431,1430,True,-1,-1,-0.130124219451,-0.576250042
258,1431,1430,False,0,-1,-0.0783369171221,-0.353433359
455,1431,1430,True,0,-1,-0.108694990845,-0.484050035
692,1431,1430,False,-1,-1,-0.144410371777,-0.637716713
499,1431,1430,True,0,-1,-0.108694990845,-0.484050035
85,1431,1430,False,-1,-1,-0.203340750153,-0.891266731
59,1431,1430,False,-1,-1,-0.17298267643,-0.760650055
555,1431,1430,True,1,1,0.605612626873,2.589283521
68,1431,1430,False,0,-1,-0.0765511480522,-0.345750025
304,1431,1430,True,1,1,0.605612626873,2.589283521
414,1431,1430,True,1,1,0.209171898942,0.883583397
393,1431,1430,False,1,1,0.152027289636,0.637716713
139,1431,1430,False,0,-1,-0.110480759915,-0.491733369
516,1431,1430,True,0,-1,-0.110480759915,-0.491733369
591,1431,1430,False,1,1,0.241315741735,1.021883407
428,1431,1430,True,0,-1,-0.099766145728,-0.445633366
203,1431,1430,False,0,-1,-0.0444073052595,-0.207450015
18,1431,1430,False,0,-1,-0.108694990845,-0.484050035
321,1431,1430,True,-1,-1,-0.131909988521,-0.583933376
148,1441,1440,True,0,1,0.0771164991711,0.315410412
508,1441,1440,True,0,1,0.0718330367988,0.29267813
258,1441,1440,False,1,1,0.16429362785,0.690493063
455,1441,1440,True,0,1,0.0559826496818,0.224481284
692,1441,1440,False,0,-1,-0.00741889855362,-0.048306099
499,1441,1440,False,0,1,0.0559826496818,0.224481284
85,1441,1440,True,0,1,0.114100735545,0.474536385
59,1441,1440,False,0,1,0.0639078432403,0.258579707
555,1441,1440,True,0,1,0.0559826496818,0.224481284
68,1441,1440,False,0,-1,-0.0840291027199,-0.377924187
304,1441,1440,True,0,1,0.0559826496818,0.224481284
414,1441,1440,True,0,1,0.0533409184956,0.213115143
393,1441,1440,False,0,1,0.0348488001925,0.133552156
139,1441,1440,True,0,1,0.0771164991711,0.315410412
516,1441,1440,True,0,1,0.0533409184956,0.213115143
591,1441,1440,True,-1,-1,-0.990142896551,-4.276510537
428,1441,1440,True,0,1,0.0559826496818,0.224481284
203,1441,1440,False,0,1,0.0612661120541,0.247213566
18,1441,1440,False,0,1,0.0506991873095,0.201749002
321,1441,1440,True,0,1,0.0559826496818,0.224481284
148,1451,1450,True,0,1,0.0708252753378,0.288342201
508,1451,1450,True,0,1,0.0726998715749,0.296407717
258,1451,1450,False,0,1,0.100818815597,0.417390459
455,1451,1450,False,1,1,0.192674032613,0.812600749
692,1451,1450,True,0,1,0.0689506791006,0.280276685
499,1451,1450,True,0,1,0.0764490642817,0.31253875
85,1451,1450,False,1,1,0.12893775962,0.538373201
59,1451,1450,False,0,1,0.0951950268857,0.393193911
555,1451,1450,True,0,1,0.0764490642817,0.31253875
68,1451,1450,False,0,1,0.119564778201,0.49804562
304,1451,1450,True,-1,-1,-0.67338944174,-2.913667698
414,1451,1450,False,-1,-1,-0.259103667284,-1.131188636
393,1451,1450,False,1,1,0.147683722224,0.619028362
139,1451,1450,False,0,1,0.0783236605188,0.320604266
516,1451,1450,True,0,1,0.0970696231229,0.401259427
591,1451,1450,True,-1,-1,-0.620900746402,-2.687833247
428,1451,1450,True,0,1,0.0708252753378,0.288342201
203,1451,1450,False,0,1,0.0839474492303,0.344800814
18,1451,1450,True,0,1,0.0726998715749,0.296407717
321,1451,1450,True,0,1,0.0764490642817,0.31253875
148,1511,1510,True,0,-1,-0.0405102708749,-0.190682888
508,1511,1510,True,0,1,0.0111949138194,0.031780481
692,1511,1510,False,-1,-1,-0.247331009419,-1.080536363
261,1511,1510,True,1,1,0.65381649482,2.796682352
85,1511,1510,False,1,1,0.594724855236,2.542438502
59,1511,1510,False,0,-1,0.00380845892946,-5.62e-16
321,1511,1510,True,-1,-1,-0.151307095153,-0.667390107
68,1511,1510,False,-1,-1,-0.36551428882,-1.589024064
304,1511,1510,True,0,1,0.00380845892946,1.43e-16
139,1511,1510,True,0,-1,-0.0257373608626,-0.127121925
516,1511,1510,True,0,1,0.0702865534035,0.286024331
20,1511,1510,False,-1,-1,-0.239944554529,-1.048755882
276,1511,1510,False,0,-1,-0.0331238157525,-0.158902406
591,1511,1510,True,0,-1,-0.00357799596046,-0.031780481
428,1511,1510,True,0,1,0.0407407336114,0.158902406
284,1511,1510,True,0,-1,-0.0700560906669,-0.317804813
203,1511,1510,True,0,-1,-0.0257373608626,-0.127121925
343,1511,1510,True,0,-1,-0.00357799596046,-0.031780481
555,1511,1510,True,0,-1,-0.00357799596046,-0.031780481
499,1511,1510,False,0,-1,-0.0922154555691,-0.413146257
148,1521,1520,True,-1,-1,-0.457182143736,-1.983428222
508,1521,1520,True,1,1,0.201375859939,0.850040666
692,1521,1520,False,0,1,0.113568126286,0.472244815
261,1521,1520,True,-1,-1,-0.14985507537,-0.661142741
85,1521,1520,False,1,1,0.245279726882,1.038938592
59,1521,1520,False,0,-1,-0.105951208427,-0.472244815
321,1521,1520,True,-1,-1,-0.14985507537,-0.661142741
68,1521,1520,False,1,1,0.420895194652,1.794530296
304,1521,1520,True,-1,-1,-0.171807008841,-0.755591704
139,1521,1520,True,-1,-1,-0.171807008841,-0.755591704
516,1521,1520,False,0,-1,-0.105951208427,-0.472244815
20,1521,1520,False,1,1,0.135520059757,0.566693778
276,1521,1520,False,0,1,0.0257603924008,0.094448963
591,1521,1520,True,-1,-1,-0.14985507537,-0.661142741
428,1521,1520,True,0,-1,-0.105951208427,-0.472244815
284,1521,1520,True,1,1,0.398943261181,1.700081333
203,1521,1520,False,1,1,0.442847128123,1.888979259
343,1521,1520,True,0,-1,-0.0400954080132,-0.188897926
555,1521,1520,True,-1,-1,-0.14985507537,-0.661142741
499,1521,1520,True,-1,-1,-0.14985507537,-0.661142741
148,1531,1530,True,0,1,0.0990868357465,0.409938555
508,1531,1530,True,0,1,0.0344069976316,0.131651285
692,1531,1530,False,1,1,0.133914440992,0.559785547
261,1531,1530,False,1,1,0.273224861279,1.159173512
85,1531,1530,False,0,1,0.0891360914568,0.367125129
59,1531,1530,True,1,1,0.168742046006,0.709632538
321,1531,1530,True,0,1,0.0443577419212,0.174464711
68,1531,1530,False,-1,-1,-0.234263098885,-1.02431122
304,1531,1530,True,-1,-1,-0.891012224091,-3.849997345
139,1531,1530,True,0,1,0.0642592307328,0.260091564
516,1531,1530,False,0,1,0.0443577419212,0.174464711
20,1531,1530,False,0,-1,-0.0402235847728,-0.189449411
276,1531,1530,True,-1,-1,-0.204410866016,-0.895870942
591,1531,1530,True,0,1,0.0543084864432,0.217278138
428,1531,1530,False,0,1,0.0493331142984,0.195871425
284,1531,1530,True,1,1,0.133914440992,0.559785547
203,1531,1530,True,0,1,0.084160719312,0.345718416
343,1531,1530,True,0,1,0.0642592307328,0.260091564
555,1531,1530,True,0,1,0.0543084864432,0.217278138
499,1531,1530,True,0,1,0.0543084864432,0.217278138
148,1541,1540,True,0,-1,-0.0140771453129,-0.076953439
508,1541,1540,False,-1,-1,-0.204856924673,-0.897790125
692,1541,1540,False,-1,-1,-0.371789231554,-1.616022225
261,1541,1540,False,-1,-1,-0.252551869629,-1.102999297
85,1541,1540,True,1,1,0.462872302854,1.975138275
59,1541,1540,False,-1,-1,-0.133314507471,-0.589976368
321,1541,1540,True,0,-1,-0.061772090269,-0.282162611
68,1541,1540,False,1,1,0.462872302854,1.975138275
304,1541,1540,True,0,-1,-0.061772090269,-0.282162611
139,1541,1540,True,0,1,0.00977032693276,0.025651146
516,1541,1540,True,0,1,0.105160216613,0.436069489
20,1541,1540,False,0,1,0.00977032693276,0.025651146
276,1541,1540,False,-1,-1,-0.32409428683,-1.410813054
591,1541,1540,True,0,-1,-0.061772090269,-0.282162611
428,1541,1540,True,0,1,0.00977032693276,0.025651146
284,1541,1540,True,1,1,0.176702634047,0.743883247
203,1541,1540,False,1,1,0.462872302854,1.975138275
343,1541,1540,True,0,1,0.0336177994108,0.128255732
555,1541,1540,True,0,-1,-0.061772090269,-0.282162611
499,1541,1540,False,0,-1,-0.109467034993,-0.487371782
148,1611,1610,True,0,-1,-0.0103531644868,-0.060930881
508,1611,1610,True,0,-1,-0.00490638630341,-0.037495927
258,1611,1610,False,1,1,0.136709847162,0.57181288
424,1611,1610,False,0,-1,-0.0266934990369,-0.131235743
692,1611,1610,False,0,1,0.0876888432789,0.360898293
85,1611,1610,False,1,1,0.36002775361,1.532645998
59,1611,1610,False,-1,-1,-0.141075841353,-0.623369779
321,1611,1610,True,0,-1,-0.0539273901863,-0.248410514
68,1611,1610,False,0,1,0.114922734428,0.478073064
304,1611,1610,True,0,1,0.0114339484792,0.032808936
393,1611,1610,False,1,1,0.174837294678,0.735857559
253,1611,1610,True,-1,-1,-0.173756510685,-0.763979504
499,1611,1610,False,0,1,0.0495613957628,0.196853614
139,1611,1610,True,0,1,0.0223275048459,0.079678844
591,1611,1610,True,0,1,0.0114339484792,0.032808936
428,1611,1610,True,0,1,0.0767952869122,0.314028385
246,1611,1610,False,1,1,0.191177629228,0.806162421
203,1611,1610,True,0,1,0.114922734428,0.478073064
694,1611,1610,False,-1,-1,-0.876390899363,-3.787088583
555,1611,1610,True,0,1,0.0114339484792,0.032808936
