#id	rank	argument	turkID
arg219254	0.02103	Take, for instance, Pepsi's Aquafina or Coca-Cola's Dasani bottled water. Both are sold in 20 ounce sizes and can be purchased from vending machines alongside soft drinks - and at the same price. Assuming you can find a $1 machine, that works out to 5 cents an ounce. These two brands are essentially filtered tap water, bottled close to their distribution point. Most municipal water costs less than 1 cent per gallon. <br/> So why would you pay for something that comes out of your sink.	A18QTARQHC83F2
arg219213	0.35088	Estimates variously place worldwide bottled water sales at between $50 and $100 billion each year, with the market expanding at the startling annual rate of 7 percent. Bottled water is big business. But in terms of sustainability, bottled water is a dry well.	A1IVC5JX81SDJM
arg219255	0.64912	People drink water every day and are oblivious to the fact that they are destroying are own planet	A1IVC5JX81SDJM
arg219246	0.02913	Water bottles are bad. Water bottles are bad because it causes pollution. Also some people sell water battles that have bacteria in it depending on were they get the water. Water bottles also cost more than tap water. Water systems are aging and remains hundreds of chemical contaminants in the water.	ACBCCAOV8UIKY
arg219275	0.04521	The other side is only posting song lyrics! That has nothing to do with water!	ACBCCAOV8UIKY
arg219285	0.25216	There are direct links to drinking bottled water and certain types of disease, even cancer.	ACBCCAOV8UIKY
arg219232	0.12761	The high price of bottled water is not the water but, in actuality, the cost of the bottling, packaging, shipping, marketing, retailing and transporting it all over the globe	ACBCCAOV8UIKY
arg219254	0.14499	Take, for instance, Pepsi's Aquafina or Coca-Cola's Dasani bottled water. Both are sold in 20 ounce sizes and can be purchased from vending machines alongside soft drinks - and at the same price. Assuming you can find a $1 machine, that works out to 5 cents an ounce. These two brands are essentially filtered tap water, bottled close to their distribution point. Most municipal water costs less than 1 cent per gallon. <br/> So why would you pay for something that comes out of your sink.	ACBCCAOV8UIKY
arg219461	0.02045	Yes it is creating SIERIOUS issues to the envirnment. When people finally realize that is in turn hurting us to as humans maybe they won't want that plastic after all!	ACBCCAOV8UIKY
arg219307	0.02913	I don't ever wanna be here <br/> Like punching in a dream breathing life into my nightmare <br/> If it falls apart I would surely wake it <br/> Bright lights turn me clean <br/> This is worse than it seems	ACBCCAOV8UIKY
arg219212	0.02045	Bottled water should be only used for emergencies weather it be natural or human disaster. To help people in need and not pollute in the environment and harm habitats by dumping in the ocean or in landfills. Plastic doesn't decompose so in that case do not use on for emergencies.	ACBCCAOV8UIKY
arg219279	0.02045	Water bottle usage, although maybe a leading corporate industry, is not worth making the environment worse than it already is. These bottles will not start to decompose for another 700 years.	ACBCCAOV8UIKY
arg219228	0.03782	He doesn't give high fives; only high sixes <br/>  He is the Godfather's Godfather <br/>  He once taught a german shepherd to bark in spanish..	ACBCCAOV8UIKY
arg219269	0.13630	The next level thinks he is the next level. <br/>  Atlas would drop the world for a chance to shake his hand.	ACBCCAOV8UIKY
arg219227	0.13630	In New York City alone, the transportation of bottled water from western Europe released an estimated 3,800 tons of global warming pollution into the atmosphere. In California, 18 million gallons of bottled water were shipped in from Fiji in 2006, producing about 2,500 tons of global warming pollution.	ACBCCAOV8UIKY
arg219275	0.50000	The other side is only posting song lyrics! That has nothing to do with water!	A2NV5THQNHLULM
arg219210	0.50000	A drop of water is worth more than a sack of gold to a thirsty man	A2NV5THQNHLULM
arg219288	0.17544	this is a load of bull excrament. These arguments are not factual and make your team seem like a bunch of foolish fools.	A2AS0J7MUN5MZ8
arg219262	0.32456	FISH ARE DROWNING, THE FISH ARE DROWNING. <br/> Don't worryz potato U is not alone	A2AS0J7MUN5MZ8
arg219233	0.17544	Water bottles, good or bad? Many people believe plastic water bottles to be good. But the truth is water bottles are polluting land and unnecessary. Plastic water bottles should only be used in emergency purposes only. The water in those plastic are only filtered tap water. In an emergency situation like Katrina no one had access to tap water. In a situation like this water bottles are good because it provides the people in need. Other than that water bottles should not be legal because it pollutes the land and big companies get 1000% of the profit.	A2AS0J7MUN5MZ8
arg219307	0.32456	I don't ever wanna be here <br/> Like punching in a dream breathing life into my nightmare <br/> If it falls apart I would surely wake it <br/> Bright lights turn me clean <br/> This is worse than it seems	A2AS0J7MUN5MZ8
arg219254	0.08772	Take, for instance, Pepsi's Aquafina or Coca-Cola's Dasani bottled water. Both are sold in 20 ounce sizes and can be purchased from vending machines alongside soft drinks - and at the same price. Assuming you can find a $1 machine, that works out to 5 cents an ounce. These two brands are essentially filtered tap water, bottled close to their distribution point. Most municipal water costs less than 1 cent per gallon. <br/> So why would you pay for something that comes out of your sink.	A15GKHNAWVZ9HD
arg219275	0.16228	The other side is only posting song lyrics! That has nothing to do with water!	A15GKHNAWVZ9HD
arg219313	0.08772	well with our water bottle consumption on the planet earth, we could cover all of mexico 3 Times, of could that would be a lot of "rich" in their mind Mexicans.	A15GKHNAWVZ9HD
arg219228	0.16228	He doesn't give high fives; only high sixes <br/>  He is the Godfather's Godfather <br/>  He once taught a german shepherd to bark in spanish..	A15GKHNAWVZ9HD
arg219232	0.08772	The high price of bottled water is not the water but, in actuality, the cost of the bottling, packaging, shipping, marketing, retailing and transporting it all over the globe	A15GKHNAWVZ9HD
arg219288	0.16228	this is a load of bull excrament. These arguments are not factual and make your team seem like a bunch of foolish fools.	A15GKHNAWVZ9HD
arg219204	0.08772	Yes I do feel that the consumption of water bottles should not be allowed anywhere unless in the case of emergency. Plastic bottles can leak chemicals after a period of time. Water bottles also are almost never recycled, and end up in landfills which lead to pollution of our environment. They take 700 years to start to decompose. 90% of the cost is the bottle itself... The water is usually tap water, and is not regulated. Even if tap water is dirty, you can easily clean it out with leaves, moss, and some water cleanser. Nearly one in five tested water bottles have bacteria anyway.	A15GKHNAWVZ9HD
arg219246	0.16228	Water bottles are bad. Water bottles are bad because it causes pollution. Also some people sell water battles that have bacteria in it depending on were they get the water. Water bottles also cost more than tap water. Water systems are aging and remains hundreds of chemical contaminants in the water.	A15GKHNAWVZ9HD
arg219246	0.17544	Water bottles are bad. Water bottles are bad because it causes pollution. Also some people sell water battles that have bacteria in it depending on were they get the water. Water bottles also cost more than tap water. Water systems are aging and remains hundreds of chemical contaminants in the water.	A2DVDYE2SXT0BB
arg219269	0.32456	The next level thinks he is the next level. <br/>  Atlas would drop the world for a chance to shake his hand.	A2DVDYE2SXT0BB
arg219295	0.17544	The major water produceing companies are stealing water from our lakes in that case killing off habitats for criters that like water like platypus.	A2DVDYE2SXT0BB
arg219228	0.32456	He doesn't give high fives; only high sixes <br/>  He is the Godfather's Godfather <br/>  He once taught a german shepherd to bark in spanish..	A2DVDYE2SXT0BB
arg219241	0.06179	It's costly, wasteful and distracts from the brass ring of public health: the construction and maintenance of safe municipal water systems.	ALSMSDQNVZ6IZ
arg219228	0.11432	He doesn't give high fives; only high sixes <br/>  He is the Godfather's Godfather <br/>  He once taught a german shepherd to bark in spanish..	ALSMSDQNVZ6IZ
arg219204	0.41194	Yes I do feel that the consumption of water bottles should not be allowed anywhere unless in the case of emergency. Plastic bottles can leak chemicals after a period of time. Water bottles also are almost never recycled, and end up in landfills which lead to pollution of our environment. They take 700 years to start to decompose. 90% of the cost is the bottle itself... The water is usually tap water, and is not regulated. Even if tap water is dirty, you can easily clean it out with leaves, moss, and some water cleanser. Nearly one in five tested water bottles have bacteria anyway.	ALSMSDQNVZ6IZ
arg219274	0.41194	If you don't save the bottled water for an emergency you are not thinking about later you are thinking about now. You are drinking bottled water when you don't even need to. Bottle water and tap water is the same thing. Bottled water-has more waste and you have to pay for it. Tap water-has all the same things as bottled except no price and no waste	ALSMSDQNVZ6IZ
arg219256	0.35088	Bottled water produces up to 1.5 million tons of plastic waste per year. Plastic requires up to 47 million gallons of oil per year to produce. And while the plastic used to bottle beverages is of high quality and in demand by recyclers, over 80 percent of plastic bottles are simply thrown away.	A2N0ZM27WTKHHU
arg219295	0.64912	The major water produceing companies are stealing water from our lakes in that case killing off habitats for criters that like water like platypus.	A2N0ZM27WTKHHU
arg219256	0.05254	Bottled water produces up to 1.5 million tons of plastic waste per year. Plastic requires up to 47 million gallons of oil per year to produce. And while the plastic used to bottle beverages is of high quality and in demand by recyclers, over 80 percent of plastic bottles are simply thrown away.	A25BN2985IPLS6
arg219213	0.09720	Estimates variously place worldwide bottled water sales at between $50 and $100 billion each year, with the market expanding at the startling annual rate of 7 percent. Bottled water is big business. But in terms of sustainability, bottled water is a dry well.	A25BN2985IPLS6
arg219228	0.35026	He doesn't give high fives; only high sixes <br/>  He is the Godfather's Godfather <br/>  He once taught a german shepherd to bark in spanish..	A25BN2985IPLS6
arg219262	0.35026	FISH ARE DROWNING, THE FISH ARE DROWNING. <br/> Don't worryz potato U is not alone	A25BN2985IPLS6
arg219274	0.05254	If you don't save the bottled water for an emergency you are not thinking about later you are thinking about now. You are drinking bottled water when you don't even need to. Bottle water and tap water is the same thing. Bottled water-has more waste and you have to pay for it. Tap water-has all the same things as bottled except no price and no waste	A25BN2985IPLS6
arg219275	0.09720	The other side is only posting song lyrics! That has nothing to do with water!	A25BN2985IPLS6
arg219278	0.35088	Over 1.5 million barrels of oil were used to make the plastic bottles consumed in the US last year-and that doesn't include the petroleum used to transport them. That's enough petroleum to power 100,000 automobiles for a year.	A2AYYBCUJDPLJF
arg219218	0.64912	Plastic can kill many types of fish species. There have been 26 pieces of fish found in one single fish. Fish are extremly vital to the environment as a food source for birds which eat bugs therfore the cycle of life.	A2AYYBCUJDPLJF
arg219282	0.06179	Profits HA you want money or do you want to live Longer well without water have fun with that	A3OZNMR4AVWBXA
arg219262	0.11432	FISH ARE DROWNING, THE FISH ARE DROWNING. <br/> Don't worryz potato U is not alone	A3OZNMR4AVWBXA
arg219307	0.41194	I don't ever wanna be here <br/> Like punching in a dream breathing life into my nightmare <br/> If it falls apart I would surely wake it <br/> Bright lights turn me clean <br/> This is worse than it seems	A3OZNMR4AVWBXA
arg219275	0.41194	The other side is only posting song lyrics! That has nothing to do with water!	A3OZNMR4AVWBXA
arg219274	0.35088	If you don't save the bottled water for an emergency you are not thinking about later you are thinking about now. You are drinking bottled water when you don't even need to. Bottle water and tap water is the same thing. Bottled water-has more waste and you have to pay for it. Tap water-has all the same things as bottled except no price and no waste	A3244MFNWLMDRO
arg219313	0.64912	well with our water bottle consumption on the planet earth, we could cover all of mexico 3 Times, of could that would be a lot of "rich" in their mind Mexicans.	A3244MFNWLMDRO
arg219270	0.35088	Bottled water is not strictly regulated while tap water is, so you have no idea what you are drinking when you drink bottled water.	A3UC1INGXUWY8N
arg219239	0.64912	Sheep count him to fall asleep. <br/>  he won the 1995 world series of poker using uno cards.	A3UC1INGXUWY8N
arg219278	0.35088	Over 1.5 million barrels of oil were used to make the plastic bottles consumed in the US last year-and that doesn't include the petroleum used to transport them. That's enough petroleum to power 100,000 automobiles for a year.	A2MUOK11R9WEJM
arg219241	0.64912	It's costly, wasteful and distracts from the brass ring of public health: the construction and maintenance of safe municipal water systems.	A2MUOK11R9WEJM
arg219254	0.35088	Take, for instance, Pepsi's Aquafina or Coca-Cola's Dasani bottled water. Both are sold in 20 ounce sizes and can be purchased from vending machines alongside soft drinks - and at the same price. Assuming you can find a $1 machine, that works out to 5 cents an ounce. These two brands are essentially filtered tap water, bottled close to their distribution point. Most municipal water costs less than 1 cent per gallon. <br/> So why would you pay for something that comes out of your sink.	A3NY8GOZ62FOCI
arg219269	0.64912	The next level thinks he is the next level. <br/>  Atlas would drop the world for a chance to shake his hand.	A3NY8GOZ62FOCI
arg219220	0.50000	The growth in bottled water production has increased water extraction in areas near bottling plants, leading to water shortages that affect nearby consumers and farmers. In addition to the millions of gallons of water used in the plastic-making process, two gallons of water are wasted in the purification process for every gallon that goes into the bottles.	A39S0O3VVBKNZE
arg219256	0.50000	Bottled water produces up to 1.5 million tons of plastic waste per year. Plastic requires up to 47 million gallons of oil per year to produce. And while the plastic used to bottle beverages is of high quality and in demand by recyclers, over 80 percent of plastic bottles are simply thrown away.	A39S0O3VVBKNZE
arg219227	0.41194	In New York City alone, the transportation of bottled water from western Europe released an estimated 3,800 tons of global warming pollution into the atmosphere. In California, 18 million gallons of bottled water were shipped in from Fiji in 2006, producing about 2,500 tons of global warming pollution.	A4UJPYNWWQGD9
arg219256	0.41194	Bottled water produces up to 1.5 million tons of plastic waste per year. Plastic requires up to 47 million gallons of oil per year to produce. And while the plastic used to bottle beverages is of high quality and in demand by recyclers, over 80 percent of plastic bottles are simply thrown away.	A4UJPYNWWQGD9
arg219255	0.06179	People drink water every day and are oblivious to the fact that they are destroying are own planet	A4UJPYNWWQGD9
arg219269	0.11432	The next level thinks he is the next level. <br/>  Atlas would drop the world for a chance to shake his hand.	A4UJPYNWWQGD9
arg219220	0.35088	The growth in bottled water production has increased water extraction in areas near bottling plants, leading to water shortages that affect nearby consumers and farmers. In addition to the millions of gallons of water used in the plastic-making process, two gallons of water are wasted in the purification process for every gallon that goes into the bottles.	A3AGBTMJGYTG8
arg219232	0.64912	The high price of bottled water is not the water but, in actuality, the cost of the bottling, packaging, shipping, marketing, retailing and transporting it all over the globe	A3AGBTMJGYTG8
arg219461	0.35088	Yes it is creating SIERIOUS issues to the envirnment. When people finally realize that is in turn hurting us to as humans maybe they won't want that plastic after all!	A33WY7RGD05VEH
arg219288	0.64912	this is a load of bull excrament. These arguments are not factual and make your team seem like a bunch of foolish fools.	A33WY7RGD05VEH
arg219241	0.17544	It's costly, wasteful and distracts from the brass ring of public health: the construction and maintenance of safe municipal water systems.	A1BLMUNWQS77XM
arg219313	0.32456	well with our water bottle consumption on the planet earth, we could cover all of mexico 3 Times, of could that would be a lot of "rich" in their mind Mexicans.	A1BLMUNWQS77XM
arg219232	0.17544	The high price of bottled water is not the water but, in actuality, the cost of the bottling, packaging, shipping, marketing, retailing and transporting it all over the globe	A1BLMUNWQS77XM
arg219255	0.32456	People drink water every day and are oblivious to the fact that they are destroying are own planet	A1BLMUNWQS77XM
arg219292	0.17544	Yeah I have a bottle of water next to me its no bid deal!	A1AIXJX9HYEGCN
arg219307	0.32456	I don't ever wanna be here <br/> Like punching in a dream breathing life into my nightmare <br/> If it falls apart I would surely wake it <br/> Bright lights turn me clean <br/> This is worse than it seems	A1AIXJX9HYEGCN
arg219270	0.17544	Bottled water is not strictly regulated while tap water is, so you have no idea what you are drinking when you drink bottled water.	A1AIXJX9HYEGCN
arg219288	0.32456	this is a load of bull excrament. These arguments are not factual and make your team seem like a bunch of foolish fools.	A1AIXJX9HYEGCN
arg219313	0.22586	well with our water bottle consumption on the planet earth, we could cover all of mexico 3 Times, of could that would be a lot of "rich" in their mind Mexicans.	A2HZYU9KF4BT9P
arg219278	0.22586	Over 1.5 million barrels of oil were used to make the plastic bottles consumed in the US last year-and that doesn't include the petroleum used to transport them. That's enough petroleum to power 100,000 automobiles for a year.	A2HZYU9KF4BT9P
arg219274	0.22586	If you don't save the bottled water for an emergency you are not thinking about later you are thinking about now. You are drinking bottled water when you don't even need to. Bottle water and tap water is the same thing. Bottled water-has more waste and you have to pay for it. Tap water-has all the same things as bottled except no price and no waste	A2HZYU9KF4BT9P
arg219292	0.22586	Yeah I have a bottle of water next to me its no bid deal!	A2HZYU9KF4BT9P
arg219233	0.03388	Water bottles, good or bad? Many people believe plastic water bottles to be good. But the truth is water bottles are polluting land and unnecessary. Plastic water bottles should only be used in emergency purposes only. The water in those plastic are only filtered tap water. In an emergency situation like Katrina no one had access to tap water. In a situation like this water bottles are good because it provides the people in need. Other than that water bottles should not be legal because it pollutes the land and big companies get 1000% of the profit.	A2HZYU9KF4BT9P
arg219228	0.06268	He doesn't give high fives; only high sixes <br/>  He is the Godfather's Godfather <br/>  He once taught a german shepherd to bark in spanish..	A2HZYU9KF4BT9P
arg219241	0.50000	It's costly, wasteful and distracts from the brass ring of public health: the construction and maintenance of safe municipal water systems.	A2IU5TX5S0FA1C
arg219270	0.50000	Bottled water is not strictly regulated while tap water is, so you have no idea what you are drinking when you drink bottled water.	A2IU5TX5S0FA1C
arg219282	0.17544	Profits HA you want money or do you want to live Longer well without water have fun with that	A1KJ9DKFU6E4RM
arg219228	0.32456	He doesn't give high fives; only high sixes <br/>  He is the Godfather's Godfather <br/>  He once taught a german shepherd to bark in spanish..	A1KJ9DKFU6E4RM
arg219227	0.17544	In New York City alone, the transportation of bottled water from western Europe released an estimated 3,800 tons of global warming pollution into the atmosphere. In California, 18 million gallons of bottled water were shipped in from Fiji in 2006, producing about 2,500 tons of global warming pollution.	A1KJ9DKFU6E4RM
arg219274	0.32456	If you don't save the bottled water for an emergency you are not thinking about later you are thinking about now. You are drinking bottled water when you don't even need to. Bottle water and tap water is the same thing. Bottled water-has more waste and you have to pay for it. Tap water-has all the same things as bottled except no price and no waste	A1KJ9DKFU6E4RM
arg219269	0.50000	The next level thinks he is the next level. <br/>  Atlas would drop the world for a chance to shake his hand.	A16QTA8P8LSIJX
arg219288	0.50000	this is a load of bull excrament. These arguments are not factual and make your team seem like a bunch of foolish fools.	A16QTA8P8LSIJX
arg219285	0.17544	There are direct links to drinking bottled water and certain types of disease, even cancer.	A15LPXZLC6NUHT
arg219313	0.32456	well with our water bottle consumption on the planet earth, we could cover all of mexico 3 Times, of could that would be a lot of "rich" in their mind Mexicans.	A15LPXZLC6NUHT
arg219461	0.17544	Yes it is creating SIERIOUS issues to the envirnment. When people finally realize that is in turn hurting us to as humans maybe they won't want that plastic after all!	A15LPXZLC6NUHT
arg219269	0.32456	The next level thinks he is the next level. <br/>  Atlas would drop the world for a chance to shake his hand.	A15LPXZLC6NUHT
arg219212	0.35088	Bottled water should be only used for emergencies weather it be natural or human disaster. To help people in need and not pollute in the environment and harm habitats by dumping in the ocean or in landfills. Plastic doesn't decompose so in that case do not use on for emergencies.	AIG4TEJXXQPFJ
arg219210	0.64912	A drop of water is worth more than a sack of gold to a thirsty man	AIG4TEJXXQPFJ
arg219233	0.11696	Water bottles, good or bad? Many people believe plastic water bottles to be good. But the truth is water bottles are polluting land and unnecessary. Plastic water bottles should only be used in emergency purposes only. The water in those plastic are only filtered tap water. In an emergency situation like Katrina no one had access to tap water. In a situation like this water bottles are good because it provides the people in need. Other than that water bottles should not be legal because it pollutes the land and big companies get 1000% of the profit.	ACY3ZOOZMVS7Y
arg219241	0.21637	It's costly, wasteful and distracts from the brass ring of public health: the construction and maintenance of safe municipal water systems.	ACY3ZOOZMVS7Y
arg219279	0.11696	Water bottle usage, although maybe a leading corporate industry, is not worth making the environment worse than it already is. These bottles will not start to decompose for another 700 years.	ACY3ZOOZMVS7Y
arg219295	0.21637	The major water produceing companies are stealing water from our lakes in that case killing off habitats for criters that like water like platypus.	ACY3ZOOZMVS7Y
arg219239	0.11696	Sheep count him to fall asleep. <br/>  he won the 1995 world series of poker using uno cards.	ACY3ZOOZMVS7Y
arg219255	0.21637	People drink water every day and are oblivious to the fact that they are destroying are own planet	ACY3ZOOZMVS7Y
arg219232	0.50000	The high price of bottled water is not the water but, in actuality, the cost of the bottling, packaging, shipping, marketing, retailing and transporting it all over the globe	ADGY0IODFGJOX
arg219461	0.50000	Yes it is creating SIERIOUS issues to the envirnment. When people finally realize that is in turn hurting us to as humans maybe they won't want that plastic after all!	ADGY0IODFGJOX
arg219279	0.35088	Water bottle usage, although maybe a leading corporate industry, is not worth making the environment worse than it already is. These bottles will not start to decompose for another 700 years.	A2NWA0AETJ8FTS
arg219239	0.64912	Sheep count him to fall asleep. <br/>  he won the 1995 world series of poker using uno cards.	A2NWA0AETJ8FTS
arg219270	0.35088	Bottled water is not strictly regulated while tap water is, so you have no idea what you are drinking when you drink bottled water.	A1RAXXZS4HSUTF
arg219210	0.64912	A drop of water is worth more than a sack of gold to a thirsty man	A1RAXXZS4HSUTF
arg219279	0.35088	Water bottle usage, although maybe a leading corporate industry, is not worth making the environment worse than it already is. These bottles will not start to decompose for another 700 years.	A22Z7CNIR2E6IE
arg219254	0.64912	Take, for instance, Pepsi's Aquafina or Coca-Cola's Dasani bottled water. Both are sold in 20 ounce sizes and can be purchased from vending machines alongside soft drinks - and at the same price. Assuming you can find a $1 machine, that works out to 5 cents an ounce. These two brands are essentially filtered tap water, bottled close to their distribution point. Most municipal water costs less than 1 cent per gallon. <br/> So why would you pay for something that comes out of your sink.	A22Z7CNIR2E6IE
arg219285	0.35088	There are direct links to drinking bottled water and certain types of disease, even cancer.	A2TE2PSS7UN813
arg219307	0.64912	I don't ever wanna be here <br/> Like punching in a dream breathing life into my nightmare <br/> If it falls apart I would surely wake it <br/> Bright lights turn me clean <br/> This is worse than it seems	A2TE2PSS7UN813
arg219461	0.35088	Yes it is creating SIERIOUS issues to the envirnment. When people finally realize that is in turn hurting us to as humans maybe they won't want that plastic after all!	A2L1SWV1V5CRLV
arg219292	0.64912	Yeah I have a bottle of water next to me its no bid deal!	A2L1SWV1V5CRLV
arg219278	0.04570	Over 1.5 million barrels of oil were used to make the plastic bottles consumed in the US last year-and that doesn't include the petroleum used to transport them. That's enough petroleum to power 100,000 automobiles for a year.	A34MRQ1OP87XC6
arg219307	0.08454	I don't ever wanna be here <br/> Like punching in a dream breathing life into my nightmare <br/> If it falls apart I would surely wake it <br/> Bright lights turn me clean <br/> This is worse than it seems	A34MRQ1OP87XC6
arg219261	0.04570	Water bottles can easily be made into long term fiber materials, like clothing or carpet. It is easy to just fill cup with water and re use it.	A34MRQ1OP87XC6
arg219262	0.08454	FISH ARE DROWNING, THE FISH ARE DROWNING. <br/> Don't worryz potato U is not alone	A34MRQ1OP87XC6
arg219292	0.30464	Yeah I have a bottle of water next to me its no bid deal!	A34MRQ1OP87XC6
arg219210	0.30464	A drop of water is worth more than a sack of gold to a thirsty man	A34MRQ1OP87XC6
arg219254	0.04570	Take, for instance, Pepsi's Aquafina or Coca-Cola's Dasani bottled water. Both are sold in 20 ounce sizes and can be purchased from vending machines alongside soft drinks - and at the same price. Assuming you can find a $1 machine, that works out to 5 cents an ounce. These two brands are essentially filtered tap water, bottled close to their distribution point. Most municipal water costs less than 1 cent per gallon. <br/> So why would you pay for something that comes out of your sink.	A34MRQ1OP87XC6
arg219461	0.08454	Yes it is creating SIERIOUS issues to the envirnment. When people finally realize that is in turn hurting us to as humans maybe they won't want that plastic after all!	A34MRQ1OP87XC6
arg219295	0.41194	The major water produceing companies are stealing water from our lakes in that case killing off habitats for criters that like water like platypus.	AOX6TZSZDUPYN
arg219262	0.41194	FISH ARE DROWNING, THE FISH ARE DROWNING. <br/> Don't worryz potato U is not alone	AOX6TZSZDUPYN
arg219254	0.06179	Take, for instance, Pepsi's Aquafina or Coca-Cola's Dasani bottled water. Both are sold in 20 ounce sizes and can be purchased from vending machines alongside soft drinks - and at the same price. Assuming you can find a $1 machine, that works out to 5 cents an ounce. These two brands are essentially filtered tap water, bottled close to their distribution point. Most municipal water costs less than 1 cent per gallon. <br/> So why would you pay for something that comes out of your sink.	AOX6TZSZDUPYN
arg219233	0.11432	Water bottles, good or bad? Many people believe plastic water bottles to be good. But the truth is water bottles are polluting land and unnecessary. Plastic water bottles should only be used in emergency purposes only. The water in those plastic are only filtered tap water. In an emergency situation like Katrina no one had access to tap water. In a situation like this water bottles are good because it provides the people in need. Other than that water bottles should not be legal because it pollutes the land and big companies get 1000% of the profit.	AOX6TZSZDUPYN
arg219204	0.35088	Yes I do feel that the consumption of water bottles should not be allowed anywhere unless in the case of emergency. Plastic bottles can leak chemicals after a period of time. Water bottles also are almost never recycled, and end up in landfills which lead to pollution of our environment. They take 700 years to start to decompose. 90% of the cost is the bottle itself... The water is usually tap water, and is not regulated. Even if tap water is dirty, you can easily clean it out with leaves, moss, and some water cleanser. Nearly one in five tested water bottles have bacteria anyway.	A1S68DTVE9GU76
arg219210	0.64912	A drop of water is worth more than a sack of gold to a thirsty man	A1S68DTVE9GU76
arg219278	0.35088	Over 1.5 million barrels of oil were used to make the plastic bottles consumed in the US last year-and that doesn't include the petroleum used to transport them. That's enough petroleum to power 100,000 automobiles for a year.	AA8Q9WG76DXR0
arg219227	0.64912	In New York City alone, the transportation of bottled water from western Europe released an estimated 3,800 tons of global warming pollution into the atmosphere. In California, 18 million gallons of bottled water were shipped in from Fiji in 2006, producing about 2,500 tons of global warming pollution.	AA8Q9WG76DXR0
