#id	rank	argument	turkID
arg335134	0.50000	I believe spanking is a good option to punish a child if nothing else works	A2IU5TX5S0FA1C
arg334972	0.50000	I believe some parents should spank their kids but only when nessasary because sometimes thats the only way some kids will learn the correct way and listen.	A2IU5TX5S0FA1C
arg334920	0.18425	It shouldn't be used constantly but it should be used to get the message across to the child	A16QTA8P8LSIJX
arg336171	0.18425	I believe that spanking you child because it shows then that what they did was wrong and if they dont want the feeling of a but woppen then they wont make the same mistake twice.	A16QTA8P8LSIJX
arg336043	0.26890	I think spanking should be used if it will teach thee child in the long run but each child responds differently to different punishments while one child just telling them no or grounding them will work on another child it may take a spanking to teach them right and wrong.	A16QTA8P8LSIJX
arg335098	0.14192	I support this because... I got spanked and I turned out to be a good daughter ..spanking teaches you not to do it again and be scared of doing it again.	A16QTA8P8LSIJX
arg334964	0.14192	I agree because they must understand they where wrong. For their actions, they will receive consequences, and from that they will learn to not do it again.	A16QTA8P8LSIJX
arg334893	0.02764	Yes , because if they are afraid of getting spanked then they won't do it again . The parent should only spank them and not go over board and keep hitting them .	A16QTA8P8LSIJX
arg336176	0.05113	Yes so they can give the kids a reason not to do it again.	A16QTA8P8LSIJX
arg336043	0.35088	I think spanking should be used if it will teach thee child in the long run but each child responds differently to different punishments while one child just telling them no or grounding them will work on another child it may take a spanking to teach them right and wrong.	A33PFPSP0SRMEJ
arg334973	0.64912	Yes, parents should use spanking as an option to discipline their children, but it should be the last option.	A33PFPSP0SRMEJ
arg334886	0.35088	Yes, because then they wont do what they did in fear of getting spanked again. Since they will know the consequence. Although, there is also a line a parent shouldn't cross such as the appropriate spanking and abuse line.	A22Z7CNIR2E6IE
arg335047	0.64912	Parents should use spanking as an option to discipline only when it's needed. If the child doesn't follow the correct behavior that they should follow after several times being warned, then that is when the child deserves a spanking.	A22Z7CNIR2E6IE
arg334884	0.17544	I believe so, it should be used as a last resort at least because I being a sibling of three, was spanked along with my sister and turned out to be disciplined and on the other hand our youngest sister has never been spanked and she tends to make more mistakes even now that shes 10 than we did.	A2TE2PSS7UN813
arg334973	0.32456	Yes, parents should use spanking as an option to discipline their children, but it should be the last option.	A2TE2PSS7UN813
arg335097	0.17544	In my opinion, I strongly agree that parents should use spanking as an option to discipline their children because the spankings are painful enough for children to learn to avoid doing the wrong things.	A2TE2PSS7UN813
arg335054	0.32456	I have been spanked once in a while for worse deeds. I think it did more good than harm to be honest. It's like touching fire to be honest, but a lot of it depends on parents and kids. It may do its job it may not, but abuse is never good.	A2TE2PSS7UN813
arg335134	0.35088	I believe spanking is a good option to punish a child if nothing else works	A2L1SWV1V5CRLV
arg334973	0.64912	Yes, parents should use spanking as an option to discipline their children, but it should be the last option.	A2L1SWV1V5CRLV
arg334898	0.35026	I think parents should use spanking as an option to discipline but there is also a limit for everything so they shouldn't use it every time the kids do something wrong.	A1KINNLY72IMVL
arg335285	0.35026	spanking is your decision kids can be bad but use it as a last resort	A1KINNLY72IMVL
arg335097	0.05254	In my opinion, I strongly agree that parents should use spanking as an option to discipline their children because the spankings are painful enough for children to learn to avoid doing the wrong things.	A1KINNLY72IMVL
arg334967	0.09720	I think spanking should be an option. Although I believe it should be an option, I believe it should be a last option.	A1KINNLY72IMVL
arg334959	0.05254	yea, because even though there are many other different ways to discipline kids, sometimes it won't work so they need a little spank, just to make them learn they were wrong. don't always be spanking them for no reason, that's bad	A1KINNLY72IMVL
arg335054	0.09720	I have been spanked once in a while for worse deeds. I think it did more good than harm to be honest. It's like touching fire to be honest, but a lot of it depends on parents and kids. It may do its job it may not, but abuse is never good.	A1KINNLY72IMVL
arg334893	0.35026	Yes , because if they are afraid of getting spanked then they won't do it again . The parent should only spank them and not go over board and keep hitting them .	A1S68DTVE9GU76
arg335090	0.35026	Yes I believe you should spank a child only when they know they are wrong. The child will understand more if he is scared to do the same mistake. Actions speak louder than words.	A1S68DTVE9GU76
arg336171	0.05254	I believe that spanking you child because it shows then that what they did was wrong and if they dont want the feeling of a but woppen then they wont make the same mistake twice.	A1S68DTVE9GU76
arg336176	0.09720	Yes so they can give the kids a reason not to do it again.	A1S68DTVE9GU76
arg335054	0.05254	I have been spanked once in a while for worse deeds. I think it did more good than harm to be honest. It's like touching fire to be honest, but a lot of it depends on parents and kids. It may do its job it may not, but abuse is never good.	A1S68DTVE9GU76
arg335092	0.09720	I think you should hit you kids because if they did something really bad like crash your car or steal you need to hit them so they know that they should not be doing that.	A1S68DTVE9GU76
arg334932	0.07516	Yes, because 1 getting hit helps you be stronger and grow up and 2 it makes you listen , it's not ABUSE it's getting spanked.	A34MRQ1OP87XC6
arg334898	0.07516	I think parents should use spanking as an option to discipline but there is also a limit for everything so they shouldn't use it every time the kids do something wrong.	A34MRQ1OP87XC6
arg335092	0.07516	I think you should hit you kids because if they did something really bad like crash your car or steal you need to hit them so they know that they should not be doing that.	A34MRQ1OP87XC6
arg334972	0.28810	I believe some parents should spank their kids but only when nessasary because sometimes thats the only way some kids will learn the correct way and listen.	A34MRQ1OP87XC6
arg336043	0.28810	I think spanking should be used if it will teach thee child in the long run but each child responds differently to different punishments while one child just telling them no or grounding them will work on another child it may take a spanking to teach them right and wrong.	A34MRQ1OP87XC6
arg335097	0.04322	In my opinion, I strongly agree that parents should use spanking as an option to discipline their children because the spankings are painful enough for children to learn to avoid doing the wrong things.	A34MRQ1OP87XC6
arg336199	0.07995	I agree but it has to be used as the last source and not used constantly and of course not to hard.	A34MRQ1OP87XC6
arg334919	0.07516	spanking can be sometimes good for the child to understand but not to the point where you can hurt and should not be used repeatedly	A34MRQ1OP87XC6
arg336563	0.35088	Yes because that way the child can learn not to do it again because it really hurt, and i know this from experience.	A3K3GZPG7L4TGF
arg334924	0.64912	because depending on the punishment you give a child it doesn't always work, some kids need need that. because just sitting them in punishment its a possibility they will do it again.	A3K3GZPG7L4TGF
arg335098	0.16300	I support this because... I got spanked and I turned out to be a good daughter ..spanking teaches you not to do it again and be scared of doing it again.	AXL8STMTF8Z21
arg334973	0.17107	Yes, parents should use spanking as an option to discipline their children, but it should be the last option.	AXL8STMTF8Z21
arg334920	0.01758	It shouldn't be used constantly but it should be used to get the message across to the child	AXL8STMTF8Z21
arg335124	0.05092	Sometimes that's what a kid needs to behave all those Nos, stops, don't do that, just don't work sometimes.	AXL8STMTF8Z21
arg334922	0.03923	I say yes because children are getting more and more violent and they need to get discipline if they decide to act up.	AXL8STMTF8Z21
arg334964	0.03923	I agree because they must understand they where wrong. For their actions, they will receive consequences, and from that they will learn to not do it again.	AXL8STMTF8Z21
arg334919	0.11722	spanking can be sometimes good for the child to understand but not to the point where you can hurt and should not be used repeatedly	AXL8STMTF8Z21
arg336043	0.11722	I think spanking should be used if it will teach thee child in the long run but each child responds differently to different punishments while one child just telling them no or grounding them will work on another child it may take a spanking to teach them right and wrong.	AXL8STMTF8Z21
arg336199	0.11722	I agree but it has to be used as the last source and not used constantly and of course not to hard.	AXL8STMTF8Z21
arg335285	0.11722	spanking is your decision kids can be bad but use it as a last resort	AXL8STMTF8Z21
arg335134	0.01758	I believe spanking is a good option to punish a child if nothing else works	AXL8STMTF8Z21
arg336176	0.03253	Yes so they can give the kids a reason not to do it again.	AXL8STMTF8Z21
arg334884	0.17544	I believe so, it should be used as a last resort at least because I being a sibling of three, was spanked along with my sister and turned out to be disciplined and on the other hand our youngest sister has never been spanked and she tends to make more mistakes even now that shes 10 than we did.	A36D9GAQ4KYP8E
arg336563	0.32456	Yes because that way the child can learn not to do it again because it really hurt, and i know this from experience.	A36D9GAQ4KYP8E
arg335098	0.17544	I support this because... I got spanked and I turned out to be a good daughter ..spanking teaches you not to do it again and be scared of doing it again.	A36D9GAQ4KYP8E
arg334922	0.32456	I say yes because children are getting more and more violent and they need to get discipline if they decide to act up.	A36D9GAQ4KYP8E
arg335090	0.35088	Yes I believe you should spank a child only when they know they are wrong. The child will understand more if he is scared to do the same mistake. Actions speak louder than words.	A25FS62FV3188R
arg334886	0.64912	Yes, because then they wont do what they did in fear of getting spanked again. Since they will know the consequence. Although, there is also a line a parent shouldn't cross such as the appropriate spanking and abuse line.	A25FS62FV3188R
arg335054	0.01532	I have been spanked once in a while for worse deeds. I think it did more good than harm to be honest. It's like touching fire to be honest, but a lot of it depends on parents and kids. It may do its job it may not, but abuse is never good.	A23XM9DGWLJ2O6
arg334938	0.02183	After a spanking I made sure I never did it again to avoid being punished because the second time is always worst because you were told not to already.	A23XM9DGWLJ2O6
arg334921	0.01532	After I was spanked, I never did the same thing twice.. So therefore I would spank my kids, out of love, and on the butt.	A23XM9DGWLJ2O6
arg335089	0.02834	yes because if they fear getting hit than they wont do it again	A23XM9DGWLJ2O6
arg334972	0.10213	I believe some parents should spank their kids but only when nessasary because sometimes thats the only way some kids will learn the correct way and listen.	A23XM9DGWLJ2O6
arg335090	0.10213	Yes I believe you should spank a child only when they know they are wrong. The child will understand more if he is scared to do the same mistake. Actions speak louder than words.	A23XM9DGWLJ2O6
arg334919	0.07609	spanking can be sometimes good for the child to understand but not to the point where you can hurt and should not be used repeatedly	A23XM9DGWLJ2O6
arg336563	0.04766	Yes because that way the child can learn not to do it again because it really hurt, and i know this from experience.	A23XM9DGWLJ2O6
arg334924	0.01532	because depending on the punishment you give a child it doesn't always work, some kids need need that. because just sitting them in punishment its a possibility they will do it again.	A23XM9DGWLJ2O6
arg335092	0.02834	I think you should hit you kids because if they did something really bad like crash your car or steal you need to hit them so they know that they should not be doing that.	A23XM9DGWLJ2O6
arg334886	0.03941	Yes, because then they wont do what they did in fear of getting spanked again. Since they will know the consequence. Although, there is also a line a parent shouldn't cross such as the appropriate spanking and abuse line.	A23XM9DGWLJ2O6
arg334898	0.01532	I think parents should use spanking as an option to discipline but there is also a limit for everything so they shouldn't use it every time the kids do something wrong.	A23XM9DGWLJ2O6
arg334922	0.02834	I say yes because children are getting more and more violent and they need to get discipline if they decide to act up.	A23XM9DGWLJ2O6
arg335098	0.01532	I support this because... I got spanked and I turned out to be a good daughter ..spanking teaches you not to do it again and be scared of doing it again.	A23XM9DGWLJ2O6
arg335047	0.02834	Parents should use spanking as an option to discipline only when it's needed. If the child doesn't follow the correct behavior that they should follow after several times being warned, then that is when the child deserves a spanking.	A23XM9DGWLJ2O6
arg336222	0.01532	Humans have been raised for thousands of years with not near as much resentment towards spanking and today's kids are the unruliest there are... <br/> There's a trend... <br/> (I do admit it's not purely spanking that's the cause but it's a small part of the bigger picture)	A23XM9DGWLJ2O6
arg335034	0.02834	Yes, because they need to learn in a way that they remember that if they do something bad. They will get hit.	A23XM9DGWLJ2O6
arg335134	0.02183	I believe spanking is a good option to punish a child if nothing else works	A23XM9DGWLJ2O6
arg336043	0.01532	I think spanking should be used if it will teach thee child in the long run but each child responds differently to different punishments while one child just telling them no or grounding them will work on another child it may take a spanking to teach them right and wrong.	A23XM9DGWLJ2O6
arg334920	0.02834	It shouldn't be used constantly but it should be used to get the message across to the child	A23XM9DGWLJ2O6
arg334893	0.04766	Yes , because if they are afraid of getting spanked then they won't do it again . The parent should only spank them and not go over board and keep hitting them .	A23XM9DGWLJ2O6
arg335285	0.05967	spanking is your decision kids can be bad but use it as a last resort	A23XM9DGWLJ2O6
arg335094	0.10213	It's ok for the parent to spank the child as long as it's not often or they don't use other things like a belt.	A23XM9DGWLJ2O6
arg336199	0.10213	I agree but it has to be used as the last source and not used constantly and of course not to hard.	A23XM9DGWLJ2O6
arg335047	0.35088	Parents should use spanking as an option to discipline only when it's needed. If the child doesn't follow the correct behavior that they should follow after several times being warned, then that is when the child deserves a spanking.	A2ITBEM42VLLLN
arg335285	0.64912	spanking is your decision kids can be bad but use it as a last resort	A2ITBEM42VLLLN
arg334920	0.35088	It shouldn't be used constantly but it should be used to get the message across to the child	AKSJ3C5O3V9RB
arg334932	0.64912	Yes, because 1 getting hit helps you be stronger and grow up and 2 it makes you listen , it's not ABUSE it's getting spanked.	AKSJ3C5O3V9RB
arg336199	0.41194	I agree but it has to be used as the last source and not used constantly and of course not to hard.	A1LHYSXO05EYRT
arg335124	0.41194	Sometimes that's what a kid needs to behave all those Nos, stops, don't do that, just don't work sometimes.	A1LHYSXO05EYRT
arg335054	0.06179	I have been spanked once in a while for worse deeds. I think it did more good than harm to be honest. It's like touching fire to be honest, but a lot of it depends on parents and kids. It may do its job it may not, but abuse is never good.	A1LHYSXO05EYRT
arg334972	0.11432	I believe some parents should spank their kids but only when nessasary because sometimes thats the only way some kids will learn the correct way and listen.	A1LHYSXO05EYRT
arg334886	0.08772	Yes, because then they wont do what they did in fear of getting spanked again. Since they will know the consequence. Although, there is also a line a parent shouldn't cross such as the appropriate spanking and abuse line.	A2WL44AWZ8Z66W
arg334967	0.16228	I think spanking should be an option. Although I believe it should be an option, I believe it should be a last option.	A2WL44AWZ8Z66W
arg335098	0.08772	I support this because... I got spanked and I turned out to be a good daughter ..spanking teaches you not to do it again and be scared of doing it again.	A2WL44AWZ8Z66W
arg335054	0.16228	I have been spanked once in a while for worse deeds. I think it did more good than harm to be honest. It's like touching fire to be honest, but a lot of it depends on parents and kids. It may do its job it may not, but abuse is never good.	A2WL44AWZ8Z66W
arg336176	0.08772	Yes so they can give the kids a reason not to do it again.	A2WL44AWZ8Z66W
arg335285	0.16228	spanking is your decision kids can be bad but use it as a last resort	A2WL44AWZ8Z66W
arg334919	0.08772	spanking can be sometimes good for the child to understand but not to the point where you can hurt and should not be used repeatedly	A2WL44AWZ8Z66W
arg335089	0.16228	yes because if they fear getting hit than they wont do it again	A2WL44AWZ8Z66W
arg334964	0.35088	I agree because they must understand they where wrong. For their actions, they will receive consequences, and from that they will learn to not do it again.	A36BCNYEXG9BD8
arg334922	0.64912	I say yes because children are getting more and more violent and they need to get discipline if they decide to act up.	A36BCNYEXG9BD8
arg335089	0.35088	yes because if they fear getting hit than they wont do it again	A1Y1P3FADNL6LC
arg334967	0.64912	I think spanking should be an option. Although I believe it should be an option, I believe it should be a last option.	A1Y1P3FADNL6LC
arg334919	0.35088	spanking can be sometimes good for the child to understand but not to the point where you can hurt and should not be used repeatedly	ANR5NGACYWKCU
arg335054	0.64912	I have been spanked once in a while for worse deeds. I think it did more good than harm to be honest. It's like touching fire to be honest, but a lot of it depends on parents and kids. It may do its job it may not, but abuse is never good.	ANR5NGACYWKCU
arg334964	0.35088	I agree because they must understand they where wrong. For their actions, they will receive consequences, and from that they will learn to not do it again.	ACTWQ5JX9VDI7
arg334919	0.64912	spanking can be sometimes good for the child to understand but not to the point where you can hurt and should not be used repeatedly	ACTWQ5JX9VDI7
arg336043	0.35088	I think spanking should be used if it will teach thee child in the long run but each child responds differently to different punishments while one child just telling them no or grounding them will work on another child it may take a spanking to teach them right and wrong.	A1BKMC96FCSL0F
arg335034	0.64912	Yes, because they need to learn in a way that they remember that if they do something bad. They will get hit.	A1BKMC96FCSL0F
arg334893	0.08249	Yes , because if they are afraid of getting spanked then they won't do it again . The parent should only spank them and not go over board and keep hitting them .	A1KYPAJ81BMK6Q
arg334973	0.15261	Yes, parents should use spanking as an option to discipline their children, but it should be the last option.	A1KYPAJ81BMK6Q
arg334959	0.15261	yea, because even though there are many other different ways to discipline kids, sometimes it won't work so they need a little spank, just to make them learn they were wrong. don't always be spanking them for no reason, that's bad	A1KYPAJ81BMK6Q
arg335090	0.21221	Yes I believe you should spank a child only when they know they are wrong. The child will understand more if he is scared to do the same mistake. Actions speak louder than words.	A1KYPAJ81BMK6Q
arg334898	0.08249	I think parents should use spanking as an option to discipline but there is also a limit for everything so they shouldn't use it every time the kids do something wrong.	A1KYPAJ81BMK6Q
arg335124	0.11755	Sometimes that's what a kid needs to behave all those Nos, stops, don't do that, just don't work sometimes.	A1KYPAJ81BMK6Q
arg335094	0.11755	It's ok for the parent to spank the child as long as it's not often or they don't use other things like a belt.	A1KYPAJ81BMK6Q
arg334884	0.08249	I believe so, it should be used as a last resort at least because I being a sibling of three, was spanked along with my sister and turned out to be disciplined and on the other hand our youngest sister has never been spanked and she tends to make more mistakes even now that shes 10 than we did.	A1KYPAJ81BMK6Q
arg335047	0.35088	Parents should use spanking as an option to discipline only when it's needed. If the child doesn't follow the correct behavior that they should follow after several times being warned, then that is when the child deserves a spanking.	A1PZMNIK8QKDW4
arg335094	0.64912	It's ok for the parent to spank the child as long as it's not often or they don't use other things like a belt.	A1PZMNIK8QKDW4
arg334938	0.03388	After a spanking I made sure I never did it again to avoid being punished because the second time is always worst because you were told not to already.	ADUJUZANFOWKW
arg335047	0.06268	Parents should use spanking as an option to discipline only when it's needed. If the child doesn't follow the correct behavior that they should follow after several times being warned, then that is when the child deserves a spanking.	ADUJUZANFOWKW
arg336199	0.22586	I agree but it has to be used as the last source and not used constantly and of course not to hard.	ADUJUZANFOWKW
arg334898	0.22586	I think parents should use spanking as an option to discipline but there is also a limit for everything so they shouldn't use it every time the kids do something wrong.	ADUJUZANFOWKW
arg336171	0.22586	I believe that spanking you child because it shows then that what they did was wrong and if they dont want the feeling of a but woppen then they wont make the same mistake twice.	ADUJUZANFOWKW
arg335097	0.22586	In my opinion, I strongly agree that parents should use spanking as an option to discipline their children because the spankings are painful enough for children to learn to avoid doing the wrong things.	ADUJUZANFOWKW
arg334938	0.01477	After a spanking I made sure I never did it again to avoid being punished because the second time is always worst because you were told not to already.	A265XKF8DSIKDL
arg335089	0.10079	yes because if they fear getting hit than they wont do it again	A265XKF8DSIKDL
arg335054	0.01477	I have been spanked once in a while for worse deeds. I think it did more good than harm to be honest. It's like touching fire to be honest, but a lot of it depends on parents and kids. It may do its job it may not, but abuse is never good.	A265XKF8DSIKDL
arg334921	0.02733	After I was spanked, I never did the same thing twice.. So therefore I would spank my kids, out of love, and on the butt.	A265XKF8DSIKDL
arg335090	0.05761	Yes I believe you should spank a child only when they know they are wrong. The child will understand more if he is scared to do the same mistake. Actions speak louder than words.	A265XKF8DSIKDL
arg334920	0.03926	It shouldn't be used constantly but it should be used to get the message across to the child	A265XKF8DSIKDL
arg335134	0.11038	I believe spanking is a good option to punish a child if nothing else works	A265XKF8DSIKDL
arg336222	0.07987	Humans have been raised for thousands of years with not near as much resentment towards spanking and today's kids are the unruliest there are... <br/> There's a trend... <br/> (I do admit it's not purely spanking that's the cause but it's a small part of the bigger picture)	A265XKF8DSIKDL
arg335092	0.04279	I think you should hit you kids because if they did something really bad like crash your car or steal you need to hit them so they know that they should not be doing that.	A265XKF8DSIKDL
arg336171	0.03296	I believe that spanking you child because it shows then that what they did was wrong and if they dont want the feeling of a but woppen then they wont make the same mistake twice.	A265XKF8DSIKDL
arg334922	0.09849	I say yes because children are getting more and more violent and they need to get discipline if they decide to act up.	A265XKF8DSIKDL
arg335285	0.09849	spanking is your decision kids can be bad but use it as a last resort	A265XKF8DSIKDL
arg336043	0.09780	I think spanking should be used if it will teach thee child in the long run but each child responds differently to different punishments while one child just telling them no or grounding them will work on another child it may take a spanking to teach them right and wrong.	A265XKF8DSIKDL
arg334923	0.04248	I think that children should get spanked once in a while. I got spanked when I was little but I could definitely say that I did learn lessons. Don't spank your kids though with whatever you find, you don't want to kill them !!	A265XKF8DSIKDL
arg336199	0.04248	I agree but it has to be used as the last source and not used constantly and of course not to hard.	A265XKF8DSIKDL
arg335094	0.05761	It's ok for the parent to spank the child as long as it's not often or they don't use other things like a belt.	A265XKF8DSIKDL
arg334964	0.01477	I agree because they must understand they where wrong. For their actions, they will receive consequences, and from that they will learn to not do it again.	A265XKF8DSIKDL
arg336176	0.02733	Yes so they can give the kids a reason not to do it again.	A265XKF8DSIKDL
arg336563	0.06286	Yes because that way the child can learn not to do it again because it really hurt, and i know this from experience.	A2QFSX7BWT3BQ3
arg334932	0.11629	Yes, because 1 getting hit helps you be stronger and grow up and 2 it makes you listen , it's not ABUSE it's getting spanked.	A2QFSX7BWT3BQ3
arg334924	0.06286	because depending on the punishment you give a child it doesn't always work, some kids need need that. because just sitting them in punishment its a possibility they will do it again.	A2QFSX7BWT3BQ3
arg336171	0.11629	I believe that spanking you child because it shows then that what they did was wrong and if they dont want the feeling of a but woppen then they wont make the same mistake twice.	A2QFSX7BWT3BQ3
arg334967	0.18206	I think spanking should be an option. Although I believe it should be an option, I believe it should be a last option.	A2QFSX7BWT3BQ3
arg335134	0.14024	I believe spanking is a good option to punish a child if nothing else works	A2QFSX7BWT3BQ3
arg336176	0.14024	Yes so they can give the kids a reason not to do it again.	A2QFSX7BWT3BQ3
arg334923	0.06286	I think that children should get spanked once in a while. I got spanked when I was little but I could definitely say that I did learn lessons. Don't spank your kids though with whatever you find, you don't want to kill them !!	A2QFSX7BWT3BQ3
arg335094	0.11629	It's ok for the parent to spank the child as long as it's not often or they don't use other things like a belt.	A2QFSX7BWT3BQ3
arg335098	0.50000	I support this because... I got spanked and I turned out to be a good daughter ..spanking teaches you not to do it again and be scared of doing it again.	A2AEPCZB09M4AX
arg334898	0.50000	I think parents should use spanking as an option to discipline but there is also a limit for everything so they shouldn't use it every time the kids do something wrong.	A2AEPCZB09M4AX
arg335034	0.35088	Yes, because they need to learn in a way that they remember that if they do something bad. They will get hit.	A37ETCUXH8ZOAG
arg336199	0.64912	I agree but it has to be used as the last source and not used constantly and of course not to hard.	A37ETCUXH8ZOAG
arg334924	0.17544	because depending on the punishment you give a child it doesn't always work, some kids need need that. because just sitting them in punishment its a possibility they will do it again.	A2MA8UBXR667C1
arg334973	0.32456	Yes, parents should use spanking as an option to discipline their children, but it should be the last option.	A2MA8UBXR667C1
arg334923	0.17544	I think that children should get spanked once in a while. I got spanked when I was little but I could definitely say that I did learn lessons. Don't spank your kids though with whatever you find, you don't want to kill them !!	A2MA8UBXR667C1
arg335034	0.32456	Yes, because they need to learn in a way that they remember that if they do something bad. They will get hit.	A2MA8UBXR667C1
arg336222	0.35088	Humans have been raised for thousands of years with not near as much resentment towards spanking and today's kids are the unruliest there are... <br/> There's a trend... <br/> (I do admit it's not purely spanking that's the cause but it's a small part of the bigger picture)	A2T02W9K0OUPK4
arg334932	0.64912	Yes, because 1 getting hit helps you be stronger and grow up and 2 it makes you listen , it's not ABUSE it's getting spanked.	A2T02W9K0OUPK4
arg334898	0.50000	I think parents should use spanking as an option to discipline but there is also a limit for everything so they shouldn't use it every time the kids do something wrong.	ANBKIIG5BY8P8
arg334919	0.50000	spanking can be sometimes good for the child to understand but not to the point where you can hurt and should not be used repeatedly	ANBKIIG5BY8P8
arg334973	0.02764	Yes, parents should use spanking as an option to discipline their children, but it should be the last option.	A24GO5LYDQE2T1
arg336176	0.26890	Yes so they can give the kids a reason not to do it again.	A24GO5LYDQE2T1
arg334967	0.18425	I think spanking should be an option. Although I believe it should be an option, I believe it should be a last option.	A24GO5LYDQE2T1
arg334932	0.18425	Yes, because 1 getting hit helps you be stronger and grow up and 2 it makes you listen , it's not ABUSE it's getting spanked.	A24GO5LYDQE2T1
arg336043	0.02764	I think spanking should be used if it will teach thee child in the long run but each child responds differently to different punishments while one child just telling them no or grounding them will work on another child it may take a spanking to teach them right and wrong.	A24GO5LYDQE2T1
arg335089	0.05113	yes because if they fear getting hit than they wont do it again	A24GO5LYDQE2T1
