#id	rank	argument	turkID
arg7765	0.17544	Yes of course. Apart from the health benefits, there's the greater respect for the outdoors, sporting camaraderie, teamwork, reflexive situational calculation to name but a few. Now drop and give me twenty for your insolence!	ACBCCAOV8UIKY
arg217790	0.32456	because today lots of students are playing computer games when the school finish. and than students can't get good health and also students can get serious dieases like cancer because of electromagnetic waves. this is true because computer have lots of electromagnetic waves.	ACBCCAOV8UIKY
arg213068	0.21277	How are we supposed to curb childhood obesity if we don't start at a young age?	AINIEH1ZNAGEA
arg251944	0.57447	physical education is a waste of time and therefore should not be studied in schools	AINIEH1ZNAGEA
arg71112	0.21277	Definattley all those obese kids need excersise and its a whloe part of life of course it should be mandortory.	AINIEH1ZNAGEA
arg54258	0.35088	PE should be compulsory because it keeps us constantly fit and healthy. If you really dislike sports, then you can quit it when you're an adult. But when you're a kid, the best thing for you to do is study, play and exercise. If you prefer to be lazy and lie on the couch all day then you are most likely to get sick and unfit. Besides, PE helps kids be better at teamwork.	A29SLKFAWM24K
arg207833	0.64912	i think we should have gym because kids get FAT and tubby! its not ok for kids to get fat and tubby!!!!!	A29SLKFAWM24K
arg107456	0.05254	Most people think that PE classes are completely useless because the only thing you would normally do in a PE class is run around. But there is more to a PE class then just running around the field for an hour. With physical education you can get muscles, you can become stronger, it wouldn't be so easily for you to become fat (of course you would also need to keep a balanced diet) and for further ages (like 60-80) it would prevent you from having heart attacks. With the help of this class there would be fewer obese children around the globe and more fit and strong people.	A2DVDYE2SXT0BB
arg260899	0.09720	Yes. Physical education, if taught and encouraged properly and approached with the right attitude, will be rewarding for both student and teacher.	A2DVDYE2SXT0BB
arg247696	0.05254	Because real PE lessons provide chances to people to realize on what they are capable of doing,so it will strengthen the self-esteem leading to them being productive in their society.	A2DVDYE2SXT0BB
arg220374	0.09720	I think it definatley should be manditory. when you look on to the streets at kids playing they are most likley over weight because they eat to much and dont get enough physical exercise.	A2DVDYE2SXT0BB
arg345997	0.35026	I feel like Physical education should be mandatory because people need there exercise. If they don't get physical activity they wont burn as much fats as they accumulate thus will get chubbier. They should be stricter during those classes of Physical education because a lot of the time people mostly just stand around. I don't want to seem sexist, but the ones that get the least exercise are the girls and they just mostly stand there and socialize. They need a way to keep everyone active, people need to get moving! They need this for there health!	A2DVDYE2SXT0BB
arg244438	0.35026	YES, because some children don't understand anything expect physical education especially rich children of rich parents.	A2DVDYE2SXT0BB
arg260899	0.35088	Yes. Physical education, if taught and encouraged properly and approached with the right attitude, will be rewarding for both student and teacher.	A3DBTL20G03ADT
arg135251	0.64912	I agree with everything said her because children should learn how to live a healthy lifestyle. There should be stricter curriculums that schools are required to follow so less people in our country are less likely to be obese.	A3DBTL20G03ADT
arg247696	0.41194	Because real PE lessons provide chances to people to realize on what they are capable of doing,so it will strengthen the self-esteem leading to them being productive in their society.	A2TS7GOICB63K9
arg406468	0.41194	people are just sitting on there asses all day playing video games when they need there fucking exercise. So fat people go out side and play football or something and people that are not fat stop playing video games and go and get your energy back and these are my words "peace out assholes	A2TS7GOICB63K9
arg107450	0.06179	In my opinion I think that it should be obligatory to have PE classes in schools because it offers children a bit of exercise. If in every school of the world PE classes would be obligatory there would be much less fat children. Of course also some health classes should be included so that children know how to have a basic diet and so they won't be obese anymore.	A2TS7GOICB63K9
arg54258	0.11432	PE should be compulsory because it keeps us constantly fit and healthy. If you really dislike sports, then you can quit it when you're an adult. But when you're a kid, the best thing for you to do is study, play and exercise. If you prefer to be lazy and lie on the couch all day then you are most likely to get sick and unfit. Besides, PE helps kids be better at teamwork.	A2TS7GOICB63K9
arg34837	0.17544	thats so stupid. physical education teaches kids that it dosent matter if your a nerd or a jock because if theyre all in the same class doing the same thing then theyre all the same in the aspect that they only pass that class if they put forth effort. and from personal expirence sometimes there is a jock underneath the nerd outside	A388LRZ3FCQEQ6
arg217790	0.32456	because today lots of students are playing computer games when the school finish. and than students can't get good health and also students can get serious dieases like cancer because of electromagnetic waves. this is true because computer have lots of electromagnetic waves.	A388LRZ3FCQEQ6
arg46577	0.17544	Yes! and yes and yes and definately a god damn bloody yes. <br/> Lack of physical education is the reason why your aunt or uncle is in hospital. <br/> Lack of physical education is the reason why millions of people are fat. <br/> Lack of physical education is the reason why you cannot sleep properly at times. <br/> Lack of physical education is the reason why you are not having super great sex with your girlfriend(s)	A388LRZ3FCQEQ6
arg148559	0.32456	I think it is great idea to make physical education be mandatory in school because it will be healthy for the student to become a healthy person and they will not have the risk of obesity.	A388LRZ3FCQEQ6
arg7751	0.35088	It should be mandatory because being active and getting involved in sports, even through PE, helps children develop good habits later on in life. Plus, there's the benefit of working together as a team that doesn't always happen in other classes.	A32QOCAC7XZJCP
arg71112	0.64912	Definattley all those obese kids need excersise and its a whloe part of life of course it should be mandortory.	A32QOCAC7XZJCP
arg7751	0.35088	It should be mandatory because being active and getting involved in sports, even through PE, helps children develop good habits later on in life. Plus, there's the benefit of working together as a team that doesn't always happen in other classes.	A21O9NP8KW1L7U
arg316344	0.64912	This will help kids learn good qualities like leadership and discipline. This could also lead to help childhood obesity. It is just the fact that kids are not pushed in their homes to have any physical activity.	A21O9NP8KW1L7U
arg7751	0.35088	It should be mandatory because being active and getting involved in sports, even through PE, helps children develop good habits later on in life. Plus, there's the benefit of working together as a team that doesn't always happen in other classes.	A9PQA29GCCTVE
arg110326	0.64912	if physical educations r not ter then u wud b a couch potato <br/> !!!!!!!!!!!!!!!!howzz tat???	A9PQA29GCCTVE
arg148559	0.14925	I think it is great idea to make physical education be mandatory in school because it will be healthy for the student to become a healthy person and they will not have the risk of obesity.	A3W1K0JOVXOAV
arg220374	0.21269	I think it definatley should be manditory. when you look on to the streets at kids playing they are most likley over weight because they eat to much and dont get enough physical exercise.	A3W1K0JOVXOAV
arg316344	0.14925	This will help kids learn good qualities like leadership and discipline. This could also lead to help childhood obesity. It is just the fact that kids are not pushed in their homes to have any physical activity.	A3W1K0JOVXOAV
arg34837	0.27612	thats so stupid. physical education teaches kids that it dosent matter if your a nerd or a jock because if theyre all in the same class doing the same thing then theyre all the same in the aspect that they only pass that class if they put forth effort. and from personal expirence sometimes there is a jock underneath the nerd outside	A3W1K0JOVXOAV
arg251944	0.21269	physical education is a waste of time and therefore should not be studied in schools	A3W1K0JOVXOAV
arg110326	0.50000	if physical educations r not ter then u wud b a couch potato <br/> !!!!!!!!!!!!!!!!howzz tat???	A2TMHOKMMK009W
arg406468	0.50000	people are just sitting on there asses all day playing video games when they need there fucking exercise. So fat people go out side and play football or something and people that are not fat stop playing video games and go and get your energy back and these are my words "peace out assholes	A2TMHOKMMK009W
arg345997	0.35088	I feel like Physical education should be mandatory because people need there exercise. If they don't get physical activity they wont burn as much fats as they accumulate thus will get chubbier. They should be stricter during those classes of Physical education because a lot of the time people mostly just stand around. I don't want to seem sexist, but the ones that get the least exercise are the girls and they just mostly stand there and socialize. They need a way to keep everyone active, people need to get moving! They need this for there health!	A3FL0OFMUCA3BM
arg96685	0.64912	You are 100% right because I am in Pe and they make us wear these stupid outfits. I think they make us wear those so the Gay coaches can see our private parts. and PE is just Stupid	A3FL0OFMUCA3BM
arg7765	0.35088	Yes of course. Apart from the health benefits, there's the greater respect for the outdoors, sporting camaraderie, teamwork, reflexive situational calculation to name but a few. Now drop and give me twenty for your insolence!	A12IKM56KGBJPG
arg96685	0.64912	You are 100% right because I am in Pe and they make us wear these stupid outfits. I think they make us wear those so the Gay coaches can see our private parts. and PE is just Stupid	A12IKM56KGBJPG
arg247696	0.35088	Because real PE lessons provide chances to people to realize on what they are capable of doing,so it will strengthen the self-esteem leading to them being productive in their society.	A1IP4REW77MOPU
arg204909	0.64912	The answer is so obvious. Teachers should let everyone exercise so they can strengthen their mussels and get thinner and more flexible instead of fatter and more lazy so they won't get bullied as much.	A1IP4REW77MOPU
arg247696	0.22586	Because real PE lessons provide chances to people to realize on what they are capable of doing,so it will strengthen the self-esteem leading to them being productive in their society.	AQ8BWB7RNSQ6A
arg54258	0.22586	PE should be compulsory because it keeps us constantly fit and healthy. If you really dislike sports, then you can quit it when you're an adult. But when you're a kid, the best thing for you to do is study, play and exercise. If you prefer to be lazy and lie on the couch all day then you are most likely to get sick and unfit. Besides, PE helps kids be better at teamwork.	AQ8BWB7RNSQ6A
arg7751	0.03388	It should be mandatory because being active and getting involved in sports, even through PE, helps children develop good habits later on in life. Plus, there's the benefit of working together as a team that doesn't always happen in other classes.	AQ8BWB7RNSQ6A
arg287979	0.06268	yes! our kids are so out of shape for the most part and eat too much junk	AQ8BWB7RNSQ6A
arg316344	0.22586	This will help kids learn good qualities like leadership and discipline. This could also lead to help childhood obesity. It is just the fact that kids are not pushed in their homes to have any physical activity.	AQ8BWB7RNSQ6A
arg7765	0.22586	Yes of course. Apart from the health benefits, there's the greater respect for the outdoors, sporting camaraderie, teamwork, reflexive situational calculation to name but a few. Now drop and give me twenty for your insolence!	AQ8BWB7RNSQ6A
arg204909	0.35088	The answer is so obvious. Teachers should let everyone exercise so they can strengthen their mussels and get thinner and more flexible instead of fatter and more lazy so they won't get bullied as much.	A3OSGGY6DR0N72
arg110326	0.64912	if physical educations r not ter then u wud b a couch potato <br/> !!!!!!!!!!!!!!!!howzz tat???	A3OSGGY6DR0N72
arg107450	0.35088	In my opinion I think that it should be obligatory to have PE classes in schools because it offers children a bit of exercise. If in every school of the world PE classes would be obligatory there would be much less fat children. Of course also some health classes should be included so that children know how to have a basic diet and so they won't be obese anymore.	A4CJOONOP1RDJ
arg71112	0.64912	Definattley all those obese kids need excersise and its a whloe part of life of course it should be mandortory.	A4CJOONOP1RDJ
arg230691	0.35088	schools should have PE because the school i attend only has pe for middle school not high school we are a middle and a high school combined. because the lack of physical education in our high school many students are out of shape and have developed many bad non active habits and as our first year in sports our sports athletes have shown how hard it is to perform simple pre season conditioning and they quote "if we had PE conditions would be easier and would have made conditioning simple" the lack of exercise had caused them to only accomplish only 3 push-ups!	ADIHATZBEDOUW
arg251946	0.64912	of cz phys ed must be taught but mustn"t b compulsory coz sme of us are not fit 2 du the extensive exersises perfomed	ADIHATZBEDOUW
arg230691	0.35088	schools should have PE because the school i attend only has pe for middle school not high school we are a middle and a high school combined. because the lack of physical education in our high school many students are out of shape and have developed many bad non active habits and as our first year in sports our sports athletes have shown how hard it is to perform simple pre season conditioning and they quote "if we had PE conditions would be easier and would have made conditioning simple" the lack of exercise had caused them to only accomplish only 3 push-ups!	A1PZ8103QIN8RP
arg107450	0.64912	In my opinion I think that it should be obligatory to have PE classes in schools because it offers children a bit of exercise. If in every school of the world PE classes would be obligatory there would be much less fat children. Of course also some health classes should be included so that children know how to have a basic diet and so they won't be obese anymore.	A1PZ8103QIN8RP
arg107456	0.06179	Most people think that PE classes are completely useless because the only thing you would normally do in a PE class is run around. But there is more to a PE class then just running around the field for an hour. With physical education you can get muscles, you can become stronger, it wouldn't be so easily for you to become fat (of course you would also need to keep a balanced diet) and for further ages (like 60-80) it would prevent you from having heart attacks. With the help of this class there would be fewer obese children around the globe and more fit and strong people.	A15LPXZLC6NUHT
arg244438	0.11432	YES, because some children don't understand anything expect physical education especially rich children of rich parents.	A15LPXZLC6NUHT
arg247696	0.41194	Because real PE lessons provide chances to people to realize on what they are capable of doing,so it will strengthen the self-esteem leading to them being productive in their society.	A15LPXZLC6NUHT
arg552867	0.41194	Yes, because... <br/> 1st, It's a fun activity of the school day, that we get to have fun, and at the same time, do our excerse-- lose the weight we've been gaining, not all of it, but... <br/> 2nd, Obesity is certainly a proble in the U.S., so it would help! <br/> 3rd, People can have a moment that they'll eat the school's fake lunch, then lose some of it, like the fat when we sweat!...................................... <br/> I'm Done!!... Now go get a life, and lose some weight!!!!	A15LPXZLC6NUHT
arg202285	0.07018	physical education should be mandatory cuhz 112,000 people have died in the year 2011 so far and it's because of the lack of physical activity and people are becoming obese!!!!	ACY3ZOOZMVS7Y
arg110326	0.12982	if physical educations r not ter then u wud b a couch potato <br/> !!!!!!!!!!!!!!!!howzz tat???	ACY3ZOOZMVS7Y
arg247696	0.07018	Because real PE lessons provide chances to people to realize on what they are capable of doing,so it will strengthen the self-esteem leading to them being productive in their society.	ACY3ZOOZMVS7Y
arg148559	0.12982	I think it is great idea to make physical education be mandatory in school because it will be healthy for the student to become a healthy person and they will not have the risk of obesity.	ACY3ZOOZMVS7Y
arg34837	0.07018	thats so stupid. physical education teaches kids that it dosent matter if your a nerd or a jock because if theyre all in the same class doing the same thing then theyre all the same in the aspect that they only pass that class if they put forth effort. and from personal expirence sometimes there is a jock underneath the nerd outside	ACY3ZOOZMVS7Y
arg96685	0.12982	You are 100% right because I am in Pe and they make us wear these stupid outfits. I think they make us wear those so the Gay coaches can see our private parts. and PE is just Stupid	ACY3ZOOZMVS7Y
arg46577	0.07018	Yes! and yes and yes and definately a god damn bloody yes. <br/> Lack of physical education is the reason why your aunt or uncle is in hospital. <br/> Lack of physical education is the reason why millions of people are fat. <br/> Lack of physical education is the reason why you cannot sleep properly at times. <br/> Lack of physical education is the reason why you are not having super great sex with your girlfriend(s)	ACY3ZOOZMVS7Y
arg316344	0.12982	This will help kids learn good qualities like leadership and discipline. This could also lead to help childhood obesity. It is just the fact that kids are not pushed in their homes to have any physical activity.	ACY3ZOOZMVS7Y
arg107445	0.07018	i think that PE clases should be obligatory in school to help the problem of obecity.	ACY3ZOOZMVS7Y
arg251944	0.12982	physical education is a waste of time and therefore should not be studied in schools	ACY3ZOOZMVS7Y
arg213068	0.09879	How are we supposed to curb childhood obesity if we don't start at a young age?	A2TYACJSQF2D94
arg202285	0.33811	physical education should be mandatory cuhz 112,000 people have died in the year 2011 so far and it's because of the lack of physical activity and people are becoming obese!!!!	A2TYACJSQF2D94
arg148559	0.18276	I think it is great idea to make physical education be mandatory in school because it will be healthy for the student to become a healthy person and they will not have the risk of obesity.	A2TYACJSQF2D94
arg54258	0.09879	PE should be compulsory because it keeps us constantly fit and healthy. If you really dislike sports, then you can quit it when you're an adult. But when you're a kid, the best thing for you to do is study, play and exercise. If you prefer to be lazy and lie on the couch all day then you are most likely to get sick and unfit. Besides, PE helps kids be better at teamwork.	A2TYACJSQF2D94
arg96685	0.18276	You are 100% right because I am in Pe and they make us wear these stupid outfits. I think they make us wear those so the Gay coaches can see our private parts. and PE is just Stupid	A2TYACJSQF2D94
arg260899	0.09879	Yes. Physical education, if taught and encouraged properly and approached with the right attitude, will be rewarding for both student and teacher.	A2TYACJSQF2D94
arg46577	0.17544	Yes! and yes and yes and definately a god damn bloody yes. <br/> Lack of physical education is the reason why your aunt or uncle is in hospital. <br/> Lack of physical education is the reason why millions of people are fat. <br/> Lack of physical education is the reason why you cannot sleep properly at times. <br/> Lack of physical education is the reason why you are not having super great sex with your girlfriend(s)	A1LSOULYUQ1P2Z
arg37974	0.32456	Kids are fat these days.. p.e. helps!!1!!!!!one!!!! <br/> and itll help them relize heath is important for there lame ass futures lol	A1LSOULYUQ1P2Z
arg107445	0.17544	i think that PE clases should be obligatory in school to help the problem of obecity.	A1LSOULYUQ1P2Z
arg96685	0.32456	You are 100% right because I am in Pe and they make us wear these stupid outfits. I think they make us wear those so the Gay coaches can see our private parts. and PE is just Stupid	A1LSOULYUQ1P2Z
arg107456	0.35088	Most people think that PE classes are completely useless because the only thing you would normally do in a PE class is run around. But there is more to a PE class then just running around the field for an hour. With physical education you can get muscles, you can become stronger, it wouldn't be so easily for you to become fat (of course you would also need to keep a balanced diet) and for further ages (like 60-80) it would prevent you from having heart attacks. With the help of this class there would be fewer obese children around the globe and more fit and strong people.	ABNOZWOG0MQIA
arg406468	0.64912	people are just sitting on there asses all day playing video games when they need there fucking exercise. So fat people go out side and play football or something and people that are not fat stop playing video games and go and get your energy back and these are my words "peace out assholes	ABNOZWOG0MQIA
arg7751	0.35088	It should be mandatory because being active and getting involved in sports, even through PE, helps children develop good habits later on in life. Plus, there's the benefit of working together as a team that doesn't always happen in other classes.	A2RRYVYUDNK2GB
arg204909	0.64912	The answer is so obvious. Teachers should let everyone exercise so they can strengthen their mussels and get thinner and more flexible instead of fatter and more lazy so they won't get bullied as much.	A2RRYVYUDNK2GB
arg7765	0.35088	Yes of course. Apart from the health benefits, there's the greater respect for the outdoors, sporting camaraderie, teamwork, reflexive situational calculation to name but a few. Now drop and give me twenty for your insolence!	A17IN6RG02LLBM
arg230691	0.64912	schools should have PE because the school i attend only has pe for middle school not high school we are a middle and a high school combined. because the lack of physical education in our high school many students are out of shape and have developed many bad non active habits and as our first year in sports our sports athletes have shown how hard it is to perform simple pre season conditioning and they quote "if we had PE conditions would be easier and would have made conditioning simple" the lack of exercise had caused them to only accomplish only 3 push-ups!	A17IN6RG02LLBM
arg107456	0.17544	Most people think that PE classes are completely useless because the only thing you would normally do in a PE class is run around. But there is more to a PE class then just running around the field for an hour. With physical education you can get muscles, you can become stronger, it wouldn't be so easily for you to become fat (of course you would also need to keep a balanced diet) and for further ages (like 60-80) it would prevent you from having heart attacks. With the help of this class there would be fewer obese children around the globe and more fit and strong people.	A1KINNLY72IMVL
arg220374	0.32456	I think it definatley should be manditory. when you look on to the streets at kids playing they are most likley over weight because they eat to much and dont get enough physical exercise.	A1KINNLY72IMVL
arg34837	0.17544	thats so stupid. physical education teaches kids that it dosent matter if your a nerd or a jock because if theyre all in the same class doing the same thing then theyre all the same in the aspect that they only pass that class if they put forth effort. and from personal expirence sometimes there is a jock underneath the nerd outside	A1KINNLY72IMVL
arg107445	0.32456	i think that PE clases should be obligatory in school to help the problem of obecity.	A1KINNLY72IMVL
arg107456	0.08991	Most people think that PE classes are completely useless because the only thing you would normally do in a PE class is run around. But there is more to a PE class then just running around the field for an hour. With physical education you can get muscles, you can become stronger, it wouldn't be so easily for you to become fat (of course you would also need to keep a balanced diet) and for further ages (like 60-80) it would prevent you from having heart attacks. With the help of this class there would be fewer obese children around the globe and more fit and strong people.	A23FWON4GRUPMN
arg71112	0.23702	Definattley all those obese kids need excersise and its a whloe part of life of course it should be mandortory.	A23FWON4GRUPMN
arg34837	0.08991	thats so stupid. physical education teaches kids that it dosent matter if your a nerd or a jock because if theyre all in the same class doing the same thing then theyre all the same in the aspect that they only pass that class if they put forth effort. and from personal expirence sometimes there is a jock underneath the nerd outside	A23FWON4GRUPMN
arg110326	0.16633	if physical educations r not ter then u wud b a couch potato <br/> !!!!!!!!!!!!!!!!howzz tat???	A23FWON4GRUPMN
arg213068	0.16633	How are we supposed to curb childhood obesity if we don't start at a young age?	A23FWON4GRUPMN
arg148559	0.16060	I think it is great idea to make physical education be mandatory in school because it will be healthy for the student to become a healthy person and they will not have the risk of obesity.	A23FWON4GRUPMN
arg107450	0.08991	In my opinion I think that it should be obligatory to have PE classes in schools because it offers children a bit of exercise. If in every school of the world PE classes would be obligatory there would be much less fat children. Of course also some health classes should be included so that children know how to have a basic diet and so they won't be obese anymore.	A23FWON4GRUPMN
arg202285	0.28372	physical education should be mandatory cuhz 112,000 people have died in the year 2011 so far and it's because of the lack of physical activity and people are becoming obese!!!!	A34MRQ1OP87XC6
arg247696	0.21854	Because real PE lessons provide chances to people to realize on what they are capable of doing,so it will strengthen the self-esteem leading to them being productive in their society.	A34MRQ1OP87XC6
arg260899	0.21854	Yes. Physical education, if taught and encouraged properly and approached with the right attitude, will be rewarding for both student and teacher.	A34MRQ1OP87XC6
arg135251	0.09796	I agree with everything said her because children should learn how to live a healthy lifestyle. There should be stricter curriculums that schools are required to follow so less people in our country are less likely to be obese.	A34MRQ1OP87XC6
arg287979	0.18123	yes! our kids are so out of shape for the most part and eat too much junk	A34MRQ1OP87XC6
arg220374	0.35088	I think it definatley should be manditory. when you look on to the streets at kids playing they are most likley over weight because they eat to much and dont get enough physical exercise.	A1C3U1U36QUL2L
arg244438	0.64912	YES, because some children don't understand anything expect physical education especially rich children of rich parents.	A1C3U1U36QUL2L
arg260899	0.08772	Yes. Physical education, if taught and encouraged properly and approached with the right attitude, will be rewarding for both student and teacher.	A33EE91AZUG1LW
arg34837	0.16228	thats so stupid. physical education teaches kids that it dosent matter if your a nerd or a jock because if theyre all in the same class doing the same thing then theyre all the same in the aspect that they only pass that class if they put forth effort. and from personal expirence sometimes there is a jock underneath the nerd outside	A33EE91AZUG1LW
arg316344	0.08772	This will help kids learn good qualities like leadership and discipline. This could also lead to help childhood obesity. It is just the fact that kids are not pushed in their homes to have any physical activity.	A33EE91AZUG1LW
arg107450	0.16228	In my opinion I think that it should be obligatory to have PE classes in schools because it offers children a bit of exercise. If in every school of the world PE classes would be obligatory there would be much less fat children. Of course also some health classes should be included so that children know how to have a basic diet and so they won't be obese anymore.	A33EE91AZUG1LW
arg345997	0.08772	I feel like Physical education should be mandatory because people need there exercise. If they don't get physical activity they wont burn as much fats as they accumulate thus will get chubbier. They should be stricter during those classes of Physical education because a lot of the time people mostly just stand around. I don't want to seem sexist, but the ones that get the least exercise are the girls and they just mostly stand there and socialize. They need a way to keep everyone active, people need to get moving! They need this for there health!	A33EE91AZUG1LW
arg251946	0.16228	of cz phys ed must be taught but mustn"t b compulsory coz sme of us are not fit 2 du the extensive exersises perfomed	A33EE91AZUG1LW
arg230691	0.08772	schools should have PE because the school i attend only has pe for middle school not high school we are a middle and a high school combined. because the lack of physical education in our high school many students are out of shape and have developed many bad non active habits and as our first year in sports our sports athletes have shown how hard it is to perform simple pre season conditioning and they quote "if we had PE conditions would be easier and would have made conditioning simple" the lack of exercise had caused them to only accomplish only 3 push-ups!	A33EE91AZUG1LW
arg46577	0.16228	Yes! and yes and yes and definately a god damn bloody yes. <br/> Lack of physical education is the reason why your aunt or uncle is in hospital. <br/> Lack of physical education is the reason why millions of people are fat. <br/> Lack of physical education is the reason why you cannot sleep properly at times. <br/> Lack of physical education is the reason why you are not having super great sex with your girlfriend(s)	A33EE91AZUG1LW
arg207833	0.17544	i think we should have gym because kids get FAT and tubby! its not ok for kids to get fat and tubby!!!!!	A10G0V9R0U5OR
arg110326	0.32456	if physical educations r not ter then u wud b a couch potato <br/> !!!!!!!!!!!!!!!!howzz tat???	A10G0V9R0U5OR
arg107445	0.17544	i think that PE clases should be obligatory in school to help the problem of obecity.	A10G0V9R0U5OR
arg217790	0.32456	because today lots of students are playing computer games when the school finish. and than students can't get good health and also students can get serious dieases like cancer because of electromagnetic waves. this is true because computer have lots of electromagnetic waves.	A10G0V9R0U5OR
arg287979	0.50000	yes! our kids are so out of shape for the most part and eat too much junk	AJMC7JI7LPQN7
arg148559	0.50000	I think it is great idea to make physical education be mandatory in school because it will be healthy for the student to become a healthy person and they will not have the risk of obesity.	AJMC7JI7LPQN7
arg107456	0.35088	Most people think that PE classes are completely useless because the only thing you would normally do in a PE class is run around. But there is more to a PE class then just running around the field for an hour. With physical education you can get muscles, you can become stronger, it wouldn't be so easily for you to become fat (of course you would also need to keep a balanced diet) and for further ages (like 60-80) it would prevent you from having heart attacks. With the help of this class there would be fewer obese children around the globe and more fit and strong people.	A255J6F9EXVLS8
arg7751	0.64912	It should be mandatory because being active and getting involved in sports, even through PE, helps children develop good habits later on in life. Plus, there's the benefit of working together as a team that doesn't always happen in other classes.	A255J6F9EXVLS8
arg135251	0.17544	I agree with everything said her because children should learn how to live a healthy lifestyle. There should be stricter curriculums that schools are required to follow so less people in our country are less likely to be obese.	A3TY7PRMGJINUE
arg213068	0.32456	How are we supposed to curb childhood obesity if we don't start at a young age?	A3TY7PRMGJINUE
arg260899	0.17544	Yes. Physical education, if taught and encouraged properly and approached with the right attitude, will be rewarding for both student and teacher.	A3TY7PRMGJINUE
arg110326	0.32456	if physical educations r not ter then u wud b a couch potato <br/> !!!!!!!!!!!!!!!!howzz tat???	A3TY7PRMGJINUE
arg260899	0.50000	Yes. Physical education, if taught and encouraged properly and approached with the right attitude, will be rewarding for both student and teacher.	A1GS5E4SPZYZJL
arg251944	0.50000	physical education is a waste of time and therefore should not be studied in schools	A1GS5E4SPZYZJL
arg107445	0.17544	i think that PE clases should be obligatory in school to help the problem of obecity.	A20ZCAE2ZY2X0X
arg247696	0.32456	Because real PE lessons provide chances to people to realize on what they are capable of doing,so it will strengthen the self-esteem leading to them being productive in their society.	A20ZCAE2ZY2X0X
arg345997	0.17544	I feel like Physical education should be mandatory because people need there exercise. If they don't get physical activity they wont burn as much fats as they accumulate thus will get chubbier. They should be stricter during those classes of Physical education because a lot of the time people mostly just stand around. I don't want to seem sexist, but the ones that get the least exercise are the girls and they just mostly stand there and socialize. They need a way to keep everyone active, people need to get moving! They need this for there health!	A20ZCAE2ZY2X0X
arg207833	0.32456	i think we should have gym because kids get FAT and tubby! its not ok for kids to get fat and tubby!!!!!	A20ZCAE2ZY2X0X
arg207833	0.50000	i think we should have gym because kids get FAT and tubby! its not ok for kids to get fat and tubby!!!!!	ABX5OQLR6UNBC
arg96685	0.50000	You are 100% right because I am in Pe and they make us wear these stupid outfits. I think they make us wear those so the Gay coaches can see our private parts. and PE is just Stupid	ABX5OQLR6UNBC
arg96685	0.05254	You are 100% right because I am in Pe and they make us wear these stupid outfits. I think they make us wear those so the Gay coaches can see our private parts. and PE is just Stupid	A23XM9DGWLJ2O6
arg37974	0.09720	Kids are fat these days.. p.e. helps!!1!!!!!one!!!! <br/> and itll help them relize heath is important for there lame ass futures lol	A23XM9DGWLJ2O6
