#id	rank	argument	turkID
469	0.17544	Since when is Firefox an Apple fad? There have been more Windows than Mac Firefox downloads since day one. <br/> If you are "original and free minded" then why do you use the browser with a 58.6% market share? How is using the browser everyone else does "original"? <br/> It's not even worth rebutting the second paragraph of your argument, as it doesn't contain a single fact and really isn't even an argument either.	AYJQN3054YZ3A
415	0.32456	Really great arguments why IE is supposed to be a better browser... NOT!	AYJQN3054YZ3A
398	0.35088	I can reconfigure Firefox very easily to meet my needs as my life changes. If I need great SEO extensions I can get them. If I need an HTML color picker instead when I get more involved with other elements of site development, FF is easily remodeled to suit my new browsing needs. The breadth and variety of FF add-ons is a critical advantage.	A296H1EYAD611H
403	0.64912	at least Firefox is not a copycat like internet explorer 7, who copied Firefox on the tabs.	A296H1EYAD611H
405	0.35088	I find that whatever works for a person individually, is good. How would I be able to say something is the best, when, it doesn't work on someone elses computer? I vote for Firefox, because in my experience it has worked multiple times better than Internet Explorer. The config isn't too bad, and those of you who know about:config know what I'm talking about. The tabs are great, and has many good extensions. Though not the best, it is definately superior to Internet Explorer. Especially after the laughable 7 update. ;D	AYAWFEZPGB77A
451	0.64912	Firefox is wayyyyy better that's all I have to say. <br/> Go figure why	AYAWFEZPGB77A
434	0.06679	Who said anything about FF/mozilla having anything to do with steve jobs/apple? Seperate enititys, not in the least bit attached! <br/> BTW, IE blows when making pages and trying to get things to look right. FF sticks to world wide web consortiums standards much closer than IE ever did or will.	A1C0H8G0YI15MN
389	0.12356	Firefox is more respectful of W3C internet standards while  soft sucks by trying to force us to use their own standards to keep their monopoly.	A1C0H8G0YI15MN
477	0.12356	From a design standpoint, Firefox absolutely wins the Pretty Browser battle. <br/> There is such an array of beautiful skins out there for Firefox, and when you add that to the amount of Toolbar and UI customization that Firefox supports, the 'Fox is the clear-cut winner. <br/> And since I assume most of the people debating the superiority of one browser or another are Intraweb junkies, I know everyone uses their browser quite often. <br/> Who wants to look at an ugly UI like that of every IE (7 is the most criminal of them all)?	A1C0H8G0YI15MN
483	0.17182	No match. FF is better for my use in every way.	A1C0H8G0YI15MN
458	0.06679	Mozilla Firefox can be used for everything! There are also plugins so that you can use the internet explorer engine in the firefox shell. It has many more plugins and the themes are a nice feature. all of the innovations in E 7.0 were in firefox years ago.	A1C0H8G0YI15MN
405	0.06679	I find that whatever works for a person individually, is good. How would I be able to say something is the best, when, it doesn't work on someone elses computer? I vote for Firefox, because in my experience it has worked multiple times better than Internet Explorer. The config isn't too bad, and those of you who know about:config know what I'm talking about. The tabs are great, and has many good extensions. Though not the best, it is definately superior to Internet Explorer. Especially after the laughable 7 update. ;D	A1C0H8G0YI15MN
406	0.09517	Amazingly cool skins that let me pimp my browser and a built in spell check along with everything else that IE provides. Can't beat it.	A1C0H8G0YI15MN
394	0.09517	i love firefox and defended it, but what is odd is that this site is breaking in it.	A1C0H8G0YI15MN
419	0.06679	Firebug, WebDeveloper, TabMix, FaviconizeTab, GreaseMonkey, IETab (to use when you visit microsot.com). <br/> Just some reason why i prefer Firefox.	A1C0H8G0YI15MN
471	0.12356	You are asked before anything is installed for the browser. <br/> In IE random toolbars appear from nowhere	A1C0H8G0YI15MN
438	0.35088	Honestly, firefox just works better. The tabbed interface, the lack of activeX, RSS support, what's not to love. Internet is trying to still catch up to firefox imho.	A3M33VPLCUSAZB
434	0.64912	Who said anything about FF/mozilla having anything to do with steve jobs/apple? Seperate enititys, not in the least bit attached! <br/> BTW, IE blows when making pages and trying to get things to look right. FF sticks to world wide web consortiums standards much closer than IE ever did or will.	A3M33VPLCUSAZB
43534	0.50000	Mozilla Firefox is better than Internet Explorer because it alerts you that it has blocked pop-ups and automatically updates the older version to the latest version along with a google toolbar and it downloads very quickly	A30SVT7MYNSZ7X
390	0.50000	firefox is much better. <br/> It remembers passwords with greater gusto. <br/> add-ons allow you to personalize your browser in every way. I love - tabs (aging and remembering them when you close the browser, weatherfox, gestures, <br/> there is even a tab that lets you display the page in IE format if something is incompatible (rare, only SAP at work) <br/> and the way you can put the link logos in the tool bar rocks. <br/> much friendlier and a better browser, and not just because i don't want to support MS. Because i don't care about that, a good product is a good product.	A30SVT7MYNSZ7X
460	0.00930	Firefox takes the best of all previous browsers and sticks it all in one neat package. Security and extendibility are some of its top features. And those times when FF seems to eat up a lot of memory? That's just the cache so you're able to surf the net even faster. Just lower the cache if you don't want to eat so much memory.	A3LWAR1QNK5ECW
474	0.03182	IE sucks and makes development harder, i just can't dig doing separate stylesheets for IE	A3LWAR1QNK5ECW
434	0.00930	Who said anything about FF/mozilla having anything to do with steve jobs/apple? Seperate enititys, not in the least bit attached! <br/> BTW, IE blows when making pages and trying to get things to look right. FF sticks to world wide web consortiums standards much closer than IE ever did or will.	A3LWAR1QNK5ECW
397	0.12302	Firefox has nothing to do with apple or Steve Jobs. I'd say you're the fanatical zealot fanboy.	A3LWAR1QNK5ECW
76359	0.16816	Firefox of course. And I like this website but I don't find it very clear. This one is better : theworlddebating.com	A3LWAR1QNK5ECW
423	0.08076	The fact that the only reasonable argument IE users have is that they are cooler or get laid more only proves even more that firefox is better.	A3LWAR1QNK5ECW
389	0.00930	Firefox is more respectful of W3C internet standards while  soft sucks by trying to force us to use their own standards to keep their monopoly.	A3LWAR1QNK5ECW
54401	0.02510	FireFox Is The Best! I Know Because I Have It! The Only Reason More People Use IE Is Becuse It Is the Default Browser For most Comps. I Bet 90% Of The IE Supporters have only know that single browser.	A3LWAR1QNK5ECW
390	0.00930	firefox is much better. <br/> It remembers passwords with greater gusto. <br/> add-ons allow you to personalize your browser in every way. I love - tabs (aging and remembering them when you close the browser, weatherfox, gestures, <br/> there is even a tab that lets you display the page in IE format if something is incompatible (rare, only SAP at work) <br/> and the way you can put the link logos in the tool bar rocks. <br/> much friendlier and a better browser, and not just because i don't want to support MS. Because i don't care about that, a good product is a good product.	A3LWAR1QNK5ECW
33905	0.00930	Hell, I'm using Firefox right now. Plus Firefox makes searching the internet relatively easier than using internet explore.	A3LWAR1QNK5ECW
483	0.06594	No match. FF is better for my use in every way.	A3LWAR1QNK5ECW
451	0.11468	Firefox is wayyyyy better that's all I have to say. <br/> Go figure why	A3LWAR1QNK5ECW
33757	0.00930	There's no reason at all why anyone could say IE is better. Firefox is proven to be safer, faster, and sleeker. You can customize it to look any way you want, and you can add any functionality you can think of. It even has a more original name!	A3LWAR1QNK5ECW
412	0.01720	That form of argument degrades this forum, and will cause the arguments to fall to the lowest common denominator. <br/> This word, "indisputable", I do not think it means what you think it does. I dispute your claim from personal experience, if nothing else. That makes it disputable. I think Yahoo! has chat rooms more attuned to your style of debate. Check them out.	A3LWAR1QNK5ECW
458	0.02693	Mozilla Firefox can be used for everything! There are also plugins so that you can use the internet explorer engine in the firefox shell. It has many more plugins and the themes are a nice feature. all of the innovations in E 7.0 were in firefox years ago.	A3LWAR1QNK5ECW
486	0.02074	Easly. <br/> I use Linux, and thanks to god, not existing an IE version to Linux! <br/> Firefox is open, you can do anything with that and no one will process you about that ;) <br/> oh yeah, and it's safe, cute, have addons, easy install, patches realeased in less time, etc, etc...	A3LWAR1QNK5ECW
477	0.00930	From a design standpoint, Firefox absolutely wins the Pretty Browser battle. <br/> There is such an array of beautiful skins out there for Firefox, and when you add that to the amount of Toolbar and UI customization that Firefox supports, the 'Fox is the clear-cut winner. <br/> And since I assume most of the people debating the superiority of one browser or another are Intraweb junkies, I know everyone uses their browser quite often. <br/> Who wants to look at an ugly UI like that of every IE (7 is the most criminal of them all)?	A3LWAR1QNK5ECW
413	0.01720	Internet Explorer sucks extreme memory when running multiple tabs, and more than Firefox. And probably more; it could spawn multiple SVCHOST.exe instances and use those as a blind.	A3LWAR1QNK5ECW
415	0.18533	Really great arguments why IE is supposed to be a better browser... NOT!	A3LWAR1QNK5ECW
26798	0.05804	the number of reasons on why ff ie are LISTLESS(:	A3LWAR1QNK5ECW
451	0.50000	Firefox is wayyyyy better that's all I have to say. <br/> Go figure why	A2N7NFUFHC4U0W
458	0.50000	Mozilla Firefox can be used for everything! There are also plugins so that you can use the internet explorer engine in the firefox shell. It has many more plugins and the themes are a nice feature. all of the innovations in E 7.0 were in firefox years ago.	A2N7NFUFHC4U0W
483	0.13245	No match. FF is better for my use in every way.	AP6UK6XLJ6J3P
415	0.35762	Really great arguments why IE is supposed to be a better browser... NOT!	AP6UK6XLJ6J3P
438	0.13245	Honestly, firefox just works better. The tabbed interface, the lack of activeX, RSS support, what's not to love. Internet is trying to still catch up to firefox imho.	AP6UK6XLJ6J3P
477	0.13245	From a design standpoint, Firefox absolutely wins the Pretty Browser battle. <br/> There is such an array of beautiful skins out there for Firefox, and when you add that to the amount of Toolbar and UI customization that Firefox supports, the 'Fox is the clear-cut winner. <br/> And since I assume most of the people debating the superiority of one browser or another are Intraweb junkies, I know everyone uses their browser quite often. <br/> Who wants to look at an ugly UI like that of every IE (7 is the most criminal of them all)?	AP6UK6XLJ6J3P
405	0.24503	I find that whatever works for a person individually, is good. How would I be able to say something is the best, when, it doesn't work on someone elses computer? I vote for Firefox, because in my experience it has worked multiple times better than Internet Explorer. The config isn't too bad, and those of you who know about:config know what I'm talking about. The tabs are great, and has many good extensions. Though not the best, it is definately superior to Internet Explorer. Especially after the laughable 7 update. ;D	AP6UK6XLJ6J3P
406	0.35088	Amazingly cool skins that let me pimp my browser and a built in spell check along with everything else that IE provides. Can't beat it.	A1S497NEXB4GF5
486	0.64912	Easly. <br/> I use Linux, and thanks to god, not existing an IE version to Linux! <br/> Firefox is open, you can do anything with that and no one will process you about that ;) <br/> oh yeah, and it's safe, cute, have addons, easy install, patches realeased in less time, etc, etc...	A1S497NEXB4GF5
458	0.35088	Mozilla Firefox can be used for everything! There are also plugins so that you can use the internet explorer engine in the firefox shell. It has many more plugins and the themes are a nice feature. all of the innovations in E 7.0 were in firefox years ago.	A39MCVASCHC57I
33905	0.64912	Hell, I'm using Firefox right now. Plus Firefox makes searching the internet relatively easier than using internet explore.	A39MCVASCHC57I
460	0.11696	Firefox takes the best of all previous browsers and sticks it all in one neat package. Security and extendibility are some of its top features. And those times when FF seems to eat up a lot of memory? That's just the cache so you're able to surf the net even faster. Just lower the cache if you don't want to eat so much memory.	AJMDH0BDBWOPU
458	0.21637	Mozilla Firefox can be used for everything! There are also plugins so that you can use the internet explorer engine in the firefox shell. It has many more plugins and the themes are a nice feature. all of the innovations in E 7.0 were in firefox years ago.	AJMDH0BDBWOPU
434	0.11696	Who said anything about FF/mozilla having anything to do with steve jobs/apple? Seperate enititys, not in the least bit attached! <br/> BTW, IE blows when making pages and trying to get things to look right. FF sticks to world wide web consortiums standards much closer than IE ever did or will.	AJMDH0BDBWOPU
472	0.21637	one feature that closed the deal is TABS... look what IE copied in version 7....	AJMDH0BDBWOPU
73058	0.11696	This is being argued? The only thing IE has going for it is that Windows has it pre-installed, and from what I've heard, they're going to get rid of that too. Everything from speed to add-ons, Firefox wins.	AJMDH0BDBWOPU
415	0.21637	Really great arguments why IE is supposed to be a better browser... NOT!	AJMDH0BDBWOPU
486	0.35088	Easly. <br/> I use Linux, and thanks to god, not existing an IE version to Linux! <br/> Firefox is open, you can do anything with that and no one will process you about that ;) <br/> oh yeah, and it's safe, cute, have addons, easy install, patches realeased in less time, etc, etc...	AJX3FR868SKDV
471	0.64912	You are asked before anything is installed for the browser. <br/> In IE random toolbars appear from nowhere	AJX3FR868SKDV
33757	0.35088	There's no reason at all why anyone could say IE is better. Firefox is proven to be safer, faster, and sleeker. You can customize it to look any way you want, and you can add any functionality you can think of. It even has a more original name!	A22Z7CNIR2E6IE
423	0.64912	The fact that the only reasonable argument IE users have is that they are cooler or get laid more only proves even more that firefox is better.	A22Z7CNIR2E6IE
405	0.35088	I find that whatever works for a person individually, is good. How would I be able to say something is the best, when, it doesn't work on someone elses computer? I vote for Firefox, because in my experience it has worked multiple times better than Internet Explorer. The config isn't too bad, and those of you who know about:config know what I'm talking about. The tabs are great, and has many good extensions. Though not the best, it is definately superior to Internet Explorer. Especially after the laughable 7 update. ;D	A1B1I86LIA4OXU
54401	0.64912	FireFox Is The Best! I Know Because I Have It! The Only Reason More People Use IE Is Becuse It Is the Default Browser For most Comps. I Bet 90% Of The IE Supporters have only know that single browser.	A1B1I86LIA4OXU
403	0.35088	at least Firefox is not a copycat like internet explorer 7, who copied Firefox on the tabs.	ABLRTHL1QJATE
474	0.64912	IE sucks and makes development harder, i just can't dig doing separate stylesheets for IE	ABLRTHL1QJATE
26798	0.22586	the number of reasons on why ff ie are LISTLESS(:	A2WLK7DN0QVNHB
423	0.22586	The fact that the only reasonable argument IE users have is that they are cooler or get laid more only proves even more that firefox is better.	A2WLK7DN0QVNHB
54401	0.22586	FireFox Is The Best! I Know Because I Have It! The Only Reason More People Use IE Is Becuse It Is the Default Browser For most Comps. I Bet 90% Of The IE Supporters have only know that single browser.	A2WLK7DN0QVNHB
468	0.22586	Firefox has the user made extensions which cater for the user based community therefore it wins	A2WLK7DN0QVNHB
398	0.03388	I can reconfigure Firefox very easily to meet my needs as my life changes. If I need great SEO extensions I can get them. If I need an HTML color picker instead when I get more involved with other elements of site development, FF is easily remodeled to suit my new browsing needs. The breadth and variety of FF add-ons is a critical advantage.	A2WLK7DN0QVNHB
76359	0.06268	Firefox of course. And I like this website but I don't find it very clear. This one is better : theworlddebating.com	A2WLK7DN0QVNHB
438	0.18442	Honestly, firefox just works better. The tabbed interface, the lack of activeX, RSS support, what's not to love. Internet is trying to still catch up to firefox imho.	A2L1SWV1V5CRLV
477	0.34117	From a design standpoint, Firefox absolutely wins the Pretty Browser battle. <br/> There is such an array of beautiful skins out there for Firefox, and when you add that to the amount of Toolbar and UI customization that Firefox supports, the 'Fox is the clear-cut winner. <br/> And since I assume most of the people debating the superiority of one browser or another are Intraweb junkies, I know everyone uses their browser quite often. <br/> Who wants to look at an ugly UI like that of every IE (7 is the most criminal of them all)?	A2L1SWV1V5CRLV
389	0.47441	Firefox is more respectful of W3C internet standards while  soft sucks by trying to force us to use their own standards to keep their monopoly.	A2L1SWV1V5CRLV
394	0.35088	i love firefox and defended it, but what is odd is that this site is breaking in it.	A2CAR48G9X397V
76359	0.64912	Firefox of course. And I like this website but I don't find it very clear. This one is better : theworlddebating.com	A2CAR48G9X397V
405	0.11696	I find that whatever works for a person individually, is good. How would I be able to say something is the best, when, it doesn't work on someone elses computer? I vote for Firefox, because in my experience it has worked multiple times better than Internet Explorer. The config isn't too bad, and those of you who know about:config know what I'm talking about. The tabs are great, and has many good extensions. Though not the best, it is definately superior to Internet Explorer. Especially after the laughable 7 update. ;D	A35LPTBJU698C9
434	0.21637	Who said anything about FF/mozilla having anything to do with steve jobs/apple? Seperate enititys, not in the least bit attached! <br/> BTW, IE blows when making pages and trying to get things to look right. FF sticks to world wide web consortiums standards much closer than IE ever did or will.	A35LPTBJU698C9
471	0.11696	You are asked before anything is installed for the browser. <br/> In IE random toolbars appear from nowhere	A35LPTBJU698C9
483	0.21637	No match. FF is better for my use in every way.	A35LPTBJU698C9
438	0.11696	Honestly, firefox just works better. The tabbed interface, the lack of activeX, RSS support, what's not to love. Internet is trying to still catch up to firefox imho.	A35LPTBJU698C9
406	0.21637	Amazingly cool skins that let me pimp my browser and a built in spell check along with everything else that IE provides. Can't beat it.	A35LPTBJU698C9
43534	0.50000	Mozilla Firefox is better than Internet Explorer because it alerts you that it has blocked pop-ups and automatically updates the older version to the latest version along with a google toolbar and it downloads very quickly	A34MRQ1OP87XC6
54401	0.50000	FireFox Is The Best! I Know Because I Have It! The Only Reason More People Use IE Is Becuse It Is the Default Browser For most Comps. I Bet 90% Of The IE Supporters have only know that single browser.	A34MRQ1OP87XC6
406	0.05254	Amazingly cool skins that let me pimp my browser and a built in spell check along with everything else that IE provides. Can't beat it.	AXL8STMTF8Z21
474	0.09720	IE sucks and makes development harder, i just can't dig doing separate stylesheets for IE	AXL8STMTF8Z21
33757	0.05254	There's no reason at all why anyone could say IE is better. Firefox is proven to be safer, faster, and sleeker. You can customize it to look any way you want, and you can add any functionality you can think of. It even has a more original name!	AXL8STMTF8Z21
415	0.09720	Really great arguments why IE is supposed to be a better browser... NOT!	AXL8STMTF8Z21
397	0.35026	Firefox has nothing to do with apple or Steve Jobs. I'd say you're the fanatical zealot fanboy.	AXL8STMTF8Z21
26798	0.35026	the number of reasons on why ff ie are LISTLESS(:	AXL8STMTF8Z21
397	0.48649	Firefox has nothing to do with apple or Steve Jobs. I'd say you're the fanatical zealot fanboy.	A3K37WVVP76YWZ
394	0.25676	i love firefox and defended it, but what is odd is that this site is breaking in it.	A3K37WVVP76YWZ
76359	0.25676	Firefox of course. And I like this website but I don't find it very clear. This one is better : theworlddebating.com	A3K37WVVP76YWZ
389	0.35088	Firefox is more respectful of W3C internet standards while  soft sucks by trying to force us to use their own standards to keep their monopoly.	AZ4MMVSAY9L3X
451	0.64912	Firefox is wayyyyy better that's all I have to say. <br/> Go figure why	AZ4MMVSAY9L3X
460	0.06179	Firefox takes the best of all previous browsers and sticks it all in one neat package. Security and extendibility are some of its top features. And those times when FF seems to eat up a lot of memory? That's just the cache so you're able to surf the net even faster. Just lower the cache if you don't want to eat so much memory.	A3V23L7PDHJ79Y
43534	0.11432	Mozilla Firefox is better than Internet Explorer because it alerts you that it has blocked pop-ups and automatically updates the older version to the latest version along with a google toolbar and it downloads very quickly	A3V23L7PDHJ79Y
423	0.41194	The fact that the only reasonable argument IE users have is that they are cooler or get laid more only proves even more that firefox is better.	A3V23L7PDHJ79Y
474	0.41194	IE sucks and makes development harder, i just can't dig doing separate stylesheets for IE	A3V23L7PDHJ79Y
403	0.50000	at least Firefox is not a copycat like internet explorer 7, who copied Firefox on the tabs.	A255J6F9EXVLS8
472	0.50000	one feature that closed the deal is TABS... look what IE copied in version 7....	A255J6F9EXVLS8
477	0.35088	From a design standpoint, Firefox absolutely wins the Pretty Browser battle. <br/> There is such an array of beautiful skins out there for Firefox, and when you add that to the amount of Toolbar and UI customization that Firefox supports, the 'Fox is the clear-cut winner. <br/> And since I assume most of the people debating the superiority of one browser or another are Intraweb junkies, I know everyone uses their browser quite often. <br/> Who wants to look at an ugly UI like that of every IE (7 is the most criminal of them all)?	A6V93JNNQDRPA
397	0.64912	Firefox has nothing to do with apple or Steve Jobs. I'd say you're the fanatical zealot fanboy.	A6V93JNNQDRPA
423	0.35088	The fact that the only reasonable argument IE users have is that they are cooler or get laid more only proves even more that firefox is better.	A1Z2NT9H4B2YLH
434	0.64912	Who said anything about FF/mozilla having anything to do with steve jobs/apple? Seperate enititys, not in the least bit attached! <br/> BTW, IE blows when making pages and trying to get things to look right. FF sticks to world wide web consortiums standards much closer than IE ever did or will.	A1Z2NT9H4B2YLH
31493	0.17544	I pity those of you on the other side. The annoying load of pop ups and viruses IE has, yet you continue to use it?! <br/> Main reason I love Firefox has to be the tab option. The last time I checked IE requires you to get up a whole new browser in order search two websites at the same time. It's pointlessss. :/ <br/> OH AND. <br/> Firefox saves the website(s) you were last at in case of a restart or something. Yeah, I don't know, it just has so many cool features I don't have time to list them all.	A23FVM0293Y7MV
423	0.32456	The fact that the only reasonable argument IE users have is that they are cooler or get laid more only proves even more that firefox is better.	A23FVM0293Y7MV
471	0.17544	You are asked before anything is installed for the browser. <br/> In IE random toolbars appear from nowhere	A23FVM0293Y7MV
415	0.32456	Really great arguments why IE is supposed to be a better browser... NOT!	A23FVM0293Y7MV
394	0.30464	i love firefox and defended it, but what is odd is that this site is breaking in it.	A2ONZ9G8NG87O9
483	0.30464	No match. FF is better for my use in every way.	A2ONZ9G8NG87O9
43534	0.04570	Mozilla Firefox is better than Internet Explorer because it alerts you that it has blocked pop-ups and automatically updates the older version to the latest version along with a google toolbar and it downloads very quickly	A2ONZ9G8NG87O9
469	0.08454	Since when is Firefox an Apple fad? There have been more Windows than Mac Firefox downloads since day one. <br/> If you are "original and free minded" then why do you use the browser with a 58.6% market share? How is using the browser everyone else does "original"? <br/> It's not even worth rebutting the second paragraph of your argument, as it doesn't contain a single fact and really isn't even an argument either.	A2ONZ9G8NG87O9
33757	0.04570	There's no reason at all why anyone could say IE is better. Firefox is proven to be safer, faster, and sleeker. You can customize it to look any way you want, and you can add any functionality you can think of. It even has a more original name!	A2ONZ9G8NG87O9
73058	0.08454	This is being argued? The only thing IE has going for it is that Windows has it pre-installed, and from what I've heard, they're going to get rid of that too. Everything from speed to add-ons, Firefox wins.	A2ONZ9G8NG87O9
468	0.04570	Firefox has the user made extensions which cater for the user based community therefore it wins	A2ONZ9G8NG87O9
31493	0.08454	I pity those of you on the other side. The annoying load of pop ups and viruses IE has, yet you continue to use it?! <br/> Main reason I love Firefox has to be the tab option. The last time I checked IE requires you to get up a whole new browser in order search two websites at the same time. It's pointlessss. :/ <br/> OH AND. <br/> Firefox saves the website(s) you were last at in case of a restart or something. Yeah, I don't know, it just has so many cool features I don't have time to list them all.	A2ONZ9G8NG87O9
390	0.17544	firefox is much better. <br/> It remembers passwords with greater gusto. <br/> add-ons allow you to personalize your browser in every way. I love - tabs (aging and remembering them when you close the browser, weatherfox, gestures, <br/> there is even a tab that lets you display the page in IE format if something is incompatible (rare, only SAP at work) <br/> and the way you can put the link logos in the tool bar rocks. <br/> much friendlier and a better browser, and not just because i don't want to support MS. Because i don't care about that, a good product is a good product.	A15O1N2NPS6GW4
403	0.32456	at least Firefox is not a copycat like internet explorer 7, who copied Firefox on the tabs.	A15O1N2NPS6GW4
474	0.17544	IE sucks and makes development harder, i just can't dig doing separate stylesheets for IE	A15O1N2NPS6GW4
419	0.32456	Firebug, WebDeveloper, TabMix, FaviconizeTab, GreaseMonkey, IETab (to use when you visit microsot.com). <br/> Just some reason why i prefer Firefox.	A15O1N2NPS6GW4
434	0.17544	Who said anything about FF/mozilla having anything to do with steve jobs/apple? Seperate enititys, not in the least bit attached! <br/> BTW, IE blows when making pages and trying to get things to look right. FF sticks to world wide web consortiums standards much closer than IE ever did or will.	AFMO4JTQ6TWG1
474	0.32456	IE sucks and makes development harder, i just can't dig doing separate stylesheets for IE	AFMO4JTQ6TWG1
33905	0.17544	Hell, I'm using Firefox right now. Plus Firefox makes searching the internet relatively easier than using internet explore.	AFMO4JTQ6TWG1
394	0.32456	i love firefox and defended it, but what is odd is that this site is breaking in it.	AFMO4JTQ6TWG1
458	0.35088	Mozilla Firefox can be used for everything! There are also plugins so that you can use the internet explorer engine in the firefox shell. It has many more plugins and the themes are a nice feature. all of the innovations in E 7.0 were in firefox years ago.	A2E72ZI1VESTMR
471	0.64912	You are asked before anything is installed for the browser. <br/> In IE random toolbars appear from nowhere	A2E72ZI1VESTMR
73058	0.35088	This is being argued? The only thing IE has going for it is that Windows has it pre-installed, and from what I've heard, they're going to get rid of that too. Everything from speed to add-ons, Firefox wins.	A21KAF2UPPRWH7
403	0.64912	at least Firefox is not a copycat like internet explorer 7, who copied Firefox on the tabs.	A21KAF2UPPRWH7
483	0.35026	No match. FF is better for my use in every way.	A1V0NUMA2VA07M
73058	0.35026	This is being argued? The only thing IE has going for it is that Windows has it pre-installed, and from what I've heard, they're going to get rid of that too. Everything from speed to add-ons, Firefox wins.	A1V0NUMA2VA07M
419	0.05254	Firebug, WebDeveloper, TabMix, FaviconizeTab, GreaseMonkey, IETab (to use when you visit microsot.com). <br/> Just some reason why i prefer Firefox.	A1V0NUMA2VA07M
412	0.09720	That form of argument degrades this forum, and will cause the arguments to fall to the lowest common denominator. <br/> This word, "indisputable", I do not think it means what you think it does. I dispute your claim from personal experience, if nothing else. That makes it disputable. I think Yahoo! has chat rooms more attuned to your style of debate. Check them out.	A1V0NUMA2VA07M
390	0.05254	firefox is much better. <br/> It remembers passwords with greater gusto. <br/> add-ons allow you to personalize your browser in every way. I love - tabs (aging and remembering them when you close the browser, weatherfox, gestures, <br/> there is even a tab that lets you display the page in IE format if something is incompatible (rare, only SAP at work) <br/> and the way you can put the link logos in the tool bar rocks. <br/> much friendlier and a better browser, and not just because i don't want to support MS. Because i don't care about that, a good product is a good product.	A1V0NUMA2VA07M
33905	0.09720	Hell, I'm using Firefox right now. Plus Firefox makes searching the internet relatively easier than using internet explore.	A1V0NUMA2VA07M
31493	0.22180	I pity those of you on the other side. The annoying load of pop ups and viruses IE has, yet you continue to use it?! <br/> Main reason I love Firefox has to be the tab option. The last time I checked IE requires you to get up a whole new browser in order search two websites at the same time. It's pointlessss. :/ <br/> OH AND. <br/> Firefox saves the website(s) you were last at in case of a restart or something. Yeah, I don't know, it just has so many cool features I don't have time to list them all.	A1MV5M3IOQNSM0
460	0.17084	Firefox takes the best of all previous browsers and sticks it all in one neat package. Security and extendibility are some of its top features. And those times when FF seems to eat up a lot of memory? That's just the cache so you're able to surf the net even faster. Just lower the cache if you don't want to eat so much memory.	A1MV5M3IOQNSM0
434	0.07658	Who said anything about FF/mozilla having anything to do with steve jobs/apple? Seperate enititys, not in the least bit attached! <br/> BTW, IE blows when making pages and trying to get things to look right. FF sticks to world wide web consortiums standards much closer than IE ever did or will.	A1MV5M3IOQNSM0
