#id	rank	argument	turkID
arg334934	0.27612	A parent shouldn't use spanking as an option to discipline a child because they might grow up traumatized and they might feel unloved since they would get spanked a lot, that will cause a low self of esteem. Also spanking shouldn't be an option because at that moment the parent would be full with anger and they wouldn't be thinking logically.	AYJQN3054YZ3A
arg335112	0.35088	Honestly, I Think It's better to try a different option besides spanking that can affect a child's way of thinking and may get depressed	AAF8WL2MYB9P
arg335086	0.64912	The child is young and doesn't know what is wrong and what is right.	AAF8WL2MYB9P
arg334975	0.35088	no, spanking is not the solution to your problems... <br/> u should talk to the kid with love and understanding, for them to be able to understand they are doing wrong..	AYAWFEZPGB77A
arg334890	0.64912	No, because they don't always need to get spanked for everything they do. Their parents need to teach them different ways.	AYAWFEZPGB77A
arg335132	0.41194	I disagree on the parents use spaking as an option to dicipline because the childrens are not going to be scare of what their parents are going to them and also because if you do that to your childrens are learning what their parents show them and also because that is not going to help that much the childrens	A3AXZX0LSNB5X4
arg335030	0.41194	Some kids don't learn by spanking them..So why waste your time on that, when you can always take something valuable away from them.	A3AXZX0LSNB5X4
arg335114	0.06179	There's some parents that spank their children for every little thing. And that is not right. They will always be scared of them.	A3AXZX0LSNB5X4
arg336204	0.11432	I strongly believe parents should not use physical punishment like spanking to discipline their child. The child will obey if they have a strong healthy relationship with a parent, if they have gained their respect. The parents should have a friendly relationship with their child and the child will soon respect them and agree to what their parents decide although they may not like it. They will learn that the parents know whats best for them.	A3AXZX0LSNB5X4
arg335129	0.41194	I don't think anybody would have liked to get spanked by there parents therefore , spanking shouldn't be an Option	A3JWOB5IEJCDZC
arg335132	0.41194	I disagree on the parents use spaking as an option to dicipline because the childrens are not going to be scare of what their parents are going to them and also because if you do that to your childrens are learning what their parents show them and also because that is not going to help that much the childrens	A3JWOB5IEJCDZC
arg334943	0.06179	No because spanking might effects the relationship between the child and parents. And Children can pick up on the parents attitude acting violent. There are better ways to solve problems, for example using the other techniques.	A3JWOB5IEJCDZC
arg335114	0.11432	There's some parents that spank their children for every little thing. And that is not right. They will always be scared of them.	A3JWOB5IEJCDZC
arg336179	0.08772	No because hitting your child could mentally scar them for life. also it can make them think hitting their kids is alright.	A39NN35U7BHGJ5
arg335086	0.16228	The child is young and doesn't know what is wrong and what is right.	A39NN35U7BHGJ5
arg335095	0.08772	Spanking should not be an option to discipline a child, parents have a lot other options before spanking. Its better to talk to them about what they did wrong and solve the problem in a proper way.	A39NN35U7BHGJ5
arg335132	0.16228	I disagree on the parents use spaking as an option to dicipline because the childrens are not going to be scare of what their parents are going to them and also because if you do that to your childrens are learning what their parents show them and also because that is not going to help that much the childrens	A39NN35U7BHGJ5
arg335112	0.08772	Honestly, I Think It's better to try a different option besides spanking that can affect a child's way of thinking and may get depressed	A39NN35U7BHGJ5
arg336209	0.16228	No because if we hit our children their gonna think that we don't love them.	A39NN35U7BHGJ5
arg336029	0.08772	does this make sense: you steal a candy bar from school then your parents steal your favorite toy. you stole something and were disciplined by getting something stolen. hm. same thing applies to this. you hit somebody then you get hit. you get told not to hit somebody, then told not to hit, then hit by the saame person	A39NN35U7BHGJ5
arg334961	0.16228	I say no because spanking doesn't really solve the problem, anyone can get over a spanking fast, and do whatever they did again. So its better to be a bit strict, than to abuse a kid.	A39NN35U7BHGJ5
arg334929	0.25000	No, i don't think they should be spanked because in my opinion i don't think it works, maybe it will once, but as they grow up it's not a good technique to do, because then y'all wont have a good relationship and the relationship will not grow. There is other techniques they can learn from.	A1C0H8G0YI15MN
arg335095	0.25000	Spanking should not be an option to discipline a child, parents have a lot other options before spanking. Its better to talk to them about what they did wrong and solve the problem in a proper way.	A1C0H8G0YI15MN
arg336209	0.25000	No because if we hit our children their gonna think that we don't love them.	A1C0H8G0YI15MN
arg334968	0.25000	Physical abuse towards children causes them to fear their parents and may cause a stutter.	A1C0H8G0YI15MN
arg334961	0.35088	I say no because spanking doesn't really solve the problem, anyone can get over a spanking fast, and do whatever they did again. So its better to be a bit strict, than to abuse a kid.	A30SVT7MYNSZ7X
arg335104	0.64912	Because spanking is mostly out of anger and can be for more then what your kid had done like if some one else made thm mad thy let it all out on thm	A30SVT7MYNSZ7X
arg335114	0.16701	There's some parents that spank their children for every little thing. And that is not right. They will always be scared of them.	A3LWAR1QNK5ECW
arg336179	0.17718	No because hitting your child could mentally scar them for life. also it can make them think hitting their kids is alright.	A3LWAR1QNK5ECW
arg334918	0.04427	Because if the child is young they dont know whats wrong and whats right the parent needs to teach the child from whats wrong and from whats right	A3LWAR1QNK5ECW
arg334890	0.01641	No, because they don't always need to get spanked for everything they do. Their parents need to teach them different ways.	A3LWAR1QNK5ECW
arg336048	0.02338	People should not hit there kids because the kid will think it is OK to hit someone else back like for an example at school they will end up fighting and abusive to others.	A3LWAR1QNK5ECW
arg334934	0.04653	A parent shouldn't use spanking as an option to discipline a child because they might grow up traumatized and they might feel unloved since they would get spanked a lot, that will cause a low self of esteem. Also spanking shouldn't be an option because at that moment the parent would be full with anger and they wouldn't be thinking logically.	A3LWAR1QNK5ECW
arg335030	0.03618	Some kids don't learn by spanking them..So why waste your time on that, when you can always take something valuable away from them.	A3LWAR1QNK5ECW
arg336029	0.01641	does this make sense: you steal a candy bar from school then your parents steal your favorite toy. you stole something and were disciplined by getting something stolen. hm. same thing applies to this. you hit somebody then you get hit. you get told not to hit somebody, then told not to hit, then hit by the saame person	A3LWAR1QNK5ECW
arg336209	0.03732	No because if we hit our children their gonna think that we don't love them.	A3LWAR1QNK5ECW
arg335095	0.01641	Spanking should not be an option to discipline a child, parents have a lot other options before spanking. Its better to talk to them about what they did wrong and solve the problem in a proper way.	A3LWAR1QNK5ECW
arg335032	0.01641	Spanking should never be the answer. Spanking should be the LAST option. <br/> Yes, I agree that if it gets to a certain point you can lightly spank the kid, but never to the point where you're beating the kid.	A3LWAR1QNK5ECW
arg335129	0.02105	I don't think anybody would have liked to get spanked by there parents therefore , spanking shouldn't be an Option	A3LWAR1QNK5ECW
arg336172	0.03618	Not everything begins with violence, parents shouldn't hit kids for discipline, only if its necessary .	A3LWAR1QNK5ECW
arg334907	0.02666	Spanking children will bad for their development. We always teach children not to hurt others, but we do it on our children . It is not make sense.	A3LWAR1QNK5ECW
arg335096	0.04455	Parents shouldn't use spanking as an option to discipline it just makes the child get mad than to see what they did wrong.	A3LWAR1QNK5ECW
arg334943	0.03035	No because spanking might effects the relationship between the child and parents. And Children can pick up on the parents attitude acting violent. There are better ways to solve problems, for example using the other techniques.	A3LWAR1QNK5ECW
arg334968	0.04918	Physical abuse towards children causes them to fear their parents and may cause a stutter.	A3LWAR1QNK5ECW
arg334960	0.01641	Parents should not rely on spanking their children when they are misbehaving. Although, it may sometimes seem necessary to spank your children, in my opinion it should always be the last resort.	A3LWAR1QNK5ECW
arg336894	0.03602	It is unnecessary, as well as being quite unrelated to how a child develops into an adult. There are children who were spanked growing up who grow up to be terrible adults, and children who were not spanked growing up who become good or even great adults.	A3LWAR1QNK5ECW
arg334958	0.02105	No, because they don't really understand what they are doing since they are barely growing up and still trying to understand the world.	A3LWAR1QNK5ECW
arg334891	0.03522	Honestly, I believe that spanking shouldn't be accepted to discipline a child. There are many options that parents can take. That's why we have a mouth to speak and say what's right from wrong and wrong from right.	A3LWAR1QNK5ECW
arg334961	0.02338	I say no because spanking doesn't really solve the problem, anyone can get over a spanking fast, and do whatever they did again. So its better to be a bit strict, than to abuse a kid.	A3LWAR1QNK5ECW
arg335091	0.03906	Parents shouldn't use spanking as an option to discipline it just makes the child get mad than to see what they did wrong.	A3LWAR1QNK5ECW
arg335086	0.02338	The child is young and doesn't know what is wrong and what is right.	A3LWAR1QNK5ECW
arg335095	0.35088	Spanking should not be an option to discipline a child, parents have a lot other options before spanking. Its better to talk to them about what they did wrong and solve the problem in a proper way.	ASNTJ81DXL7E8
arg335096	0.64912	Parents shouldn't use spanking as an option to discipline it just makes the child get mad than to see what they did wrong.	ASNTJ81DXL7E8
arg334975	0.17544	no, spanking is not the solution to your problems... <br/> u should talk to the kid with love and understanding, for them to be able to understand they are doing wrong..	A2N7NFUFHC4U0W
arg334929	0.32456	No, i don't think they should be spanked because in my opinion i don't think it works, maybe it will once, but as they grow up it's not a good technique to do, because then y'all wont have a good relationship and the relationship will not grow. There is other techniques they can learn from.	A2N7NFUFHC4U0W
arg336894	0.17544	It is unnecessary, as well as being quite unrelated to how a child develops into an adult. There are children who were spanked growing up who grow up to be terrible adults, and children who were not spanked growing up who become good or even great adults.	A2N7NFUFHC4U0W
arg336029	0.32456	does this make sense: you steal a candy bar from school then your parents steal your favorite toy. you stole something and were disciplined by getting something stolen. hm. same thing applies to this. you hit somebody then you get hit. you get told not to hit somebody, then told not to hit, then hit by the saame person	A2N7NFUFHC4U0W
arg334891	0.17544	Honestly, I believe that spanking shouldn't be accepted to discipline a child. There are many options that parents can take. That's why we have a mouth to speak and say what's right from wrong and wrong from right.	AP6UK6XLJ6J3P
arg335086	0.32456	The child is young and doesn't know what is wrong and what is right.	AP6UK6XLJ6J3P
arg335095	0.17544	Spanking should not be an option to discipline a child, parents have a lot other options before spanking. Its better to talk to them about what they did wrong and solve the problem in a proper way.	AP6UK6XLJ6J3P
arg335084	0.32456	I think parents should not spank because there's other way to make them behave.	AP6UK6XLJ6J3P
arg335564	0.13998	Nope. I believe it shouldnt be done just to discipline a child. Parents could just scold their child just so they would stop what they are doing wrong. Hitting is not really a solution because aside hurting a child emotionally, it also hurts them physically. Kids wouldnt learn the value of respect for their parents because they would only learn how to be scared. They wont do the wrong action again next time, not because they've learned their lesson, but because they are just scared that their parents would hit them	AJX3FR868SKDV
arg336172	0.10782	Not everything begins with violence, parents shouldn't hit kids for discipline, only if its necessary .	AJX3FR868SKDV
arg335095	0.10782	Spanking should not be an option to discipline a child, parents have a lot other options before spanking. Its better to talk to them about what they did wrong and solve the problem in a proper way.	AJX3FR868SKDV
arg336894	0.32219	It is unnecessary, as well as being quite unrelated to how a child develops into an adult. There are children who were spanked growing up who grow up to be terrible adults, and children who were not spanked growing up who become good or even great adults.	AJX3FR868SKDV
arg334961	0.32219	I say no because spanking doesn't really solve the problem, anyone can get over a spanking fast, and do whatever they did again. So its better to be a bit strict, than to abuse a kid.	AJX3FR868SKDV
arg334929	0.41194	No, i don't think they should be spanked because in my opinion i don't think it works, maybe it will once, but as they grow up it's not a good technique to do, because then y'all wont have a good relationship and the relationship will not grow. There is other techniques they can learn from.	A2MJB8LWZ9L4XI
arg335032	0.41194	Spanking should never be the answer. Spanking should be the LAST option. <br/> Yes, I agree that if it gets to a certain point you can lightly spank the kid, but never to the point where you're beating the kid.	A2MJB8LWZ9L4XI
arg336029	0.06179	does this make sense: you steal a candy bar from school then your parents steal your favorite toy. you stole something and were disciplined by getting something stolen. hm. same thing applies to this. you hit somebody then you get hit. you get told not to hit somebody, then told not to hit, then hit by the saame person	A2MJB8LWZ9L4XI
arg334958	0.11432	No, because they don't really understand what they are doing since they are barely growing up and still trying to understand the world.	A2MJB8LWZ9L4XI
arg334961	0.35088	I say no because spanking doesn't really solve the problem, anyone can get over a spanking fast, and do whatever they did again. So its better to be a bit strict, than to abuse a kid.	A22Z7CNIR2E6IE
arg334929	0.64912	No, i don't think they should be spanked because in my opinion i don't think it works, maybe it will once, but as they grow up it's not a good technique to do, because then y'all wont have a good relationship and the relationship will not grow. There is other techniques they can learn from.	A22Z7CNIR2E6IE
arg336894	0.42581	It is unnecessary, as well as being quite unrelated to how a child develops into an adult. There are children who were spanked growing up who grow up to be terrible adults, and children who were not spanked growing up who become good or even great adults.	A19A6GUNMY4LFG
arg336179	0.40570	No because hitting your child could mentally scar them for life. also it can make them think hitting their kids is alright.	A19A6GUNMY4LFG
arg334961	0.04376	I say no because spanking doesn't really solve the problem, anyone can get over a spanking fast, and do whatever they did again. So its better to be a bit strict, than to abuse a kid.	A19A6GUNMY4LFG
arg334943	0.08096	No because spanking might effects the relationship between the child and parents. And Children can pick up on the parents attitude acting violent. There are better ways to solve problems, for example using the other techniques.	A19A6GUNMY4LFG
arg334927	0.04376	Children should not be spanked because they should be treated as equals lol I wouldn't want my child to hit me.	A19A6GUNMY4LFG
arg334978	0.30169	I don't think that spanking should be necessary,spanking would last just a minute, but punishing could last up to 2 or 3 weeks or maybe more.	A2WLK7DN0QVNHB
arg335114	0.28745	There's some parents that spank their children for every little thing. And that is not right. They will always be scared of them.	A2WLK7DN0QVNHB
arg334907	0.03101	Spanking children will bad for their development. We always teach children not to hurt others, but we do it on our children . It is not make sense.	A2WLK7DN0QVNHB
arg335564	0.03101	Nope. I believe it shouldnt be done just to discipline a child. Parents could just scold their child just so they would stop what they are doing wrong. Hitting is not really a solution because aside hurting a child emotionally, it also hurts them physically. Kids wouldnt learn the value of respect for their parents because they would only learn how to be scared. They wont do the wrong action again next time, not because they've learned their lesson, but because they are just scared that their parents would hit them	A2WLK7DN0QVNHB
arg334943	0.11008	No because spanking might effects the relationship between the child and parents. And Children can pick up on the parents attitude acting violent. There are better ways to solve problems, for example using the other techniques.	A2WLK7DN0QVNHB
arg334891	0.03101	Honestly, I believe that spanking shouldn't be accepted to discipline a child. There are many options that parents can take. That's why we have a mouth to speak and say what's right from wrong and wrong from right.	A2WLK7DN0QVNHB
arg336172	0.05736	Not everything begins with violence, parents shouldn't hit kids for discipline, only if its necessary .	A2WLK7DN0QVNHB
arg336894	0.03101	It is unnecessary, as well as being quite unrelated to how a child develops into an adult. There are children who were spanked growing up who grow up to be terrible adults, and children who were not spanked growing up who become good or even great adults.	A2WLK7DN0QVNHB
arg334975	0.03101	no, spanking is not the solution to your problems... <br/> u should talk to the kid with love and understanding, for them to be able to understand they are doing wrong..	A2WLK7DN0QVNHB
arg334934	0.03101	A parent shouldn't use spanking as an option to discipline a child because they might grow up traumatized and they might feel unloved since they would get spanked a lot, that will cause a low self of esteem. Also spanking shouldn't be an option because at that moment the parent would be full with anger and they wouldn't be thinking logically.	A2WLK7DN0QVNHB
arg335086	0.05736	The child is young and doesn't know what is wrong and what is right.	A2WLK7DN0QVNHB
arg335086	0.35088	The child is young and doesn't know what is wrong and what is right.	A2CAR48G9X397V
arg334927	0.64912	Children should not be spanked because they should be treated as equals lol I wouldn't want my child to hit me.	A2CAR48G9X397V
arg334961	0.50000	I say no because spanking doesn't really solve the problem, anyone can get over a spanking fast, and do whatever they did again. So its better to be a bit strict, than to abuse a kid.	A34MRQ1OP87XC6
arg334975	0.50000	no, spanking is not the solution to your problems... <br/> u should talk to the kid with love and understanding, for them to be able to understand they are doing wrong..	A34MRQ1OP87XC6
arg335030	0.35088	Some kids don't learn by spanking them..So why waste your time on that, when you can always take something valuable away from them.	A1XVG6YC5ZFP4P
arg334961	0.64912	I say no because spanking doesn't really solve the problem, anyone can get over a spanking fast, and do whatever they did again. So its better to be a bit strict, than to abuse a kid.	A1XVG6YC5ZFP4P
arg334958	0.50000	No, because they don't really understand what they are doing since they are barely growing up and still trying to understand the world.	A1VL15G81KVO59
arg334934	0.50000	A parent shouldn't use spanking as an option to discipline a child because they might grow up traumatized and they might feel unloved since they would get spanked a lot, that will cause a low self of esteem. Also spanking shouldn't be an option because at that moment the parent would be full with anger and they wouldn't be thinking logically.	A1VL15G81KVO59
arg334929	0.05254	No, i don't think they should be spanked because in my opinion i don't think it works, maybe it will once, but as they grow up it's not a good technique to do, because then y'all wont have a good relationship and the relationship will not grow. There is other techniques they can learn from.	AITZBO84D4JXA
arg335132	0.09720	I disagree on the parents use spaking as an option to dicipline because the childrens are not going to be scare of what their parents are going to them and also because if you do that to your childrens are learning what their parents show them and also because that is not going to help that much the childrens	AITZBO84D4JXA
arg334890	0.35026	No, because they don't always need to get spanked for everything they do. Their parents need to teach them different ways.	AITZBO84D4JXA
arg334926	0.35026	No child should get hit. There are different punishments you could give your child.	AITZBO84D4JXA
arg334934	0.05254	A parent shouldn't use spanking as an option to discipline a child because they might grow up traumatized and they might feel unloved since they would get spanked a lot, that will cause a low self of esteem. Also spanking shouldn't be an option because at that moment the parent would be full with anger and they wouldn't be thinking logically.	AITZBO84D4JXA
arg335091	0.09720	Parents shouldn't use spanking as an option to discipline it just makes the child get mad than to see what they did wrong.	AITZBO84D4JXA
arg334918	0.35088	Because if the child is young they dont know whats wrong and whats right the parent needs to teach the child from whats wrong and from whats right	A19AGGT81I9VFD
arg335114	0.64912	There's some parents that spank their children for every little thing. And that is not right. They will always be scared of them.	A19AGGT81I9VFD
arg334943	0.35088	No because spanking might effects the relationship between the child and parents. And Children can pick up on the parents attitude acting violent. There are better ways to solve problems, for example using the other techniques.	AXL8STMTF8Z21
arg335091	0.64912	Parents shouldn't use spanking as an option to discipline it just makes the child get mad than to see what they did wrong.	AXL8STMTF8Z21
arg336204	0.35088	I strongly believe parents should not use physical punishment like spanking to discipline their child. The child will obey if they have a strong healthy relationship with a parent, if they have gained their respect. The parents should have a friendly relationship with their child and the child will soon respect them and agree to what their parents decide although they may not like it. They will learn that the parents know whats best for them.	A3K37WVVP76YWZ
arg335129	0.64912	I don't think anybody would have liked to get spanked by there parents therefore , spanking shouldn't be an Option	A3K37WVVP76YWZ
arg334929	0.35088	No, i don't think they should be spanked because in my opinion i don't think it works, maybe it will once, but as they grow up it's not a good technique to do, because then y'all wont have a good relationship and the relationship will not grow. There is other techniques they can learn from.	A1XRLHJF784XEK
arg334968	0.64912	Physical abuse towards children causes them to fear their parents and may cause a stutter.	A1XRLHJF784XEK
arg334943	0.17544	No because spanking might effects the relationship between the child and parents. And Children can pick up on the parents attitude acting violent. There are better ways to solve problems, for example using the other techniques.	A3V23L7PDHJ79Y
arg336172	0.32456	Not everything begins with violence, parents shouldn't hit kids for discipline, only if its necessary .	A3V23L7PDHJ79Y
arg335095	0.17544	Spanking should not be an option to discipline a child, parents have a lot other options before spanking. Its better to talk to them about what they did wrong and solve the problem in a proper way.	A3V23L7PDHJ79Y
arg334926	0.32456	No child should get hit. There are different punishments you could give your child.	A3V23L7PDHJ79Y
arg336894	0.35088	It is unnecessary, as well as being quite unrelated to how a child develops into an adult. There are children who were spanked growing up who grow up to be terrible adults, and children who were not spanked growing up who become good or even great adults.	A6V93JNNQDRPA
arg334975	0.64912	no, spanking is not the solution to your problems... <br/> u should talk to the kid with love and understanding, for them to be able to understand they are doing wrong..	A6V93JNNQDRPA
arg334960	0.35088	Parents should not rely on spanking their children when they are misbehaving. Although, it may sometimes seem necessary to spank your children, in my opinion it should always be the last resort.	A255J6F9EXVLS8
arg335096	0.64912	Parents shouldn't use spanking as an option to discipline it just makes the child get mad than to see what they did wrong.	A255J6F9EXVLS8
arg334934	0.35088	A parent shouldn't use spanking as an option to discipline a child because they might grow up traumatized and they might feel unloved since they would get spanked a lot, that will cause a low self of esteem. Also spanking shouldn't be an option because at that moment the parent would be full with anger and they wouldn't be thinking logically.	A1Z2NT9H4B2YLH
arg334891	0.64912	Honestly, I believe that spanking shouldn't be accepted to discipline a child. There are many options that parents can take. That's why we have a mouth to speak and say what's right from wrong and wrong from right.	A1Z2NT9H4B2YLH
arg334958	0.17544	No, because they don't really understand what they are doing since they are barely growing up and still trying to understand the world.	A2ARKEEG5SZV6J
arg335129	0.32456	I don't think anybody would have liked to get spanked by there parents therefore , spanking shouldn't be an Option	A2ARKEEG5SZV6J
arg334975	0.17544	no, spanking is not the solution to your problems... <br/> u should talk to the kid with love and understanding, for them to be able to understand they are doing wrong..	A2ARKEEG5SZV6J
arg335084	0.32456	I think parents should not spank because there's other way to make them behave.	A2ARKEEG5SZV6J
arg335084	0.41194	I think parents should not spank because there's other way to make them behave.	A2ONZ9G8NG87O9
arg335132	0.41194	I disagree on the parents use spaking as an option to dicipline because the childrens are not going to be scare of what their parents are going to them and also because if you do that to your childrens are learning what their parents show them and also because that is not going to help that much the childrens	A2ONZ9G8NG87O9
arg336894	0.06179	It is unnecessary, as well as being quite unrelated to how a child develops into an adult. There are children who were spanked growing up who grow up to be terrible adults, and children who were not spanked growing up who become good or even great adults.	A2ONZ9G8NG87O9
arg335114	0.11432	There's some parents that spank their children for every little thing. And that is not right. They will always be scared of them.	A2ONZ9G8NG87O9
arg336048	0.11696	People should not hit there kids because the kid will think it is OK to hit someone else back like for an example at school they will end up fighting and abusive to others.	A15O1N2NPS6GW4
arg334961	0.21637	I say no because spanking doesn't really solve the problem, anyone can get over a spanking fast, and do whatever they did again. So its better to be a bit strict, than to abuse a kid.	A15O1N2NPS6GW4
arg336894	0.11696	It is unnecessary, as well as being quite unrelated to how a child develops into an adult. There are children who were spanked growing up who grow up to be terrible adults, and children who were not spanked growing up who become good or even great adults.	A15O1N2NPS6GW4
arg334926	0.21637	No child should get hit. There are different punishments you could give your child.	A15O1N2NPS6GW4
arg335104	0.11696	Because spanking is mostly out of anger and can be for more then what your kid had done like if some one else made thm mad thy let it all out on thm	A15O1N2NPS6GW4
arg335112	0.21637	Honestly, I Think It's better to try a different option besides spanking that can affect a child's way of thinking and may get depressed	A15O1N2NPS6GW4
arg334943	0.05000	No because spanking might effects the relationship between the child and parents. And Children can pick up on the parents attitude acting violent. There are better ways to solve problems, for example using the other techniques.	A23XM9DGWLJ2O6
arg334978	0.48649	I don't think that spanking should be necessary,spanking would last just a minute, but punishing could last up to 2 or 3 weeks or maybe more.	A23XM9DGWLJ2O6
arg334968	0.46351	Physical abuse towards children causes them to fear their parents and may cause a stutter.	A23XM9DGWLJ2O6
arg334958	0.50000	No, because they don't really understand what they are doing since they are barely growing up and still trying to understand the world.	AFMO4JTQ6TWG1
arg335030	0.50000	Some kids don't learn by spanking them..So why waste your time on that, when you can always take something valuable away from them.	AFMO4JTQ6TWG1
arg336179	0.08772	No because hitting your child could mentally scar them for life. also it can make them think hitting their kids is alright.	A2E72ZI1VESTMR
arg335091	0.16228	Parents shouldn't use spanking as an option to discipline it just makes the child get mad than to see what they did wrong.	A2E72ZI1VESTMR
arg334961	0.08772	I say no because spanking doesn't really solve the problem, anyone can get over a spanking fast, and do whatever they did again. So its better to be a bit strict, than to abuse a kid.	A2E72ZI1VESTMR
arg335032	0.16228	Spanking should never be the answer. Spanking should be the LAST option. <br/> Yes, I agree that if it gets to a certain point you can lightly spank the kid, but never to the point where you're beating the kid.	A2E72ZI1VESTMR
arg336204	0.08772	I strongly believe parents should not use physical punishment like spanking to discipline their child. The child will obey if they have a strong healthy relationship with a parent, if they have gained their respect. The parents should have a friendly relationship with their child and the child will soon respect them and agree to what their parents decide although they may not like it. They will learn that the parents know whats best for them.	A2E72ZI1VESTMR
arg334958	0.16228	No, because they don't really understand what they are doing since they are barely growing up and still trying to understand the world.	A2E72ZI1VESTMR
arg334934	0.08772	A parent shouldn't use spanking as an option to discipline a child because they might grow up traumatized and they might feel unloved since they would get spanked a lot, that will cause a low self of esteem. Also spanking shouldn't be an option because at that moment the parent would be full with anger and they wouldn't be thinking logically.	A2E72ZI1VESTMR
arg336029	0.16228	does this make sense: you steal a candy bar from school then your parents steal your favorite toy. you stole something and were disciplined by getting something stolen. hm. same thing applies to this. you hit somebody then you get hit. you get told not to hit somebody, then told not to hit, then hit by the saame person	A2E72ZI1VESTMR
arg336179	0.11696	No because hitting your child could mentally scar them for life. also it can make them think hitting their kids is alright.	A7NX03FC8OYMA
arg336209	0.21637	No because if we hit our children their gonna think that we don't love them.	A7NX03FC8OYMA
arg334891	0.11696	Honestly, I believe that spanking shouldn't be accepted to discipline a child. There are many options that parents can take. That's why we have a mouth to speak and say what's right from wrong and wrong from right.	A7NX03FC8OYMA
arg334929	0.21637	No, i don't think they should be spanked because in my opinion i don't think it works, maybe it will once, but as they grow up it's not a good technique to do, because then y'all wont have a good relationship and the relationship will not grow. There is other techniques they can learn from.	A7NX03FC8OYMA
arg335030	0.11696	Some kids don't learn by spanking them..So why waste your time on that, when you can always take something valuable away from them.	A7NX03FC8OYMA
arg334960	0.21637	Parents should not rely on spanking their children when they are misbehaving. Although, it may sometimes seem necessary to spank your children, in my opinion it should always be the last resort.	A7NX03FC8OYMA
arg334907	0.35088	Spanking children will bad for their development. We always teach children not to hurt others, but we do it on our children . It is not make sense.	A15AVIKL7KCEF3
arg334960	0.64912	Parents should not rely on spanking their children when they are misbehaving. Although, it may sometimes seem necessary to spank your children, in my opinion it should always be the last resort.	A15AVIKL7KCEF3
arg335086	0.35088	The child is young and doesn't know what is wrong and what is right.	A2THTVAODX65W3
arg335096	0.64912	Parents shouldn't use spanking as an option to discipline it just makes the child get mad than to see what they did wrong.	A2THTVAODX65W3
arg335112	0.07547	Honestly, I Think It's better to try a different option besides spanking that can affect a child's way of thinking and may get depressed	A1GERD9GDY898Y
arg335114	0.13962	There's some parents that spank their children for every little thing. And that is not right. They will always be scared of them.	A1GERD9GDY898Y
arg334907	0.07547	Spanking children will bad for their development. We always teach children not to hurt others, but we do it on our children . It is not make sense.	A1GERD9GDY898Y
arg334943	0.20377	No because spanking might effects the relationship between the child and parents. And Children can pick up on the parents attitude acting violent. There are better ways to solve problems, for example using the other techniques.	A1GERD9GDY898Y
arg334958	0.07547	No, because they don't really understand what they are doing since they are barely growing up and still trying to understand the world.	A1GERD9GDY898Y
arg336204	0.07547	I strongly believe parents should not use physical punishment like spanking to discipline their child. The child will obey if they have a strong healthy relationship with a parent, if they have gained their respect. The parents should have a friendly relationship with their child and the child will soon respect them and agree to what their parents decide although they may not like it. They will learn that the parents know whats best for them.	A1GERD9GDY898Y
arg334975	0.13962	no, spanking is not the solution to your problems... <br/> u should talk to the kid with love and understanding, for them to be able to understand they are doing wrong..	A1GERD9GDY898Y
arg334960	0.07547	Parents should not rely on spanking their children when they are misbehaving. Although, it may sometimes seem necessary to spank your children, in my opinion it should always be the last resort.	A1GERD9GDY898Y
