#id	rank	argument	turkID
arg168831	0.04852	Even though Raffles did all the so-called planning, Farquhar did make some plans of his own, too, since Raffles had to leave for Bencoolen. This means that Farquhar had to plan on his own, too.	A2DVDYE2SXT0BB
arg168783	0.08977	Farquhar ordered his men to go to Malacca and bring some food back. The traders in Singapore also brought some of the necessities here.	A2DVDYE2SXT0BB
arg168774	0.04852	Farquhar was the one to implement the actual operations, whereas Raffles only came up with the ideas, which would or would not work. Actions require action, and Farquhar implemented those ideas.	A2DVDYE2SXT0BB
arg168777	0.13102	He invited the immigrants from Malacca to come and trade and stationed an office at St. John's Island to inform the trading ships passing by about the settlement in Singapore.	A2DVDYE2SXT0BB
arg168768	0.04852	It is clear that Stamford Raffles was the basis for the idea but the implementation was left to Farquhar so i believe he is the rightful founder of Singapore. Raffles was just the 'idea man' before the founding but was summoned to Bencoolen by his superiors and did not have much contribution to the founding of Singapore.	A2DVDYE2SXT0BB
arg168822	0.04852	Raffles neglected Singapore when he went around conquering other 'more useful' countries for about FOUR years, leaving all the work to Farquhar to settle. Plus, to drive my point further, the countries that were run by Raffles all ended up BADLY. This shows that Raffles was a bad developer of the country.	A2DVDYE2SXT0BB
arg168767	0.08977	Farquhar was the one to take charge of the new settlement and keep it running against all odds after British presence was introduced, as Raffles had to return to Bencoolen.	A2DVDYE2SXT0BB
arg168832	0.04852	The people recognized William Farquhar as the founder because he was there to deal with the country's problems when Raffles failed to be there for them. William Farquhar even took money out of his own pockets to resolve certain issues. When he was forced to leave, the people sent him off with sorrow in their hearts.	A2DVDYE2SXT0BB
arg168776	0.08977	Farquar protected Singapore from Dutch attacks and attracted traders to Singapore while Raffles was away.	A2DVDYE2SXT0BB
arg168820	0.14054	William made the initiative to understand the locals and to communicate with them. He even learnt Malay just so to make conversation easier.	A2DVDYE2SXT0BB
arg168786	0.10825	When Farquar was fired by Raffles, he was given a grander ceremony before he left compared to Raffles, which show how much the people loved him.	A2DVDYE2SXT0BB
arg168805	0.10825	Farquar weeded out many problems, such as the rat and centipede infestation. It took only a few days for Farquar to finish destroying the infestation, whereas Raffles did not do anything about the problem at all.	A2DVDYE2SXT0BB
arg168834	0.35088	Raffles doesn't care about the citizens, doesn't spare a thought at all. <br/> So what if he discovered the island majulah singapura, he did not help in the least in singapore's development. so why in the world should he deserve the title of 'singapore's founder'? <br/> Farquhar developed the island, with all his ideas contributing to the development.	A2AYYBCUJDPLJF
arg168825	0.64912	When Farquhar left Singapore, more people were there to send him off than Raffles. This shows that the people recognized Farquhar as their founder, not Raffles	A2AYYBCUJDPLJF
arg168801	0.35088	Farquhar contributed significantly, even forking out his own money to start up the colony carved out of the jungle, by first offering money as an incentive for people to hunt and to exterminate rats and centipedes. Raffles did nothing of that sort.	A388LRZ3FCQEQ6
arg168773	0.64912	William Farquhar stayed in Singapore longer than Raffles, so Farquhar had more time to get to know the people more, to earn the trust of the people, to find out the problems that the people were facing and to solve those problems	A388LRZ3FCQEQ6
arg168822	0.35088	Raffles neglected Singapore when he went around conquering other 'more useful' countries for about FOUR years, leaving all the work to Farquhar to settle. Plus, to drive my point further, the countries that were run by Raffles all ended up BADLY. This shows that Raffles was a bad developer of the country.	A2C8F0UTMEXDX5
arg168830	0.64912	Raffles came and left Singapore, returning after a long period of time. Farquar stayed here all the time, and solved many problems. Raffles did not do much at all compared to Farquar.	A2C8F0UTMEXDX5
arg168774	0.50000	Farquhar was the one to implement the actual operations, whereas Raffles only came up with the ideas, which would or would not work. Actions require action, and Farquhar implemented those ideas.	A32QOCAC7XZJCP
arg168804	0.50000	Faquhar solved the problems in Singapore using cash from his own pocket. When Singapore was once infested with rats and centipedes, Farquhar rewarded the people with coins for every pest they catch. This solved the problem quickly, as he held to his promise.	A32QOCAC7XZJCP
arg168811	0.17544	William Farquhar was removed from his position by Raffles because Farquhar had grown too close to the people. However, knowing the people well is necessary to help Farquhar solve the problems faced by the people.	A3PXPIH8DNOFE9
arg168776	0.32456	Farquar protected Singapore from Dutch attacks and attracted traders to Singapore while Raffles was away.	A3PXPIH8DNOFE9
arg168792	0.17544	Farquar dealt with every day problems during the early years of Singapore.He also attempted to know the people and understood malay, whereas Raffles hardly communicated with the people.	A3PXPIH8DNOFE9
arg168820	0.32456	William made the initiative to understand the locals and to communicate with them. He even learnt Malay just so to make conversation easier.	A3PXPIH8DNOFE9
arg168793	0.50000	Even though William had legalized gambling, he did it so that Singapore can prosper, but Raffles had turned it down, leaving Singapore alone.	A9PQA29GCCTVE
arg168786	0.50000	When Farquar was fired by Raffles, he was given a grander ceremony before he left compared to Raffles, which show how much the people loved him.	A9PQA29GCCTVE
arg168834	0.50000	Raffles doesn't care about the citizens, doesn't spare a thought at all. <br/> So what if he discovered the island majulah singapura, he did not help in the least in singapore's development. so why in the world should he deserve the title of 'singapore's founder'? <br/> Farquhar developed the island, with all his ideas contributing to the development.	A2TMHOKMMK009W
arg168820	0.50000	William made the initiative to understand the locals and to communicate with them. He even learnt Malay just so to make conversation easier.	A2TMHOKMMK009W
arg168804	0.19649	Faquhar solved the problems in Singapore using cash from his own pocket. When Singapore was once infested with rats and centipedes, Farquhar rewarded the people with coins for every pest they catch. This solved the problem quickly, as he held to his promise.	AQ8BWB7RNSQ6A
arg168801	0.10371	Farquhar contributed significantly, even forking out his own money to start up the colony carved out of the jungle, by first offering money as an incentive for people to hunt and to exterminate rats and centipedes. Raffles did nothing of that sort.	AQ8BWB7RNSQ6A
arg168768	0.10371	It is clear that Stamford Raffles was the basis for the idea but the implementation was left to Farquhar so i believe he is the rightful founder of Singapore. Raffles was just the 'idea man' before the founding but was summoned to Bencoolen by his superiors and did not have much contribution to the founding of Singapore.	AQ8BWB7RNSQ6A
arg168811	0.13463	William Farquhar was removed from his position by Raffles because Farquhar had grown too close to the people. However, knowing the people well is necessary to help Farquhar solve the problems faced by the people.	AQ8BWB7RNSQ6A
arg168779	0.13463	Farquhar was unjustly exiled by Raffles even though William had done a lot to help Singapore.	AQ8BWB7RNSQ6A
arg168793	0.13463	Even though William had legalized gambling, he did it so that Singapore can prosper, but Raffles had turned it down, leaving Singapore alone.	AQ8BWB7RNSQ6A
arg168776	0.13463	Farquar protected Singapore from Dutch attacks and attracted traders to Singapore while Raffles was away.	AQ8BWB7RNSQ6A
arg168820	0.02020	William made the initiative to understand the locals and to communicate with them. He even learnt Malay just so to make conversation easier.	AQ8BWB7RNSQ6A
arg168808	0.03736	Crimes like robbing and fighting often occurred. Farquhar set up a small police force.	AQ8BWB7RNSQ6A
arg168768	0.35088	It is clear that Stamford Raffles was the basis for the idea but the implementation was left to Farquhar so i believe he is the rightful founder of Singapore. Raffles was just the 'idea man' before the founding but was summoned to Bencoolen by his superiors and did not have much contribution to the founding of Singapore.	A4CJOONOP1RDJ
arg168767	0.64912	Farquhar was the one to take charge of the new settlement and keep it running against all odds after British presence was introduced, as Raffles had to return to Bencoolen.	A4CJOONOP1RDJ
arg168823	0.35088	Farquhar won the affection and respect from the people with his doings. When he was sacked, thousands of people bade him farewell on the day he left Singapore. This proves that Farquhar is very important to the people.	ADIHATZBEDOUW
arg168808	0.64912	Crimes like robbing and fighting often occurred. Farquhar set up a small police force.	ADIHATZBEDOUW
arg168831	0.50000	Even though Raffles did all the so-called planning, Farquhar did make some plans of his own, too, since Raffles had to leave for Bencoolen. This means that Farquhar had to plan on his own, too.	A15LPXZLC6NUHT
arg168774	0.50000	Farquhar was the one to implement the actual operations, whereas Raffles only came up with the ideas, which would or would not work. Actions require action, and Farquhar implemented those ideas.	A15LPXZLC6NUHT
arg168805	0.35088	Farquar weeded out many problems, such as the rat and centipede infestation. It took only a few days for Farquar to finish destroying the infestation, whereas Raffles did not do anything about the problem at all.	A2FHE3Q5RFRUIB
arg168825	0.64912	When Farquhar left Singapore, more people were there to send him off than Raffles. This shows that the people recognized Farquhar as their founder, not Raffles	A2FHE3Q5RFRUIB
arg168834	0.35088	Raffles doesn't care about the citizens, doesn't spare a thought at all. <br/> So what if he discovered the island majulah singapura, he did not help in the least in singapore's development. so why in the world should he deserve the title of 'singapore's founder'? <br/> Farquhar developed the island, with all his ideas contributing to the development.	ACY3ZOOZMVS7Y
arg168780	0.64912	Faruhar carried out the 'grand plan' of Raffles'. Raffles practically just sat there and watched it all go, not even lifting a finger to help. It doesn't matter if Raffles was the head of the so-called operation, Farquhar was the one to DEVELOP Singapore to what it is today.	ACY3ZOOZMVS7Y
arg168808	0.50000	Crimes like robbing and fighting often occurred. Farquhar set up a small police force.	A1CFK6SKOBNO8N
arg168779	0.50000	Farquhar was unjustly exiled by Raffles even though William had done a lot to help Singapore.	A1CFK6SKOBNO8N
arg168811	0.39362	William Farquhar was removed from his position by Raffles because Farquhar had grown too close to the people. However, knowing the people well is necessary to help Farquhar solve the problems faced by the people.	A1LSOULYUQ1P2Z
arg168808	0.30319	Crimes like robbing and fighting often occurred. Farquhar set up a small police force.	A1LSOULYUQ1P2Z
arg168792	0.30319	Farquar dealt with every day problems during the early years of Singapore.He also attempted to know the people and understood malay, whereas Raffles hardly communicated with the people.	A1LSOULYUQ1P2Z
arg168773	0.05254	William Farquhar stayed in Singapore longer than Raffles, so Farquhar had more time to get to know the people more, to earn the trust of the people, to find out the problems that the people were facing and to solve those problems	A3S9Y0BS49QC1I
arg168780	0.09720	Faruhar carried out the 'grand plan' of Raffles'. Raffles practically just sat there and watched it all go, not even lifting a finger to help. It doesn't matter if Raffles was the head of the so-called operation, Farquhar was the one to DEVELOP Singapore to what it is today.	A3S9Y0BS49QC1I
arg168831	0.35026	Even though Raffles did all the so-called planning, Farquhar did make some plans of his own, too, since Raffles had to leave for Bencoolen. This means that Farquhar had to plan on his own, too.	A3S9Y0BS49QC1I
arg168779	0.35026	Farquhar was unjustly exiled by Raffles even though William had done a lot to help Singapore.	A3S9Y0BS49QC1I
arg168823	0.05254	Farquhar won the affection and respect from the people with his doings. When he was sacked, thousands of people bade him farewell on the day he left Singapore. This proves that Farquhar is very important to the people.	A3S9Y0BS49QC1I
arg167722	0.09720	Farquhar did all the ground work to improve Singapore but Raffles only dreamt about what to do.	A3S9Y0BS49QC1I
arg168801	0.35088	Farquhar contributed significantly, even forking out his own money to start up the colony carved out of the jungle, by first offering money as an incentive for people to hunt and to exterminate rats and centipedes. Raffles did nothing of that sort.	A3SYY81SZERUDA
arg168792	0.64912	Farquar dealt with every day problems during the early years of Singapore.He also attempted to know the people and understood malay, whereas Raffles hardly communicated with the people.	A3SYY81SZERUDA
arg168766	0.35088	William Farquhar was sacked. Despite his many positive achievements in the formative period of Singapore's development, he adopted measures in his administration which conflicted with Raffles' instructions, so a lot of people would just ignore Farquhar's contribution and credit them to Raffles	A2RRYVYUDNK2GB
arg168793	0.64912	Even though William had legalized gambling, he did it so that Singapore can prosper, but Raffles had turned it down, leaving Singapore alone.	A2RRYVYUDNK2GB
arg168804	0.35088	Faquhar solved the problems in Singapore using cash from his own pocket. When Singapore was once infested with rats and centipedes, Farquhar rewarded the people with coins for every pest they catch. This solved the problem quickly, as he held to his promise.	A1KINNLY72IMVL
arg168825	0.64912	When Farquhar left Singapore, more people were there to send him off than Raffles. This shows that the people recognized Farquhar as their founder, not Raffles	A1KINNLY72IMVL
arg168786	0.50000	When Farquar was fired by Raffles, he was given a grander ceremony before he left compared to Raffles, which show how much the people loved him.	A6SOC0OST8YC5
arg168773	0.50000	William Farquhar stayed in Singapore longer than Raffles, so Farquhar had more time to get to know the people more, to earn the trust of the people, to find out the problems that the people were facing and to solve those problems	A6SOC0OST8YC5
arg168805	0.04370	Farquar weeded out many problems, such as the rat and centipede infestation. It took only a few days for Farquar to finish destroying the infestation, whereas Raffles did not do anything about the problem at all.	A23FWON4GRUPMN
arg168773	0.06227	William Farquhar stayed in Singapore longer than Raffles, so Farquhar had more time to get to know the people more, to earn the trust of the people, to find out the problems that the people were facing and to solve those problems	A23FWON4GRUPMN
arg168822	0.29133	Raffles neglected Singapore when he went around conquering other 'more useful' countries for about FOUR years, leaving all the work to Farquhar to settle. Plus, to drive my point further, the countries that were run by Raffles all ended up BADLY. This shows that Raffles was a bad developer of the country.	A23FWON4GRUPMN
arg168834	0.29133	Raffles doesn't care about the citizens, doesn't spare a thought at all. <br/> So what if he discovered the island majulah singapura, he did not help in the least in singapore's development. so why in the world should he deserve the title of 'singapore's founder'? <br/> Farquhar developed the island, with all his ideas contributing to the development.	A23FWON4GRUPMN
arg168776	0.04370	Farquar protected Singapore from Dutch attacks and attracted traders to Singapore while Raffles was away.	A23FWON4GRUPMN
arg168766	0.08085	William Farquhar was sacked. Despite his many positive achievements in the formative period of Singapore's development, he adopted measures in his administration which conflicted with Raffles' instructions, so a lot of people would just ignore Farquhar's contribution and credit them to Raffles	A23FWON4GRUPMN
arg168808	0.04370	Crimes like robbing and fighting often occurred. Farquhar set up a small police force.	A23FWON4GRUPMN
arg168764	0.08085	Farquhar was the one that played the role of a 'mother' to Singapore.He contributed more to Singapore than Raffles supporting the fact that he was the founder of Singapore.	A23FWON4GRUPMN
arg168806	0.06227	There were a lot of pests at that time, and the people were suffering from them. Raffles wasn't around, and William had to think of a solution himself.	A23FWON4GRUPMN
arg168832	0.08949	The people recognized William Farquhar as the founder because he was there to deal with the country's problems when Raffles failed to be there for them. William Farquhar even took money out of his own pockets to resolve certain issues. When he was forced to leave, the people sent him off with sorrow in their hearts.	A34MRQ1OP87XC6
arg168804	0.06893	Faquhar solved the problems in Singapore using cash from his own pocket. When Singapore was once infested with rats and centipedes, Farquhar rewarded the people with coins for every pest they catch. This solved the problem quickly, as he held to his promise.	A34MRQ1OP87XC6
arg168783	0.32246	Farquhar ordered his men to go to Malacca and bring some food back. The traders in Singapore also brought some of the necessities here.	A34MRQ1OP87XC6
arg168808	0.34302	Crimes like robbing and fighting often occurred. Farquhar set up a small police force.	A34MRQ1OP87XC6
arg168764	0.03090	Farquhar was the one that played the role of a 'mother' to Singapore.He contributed more to Singapore than Raffles supporting the fact that he was the founder of Singapore.	A34MRQ1OP87XC6
arg168779	0.05716	Farquhar was unjustly exiled by Raffles even though William had done a lot to help Singapore.	A34MRQ1OP87XC6
arg168806	0.03090	There were a lot of pests at that time, and the people were suffering from them. Raffles wasn't around, and William had to think of a solution himself.	A34MRQ1OP87XC6
arg168811	0.05716	William Farquhar was removed from his position by Raffles because Farquhar had grown too close to the people. However, knowing the people well is necessary to help Farquhar solve the problems faced by the people.	A34MRQ1OP87XC6
arg168818	0.05848	To me, a founder would be a leader, well respected by the organisation/group he is managing. Both Raffles and Farquhar were good leaders. However, when William Farquhar was sent off to Britain, more people went to send him off than the combined number of people that sent Raffles off during the three times Raffles left Singapore. This shows that the people of Singapore respected Farquhar more than Raffles, and to them, Farquhar was a more competent leader.	A33EE91AZUG1LW
arg168831	0.10819	Even though Raffles did all the so-called planning, Farquhar did make some plans of his own, too, since Raffles had to leave for Bencoolen. This means that Farquhar had to plan on his own, too.	A33EE91AZUG1LW
arg168777	0.05848	He invited the immigrants from Malacca to come and trade and stationed an office at St. John's Island to inform the trading ships passing by about the settlement in Singapore.	A33EE91AZUG1LW
arg168783	0.10819	Farquhar ordered his men to go to Malacca and bring some food back. The traders in Singapore also brought some of the necessities here.	A33EE91AZUG1LW
arg168774	0.05848	Farquhar was the one to implement the actual operations, whereas Raffles only came up with the ideas, which would or would not work. Actions require action, and Farquhar implemented those ideas.	A33EE91AZUG1LW
arg168823	0.10819	Farquhar won the affection and respect from the people with his doings. When he was sacked, thousands of people bade him farewell on the day he left Singapore. This proves that Farquhar is very important to the people.	A33EE91AZUG1LW
arg168779	0.05848	Farquhar was unjustly exiled by Raffles even though William had done a lot to help Singapore.	A33EE91AZUG1LW
arg168786	0.10819	When Farquar was fired by Raffles, he was given a grander ceremony before he left compared to Raffles, which show how much the people loved him.	A33EE91AZUG1LW
arg168780	0.05848	Faruhar carried out the 'grand plan' of Raffles'. Raffles practically just sat there and watched it all go, not even lifting a finger to help. It doesn't matter if Raffles was the head of the so-called operation, Farquhar was the one to DEVELOP Singapore to what it is today.	A33EE91AZUG1LW
arg168808	0.10819	Crimes like robbing and fighting often occurred. Farquhar set up a small police force.	A33EE91AZUG1LW
arg168792	0.05848	Farquar dealt with every day problems during the early years of Singapore.He also attempted to know the people and understood malay, whereas Raffles hardly communicated with the people.	A33EE91AZUG1LW
arg168791	0.10819	There were pests like centipedes and rats all over the island. These pests hurt some people. The rats also destroyed the food supplies. Tigers were also a threat to the people here. He solved it by giving rewards were given to those people who killed these pests.	A33EE91AZUG1LW
arg168792	0.35088	Farquar dealt with every day problems during the early years of Singapore.He also attempted to know the people and understood malay, whereas Raffles hardly communicated with the people.	AITZBO84D4JXA
arg167722	0.64912	Farquhar did all the ground work to improve Singapore but Raffles only dreamt about what to do.	AITZBO84D4JXA
arg168780	0.35088	Faruhar carried out the 'grand plan' of Raffles'. Raffles practically just sat there and watched it all go, not even lifting a finger to help. It doesn't matter if Raffles was the head of the so-called operation, Farquhar was the one to DEVELOP Singapore to what it is today.	AXL8STMTF8Z21
arg168823	0.64912	Farquhar won the affection and respect from the people with his doings. When he was sacked, thousands of people bade him farewell on the day he left Singapore. This proves that Farquhar is very important to the people.	AXL8STMTF8Z21
arg168823	0.35088	Farquhar won the affection and respect from the people with his doings. When he was sacked, thousands of people bade him farewell on the day he left Singapore. This proves that Farquhar is very important to the people.	A18S32IYT777L7
arg168786	0.64912	When Farquar was fired by Raffles, he was given a grander ceremony before he left compared to Raffles, which show how much the people loved him.	A18S32IYT777L7
arg168832	0.35088	The people recognized William Farquhar as the founder because he was there to deal with the country's problems when Raffles failed to be there for them. William Farquhar even took money out of his own pockets to resolve certain issues. When he was forced to leave, the people sent him off with sorrow in their hearts.	A16N7FTHWH9YIO
arg168764	0.64912	Farquhar was the one that played the role of a 'mother' to Singapore.He contributed more to Singapore than Raffles supporting the fact that he was the founder of Singapore.	A16N7FTHWH9YIO
arg168792	0.35088	Farquar dealt with every day problems during the early years of Singapore.He also attempted to know the people and understood malay, whereas Raffles hardly communicated with the people.	A10G0V9R0U5OR
arg168793	0.64912	Even though William had legalized gambling, he did it so that Singapore can prosper, but Raffles had turned it down, leaving Singapore alone.	A10G0V9R0U5OR
arg168831	0.15850	Even though Raffles did all the so-called planning, Farquhar did make some plans of his own, too, since Raffles had to leave for Bencoolen. This means that Farquhar had to plan on his own, too.	A255J6F9EXVLS8
arg168823	0.29322	Farquhar won the affection and respect from the people with his doings. When he was sacked, thousands of people bade him farewell on the day he left Singapore. This proves that Farquhar is very important to the people.	A255J6F9EXVLS8
arg168818	0.03388	To me, a founder would be a leader, well respected by the organisation/group he is managing. Both Raffles and Farquhar were good leaders. However, when William Farquhar was sent off to Britain, more people went to send him off than the combined number of people that sent Raffles off during the three times Raffles left Singapore. This shows that the people of Singapore respected Farquhar more than Raffles, and to them, Farquhar was a more competent leader.	A255J6F9EXVLS8
arg168806	0.06268	There were a lot of pests at that time, and the people were suffering from them. Raffles wasn't around, and William had to think of a solution himself.	A255J6F9EXVLS8
arg168777	0.29322	He invited the immigrants from Malacca to come and trade and stationed an office at St. John's Island to inform the trading ships passing by about the settlement in Singapore.	A255J6F9EXVLS8
arg168793	0.15850	Even though William had legalized gambling, he did it so that Singapore can prosper, but Raffles had turned it down, leaving Singapore alone.	A255J6F9EXVLS8
arg168768	0.15558	It is clear that Stamford Raffles was the basis for the idea but the implementation was left to Farquhar so i believe he is the rightful founder of Singapore. Raffles was just the 'idea man' before the founding but was summoned to Bencoolen by his superiors and did not have much contribution to the founding of Singapore.	A3TY7PRMGJINUE
arg168831	0.15558	Even though Raffles did all the so-called planning, Farquhar did make some plans of his own, too, since Raffles had to leave for Bencoolen. This means that Farquhar had to plan on his own, too.	A3TY7PRMGJINUE
arg168793	0.15558	Even though William had legalized gambling, he did it so that Singapore can prosper, but Raffles had turned it down, leaving Singapore alone.	A3TY7PRMGJINUE
arg168801	0.15558	Farquhar contributed significantly, even forking out his own money to start up the colony carved out of the jungle, by first offering money as an incentive for people to hunt and to exterminate rats and centipedes. Raffles did nothing of that sort.	A3TY7PRMGJINUE
arg168806	0.15558	There were a lot of pests at that time, and the people were suffering from them. Raffles wasn't around, and William had to think of a solution himself.	A3TY7PRMGJINUE
arg167722	0.15558	Farquhar did all the ground work to improve Singapore but Raffles only dreamt about what to do.	A3TY7PRMGJINUE
arg168823	0.02334	Farquhar won the affection and respect from the people with his doings. When he was sacked, thousands of people bade him farewell on the day he left Singapore. This proves that Farquhar is very important to the people.	A3TY7PRMGJINUE
arg168770	0.04317	Raffles unjustly removed Farquhar from his position in Singapore and accused him of ' being too close to the local population '. I think that it is unfair that a person who contributed so much to Singapore's development be unjustly sent off like that.	A3TY7PRMGJINUE
arg168832	0.35088	The people recognized William Farquhar as the founder because he was there to deal with the country's problems when Raffles failed to be there for them. William Farquhar even took money out of his own pockets to resolve certain issues. When he was forced to leave, the people sent him off with sorrow in their hearts.	A1GVCHT9CEHRJ8
arg168805	0.64912	Farquar weeded out many problems, such as the rat and centipede infestation. It took only a few days for Farquar to finish destroying the infestation, whereas Raffles did not do anything about the problem at all.	A1GVCHT9CEHRJ8
arg168786	0.35088	When Farquar was fired by Raffles, he was given a grander ceremony before he left compared to Raffles, which show how much the people loved him.	A383RYBHCNI1ZV
arg168774	0.64912	Farquhar was the one to implement the actual operations, whereas Raffles only came up with the ideas, which would or would not work. Actions require action, and Farquhar implemented those ideas.	A383RYBHCNI1ZV
arg168774	0.04376	Farquhar was the one to implement the actual operations, whereas Raffles only came up with the ideas, which would or would not work. Actions require action, and Farquhar implemented those ideas.	A14NQOIYDAB5OF
arg168768	0.08096	It is clear that Stamford Raffles was the basis for the idea but the implementation was left to Farquhar so i believe he is the rightful founder of Singapore. Raffles was just the 'idea man' before the founding but was summoned to Bencoolen by his superiors and did not have much contribution to the founding of Singapore.	A14NQOIYDAB5OF
arg168812	0.04376	Without William Farquhar Singapore would have perished. Only because William was there to govern the country, Singapore continued to exist. Raffles left to govern another country.	A14NQOIYDAB5OF
arg168830	0.42581	Raffles came and left Singapore, returning after a long period of time. Farquar stayed here all the time, and solved many problems. Raffles did not do much at all compared to Farquar.	A14NQOIYDAB5OF
arg168776	0.40570	Farquar protected Singapore from Dutch attacks and attracted traders to Singapore while Raffles was away.	A14NQOIYDAB5OF
arg168834	0.35088	Raffles doesn't care about the citizens, doesn't spare a thought at all. <br/> So what if he discovered the island majulah singapura, he did not help in the least in singapore's development. so why in the world should he deserve the title of 'singapore's founder'? <br/> Farquhar developed the island, with all his ideas contributing to the development.	ABX5OQLR6UNBC
arg168773	0.64912	William Farquhar stayed in Singapore longer than Raffles, so Farquhar had more time to get to know the people more, to earn the trust of the people, to find out the problems that the people were facing and to solve those problems	ABX5OQLR6UNBC
arg168811	0.35088	William Farquhar was removed from his position by Raffles because Farquhar had grown too close to the people. However, knowing the people well is necessary to help Farquhar solve the problems faced by the people.	A20ZCAE2ZY2X0X
arg167722	0.64912	Farquhar did all the ground work to improve Singapore but Raffles only dreamt about what to do.	A20ZCAE2ZY2X0X
arg168766	0.50000	William Farquhar was sacked. Despite his many positive achievements in the formative period of Singapore's development, he adopted measures in his administration which conflicted with Raffles' instructions, so a lot of people would just ignore Farquhar's contribution and credit them to Raffles	A5ML7DU2X9B4O
arg168791	0.50000	There were pests like centipedes and rats all over the island. These pests hurt some people. The rats also destroyed the food supplies. Tigers were also a threat to the people here. He solved it by giving rewards were given to those people who killed these pests.	A5ML7DU2X9B4O
arg168804	0.01323	Faquhar solved the problems in Singapore using cash from his own pocket. When Singapore was once infested with rats and centipedes, Farquhar rewarded the people with coins for every pest they catch. This solved the problem quickly, as he held to his promise.	A1VGZ2K3HF66TE
arg168773	0.03085	William Farquhar stayed in Singapore longer than Raffles, so Farquhar had more time to get to know the people more, to earn the trust of the people, to find out the problems that the people were facing and to solve those problems	A1VGZ2K3HF66TE
arg168812	0.01604	Without William Farquhar Singapore would have perished. Only because William was there to govern the country, Singapore continued to exist. Raffles left to govern another country.	A1VGZ2K3HF66TE
arg168806	0.01604	There were a lot of pests at that time, and the people were suffering from them. Raffles wasn't around, and William had to think of a solution himself.	A1VGZ2K3HF66TE
arg168791	0.05726	There were pests like centipedes and rats all over the island. These pests hurt some people. The rats also destroyed the food supplies. Tigers were also a threat to the people here. He solved it by giving rewards were given to those people who killed these pests.	A1VGZ2K3HF66TE
arg168766	0.06971	William Farquhar was sacked. Despite his many positive achievements in the formative period of Singapore's development, he adopted measures in his administration which conflicted with Raffles' instructions, so a lot of people would just ignore Farquhar's contribution and credit them to Raffles	A1VGZ2K3HF66TE
arg168777	0.04616	He invited the immigrants from Malacca to come and trade and stationed an office at St. John's Island to inform the trading ships passing by about the settlement in Singapore.	A1VGZ2K3HF66TE
arg168831	0.11622	Even though Raffles did all the so-called planning, Farquhar did make some plans of his own, too, since Raffles had to leave for Bencoolen. This means that Farquhar had to plan on his own, too.	A1VGZ2K3HF66TE
